GeneID	control	control	perturbed	control	perturbed	control	perturbed	perturbed
100506858	0	0	0	0	0	0	0	0
107986398	0	0	0	0	0	0	0	0
153572	188	150	115	32	50	12	7	275
101234261	0	0	0	0	0	0	0	1
153571	188	207	151	48	56	3	3	174
105374620	0	0	0	0	0	0	0	0
107983966	0	0	0	0	0	0	0	0
107984098	0	0	0	0	0	0	0	0
105374621	0	0	0	0	0	0	0	0
102467074	0	0	0	0	0	0	0	0
285577	1	0	1	0	0	0	0	0
105374624	0	0	0	0	0	0	0	0
102467075	0	0	0	0	0	0	0	0
79192	51	16	12	5	8	2	2	61
107986399	1	1	0	0	0	0	0	3
105374625	0	0	0	0	0	0	0	0
105374626	0	0	0	0	0	0	0	0
105374627	0	0	0	0	0	0	0	0
107986400	0	0	0	0	0	0	0	0
101929153	0	0	0	0	0	0	0	0
105374629	0	0	0	0	0	0	0	0
105374630	0	0	0	0	0	0	0	0
340094	0	0	0	0	0	0	0	0
105374631	0	0	0	0	0	0	0	0
101929176	0	0	0	1	1	0	0	1
170690	20	3	8	85	175	20	50	47
101929200	24	60	50	35	44	43	33	51
23379	1360	1659	1576	1392	1813	1956	1276	2100
105374634	0	0	0	0	0	0	0	0
105374636	0	0	0	0	0	0	0	0
401172	0	0	6	0	0	2	4	0
84246	523	776	802	405	616	460	526	837
134111	19	64	31	7	30	13	21	97
105374639	0	4	3	1	1	1	0	0
255167	3	6	5	6	16	1	2	21
54888	1024	1514	1009	883	902	1122	751	1196
6715	480	943	785	437	564	748	565	829
100505625	24	14	7	9	9	12	7	31
11044	697	1048	527	518	453	883	449	650
107986401	1	0	0	2	3	1	2	3
102724943	8	9	3	2	2	2	8	14
109729133	0	0	0	1	0	0	0	0
100422999	0	0	0	0	0	1	0	0
105374641	0	0	0	1	0	0	0	0
105374642	1	0	0	0	0	1	0	0
107986402	0	0	0	0	0	0	0	0
105374643	0	0	0	0	0	0	0	0
442132	0	1	0	0	0	0	0	0
105379638	0	0	0	0	0	0	0	0
101929261	0	0	0	0	0	0	0	0
105374645	0	0	0	0	0	0	0	0
105374644	0	0	0	0	0	0	0	0
107986403	0	0	0	0	0	0	0	0
108	187	2	10	4	3	16	44	255
105374646	0	0	0	0	0	0	0	0
134121	1	2	0	1	8	4	4	7
4552	754	1234	892	614	676	696	484	909
79072	146	218	174	101	124	149	111	182
102723339	0	0	0	0	0	0	0	0
729506	1	2	0	0	0	0	0	0
100505738	85	119	78	93	87	82	77	97
100616142	0	0	1	1	1	1	1	0
105374647	0	0	0	0	0	0	0	0
101929307	1	0	2	1	1	0	2	1
101929284	0	0	0	0	0	0	0	0
9037	4479	2239	1265	2808	2342	6742	4589	4145
100616326	0	0	0	0	0	0	0	0
101929338	0	1	0	0	0	0	0	0
100505806	396	336	274	262	187	267	207	247
100113384	3	1	3	3	2	1	2	1
101929359	0	0	0	0	0	0	0	0
50834	0	0	0	0	0	1	1	1
285692	0	2	0	1	0	0	1	1
105374649	0	0	0	0	0	0	0	0
105374648	0	0	0	0	0	0	0	0
107986405	0	0	0	0	0	0	0	2
134145	297	401	279	221	230	343	233	392
22948	3854	6851	5238	3583	3897	4117	2779	6234
134147	1659	843	841	1481	1780	1497	1145	2178
105374651	5	1	4	1	2	6	5	8
101929977	30	51	24	11	9	26	9	23
10299	2489	2709	1700	2144	1791	3821	1705	2343
113218502	21	13	18	24	17	37	18	24
100505845	0	2	0	0	0	0	0	0
83853	0	6	12	1	3	2	6	4
105369214	0	0	1	0	0	0	0	1
102465138	0	0	0	0	0	0	0	0
101929412	0	0	0	0	0	0	0	0
389273	0	0	0	0	0	0	0	0
651746	254	225	165	222	193	72	76	350
1611	3915	5163	3914	2157	2264	3735	3302	4481
105374652	0	0	0	1	0	0	0	0
102723441	0	0	0	0	0	0	0	0
105374654	0	0	0	0	0	0	0	0
1501	0	1	0	0	0	0	0	0
105374656	0	0	0	0	0	0	0	0
105374655	0	0	0	0	0	0	0	0
404663	0	0	0	0	0	0	0	0
105374657	0	0	0	0	0	0	0	0
105374658	0	0	0	0	0	0	0	0
105374659	0	0	0	0	0	0	0	0
105374660	0	1	0	0	0	0	0	0
1767	26	178	210	33	61	7	20	105
7204	4238	6973	3149	5252	4201	7188	2349	5739
109623458	0	0	0	0	0	0	0	0
54491	1	2	3	6	3	0	1	3
106635684	2376	2068	2163	1820	2230	2868	2762	3988
90268	869	1456	1400	880	1284	2030	1616	1357
56172	6312	7344	5984	6132	8944	33151	26197	7401
100130744	251	291	240	241	360	1153	924	300
100616271	0	0	0	0	0	0	0	0
105374661	0	0	0	3	2	4	1	0
107986376	0	0	0	0	0	0	0	0
101929454	0	0	0	0	0	0	0	0
23194	1506	1269	807	953	1041	1959	1215	1384
101929472	0	0	0	0	0	0	0	0
107986343	0	0	0	0	0	0	0	0
100126347	1	0	0	1	1	2	1	1
107986406	0	0	1	0	0	1	5	1
441061	0	0	0	0	0	0	0	0
107986407	0	1	0	0	0	0	0	0
105379640	0	0	0	0	0	0	0	0
401176	0	0	0	0	0	0	0	0
101929505	0	1	1	0	0	0	0	1
105374663	0	1	0	0	1	0	0	0
90441	560	895	611	586	643	688	431	751
54463	491	721	384	1313	1226	1223	503	362
101929524	7	10	2	18	15	9	0	2
4651	2926	4075	2818	2300	2793	4984	4353	4058
285696	28	90	31	67	54	100	18	13
113218490	0	0	0	0	0	0	0	0
105374664	3	3	2	1	3	6	2	0
10409	5714	16776	7732	9482	6813	16902	3072	4556
401177	0	0	0	1	0	1	0	0
101929544	0	1	0	0	0	0	0	0
102723526	0	0	0	0	0	0	0	0
340096	0	0	0	0	0	0	0	0
391769	0	0	0	0	0	0	0	0
105374666	41	55	29	50	56	43	12	42
646241	13	19	26	39	43	17	9	18
105374668	1	0	0	0	0	0	0	1
107986408	0	0	0	0	1	0	0	2
105374669	0	0	0	0	0	0	0	0
1016	14	85	130	18	8	10	3	81
105374672	0	0	0	0	0	0	0	0
102725105	0	1	1	0	0	0	0	0
105374676	0	0	0	0	1	0	0	0
105374677	0	0	0	0	0	0	0	0
112267938	24	21	31	13	29	11	15	34
105374673	0	0	0	0	0	0	0	0
105374678	0	0	0	0	1	0	1	0
102723561	0	0	0	0	0	0	0	0
728411	114	141	124	112	126	179	163	133
105374685	0	0	0	0	0	0	0	0
1010	1	1	2	1	5	0	1	3
105374683	0	0	0	0	0	0	0	0
106635539	54	107	82	41	55	57	51	113
107986345	1	1	1	0	1	0	0	1
5369	0	0	0	0	0	0	0	0
105374682	0	0	0	0	0	0	0	0
105374681	0	0	0	0	0	0	0	0
101929617	0	0	0	0	0	0	0	0
105374686	0	0	0	0	0	0	0	0
105374687	0	0	0	0	0	0	0	0
105374688	0	0	0	0	0	0	0	0
56979	0	0	0	0	0	0	0	0
107986377	0	0	0	0	0	0	0	0
439936	11	0	0	5	5	0	0	17
105374689	35	0	0	8	13	0	0	47
1008	3	1	0	8	5	4	0	7
340107	0	0	0	0	0	0	0	0
105374694	35	29	7	22	18	25	15	14
105374693	0	0	0	0	0	0	0	0
1007	0	0	0	0	0	0	0	0
105374695	0	0	0	0	0	0	0	0
643401	20	11	7	11	17	12	9	33
105374696	0	0	0	0	0	0	0	0
105374698	0	0	0	0	0	0	0	0
105374701	0	0	0	0	0	0	0	0
107986409	0	0	0	0	0	0	0	0
729862	0	1	0	1	1	0	1	0
107986410	0	0	0	0	0	0	0	0
101929645	0	0	0	0	0	0	0	0
105374699	0	0	0	0	0	0	0	0
101929660	0	0	0	0	1	2	0	0
101929681	0	0	0	0	0	0	0	0
105374702	0	0	0	0	0	0	0	0
105374703	0	0	0	0	0	0	0	0
105374704	0	0	0	0	0	0	0	0
105374705	0	0	0	0	0	0	0	0
105374706	0	0	0	0	0	0	0	0
105374707	0	0	0	0	0	0	0	3
1004	5	0	0	7	6	0	0	1
105374709	0	0	0	0	0	0	0	0
29102	1156	1627	1149	996	1112	1258	903	1439
55322	430	627	487	464	488	504	309	570
23037	95	49	46	25	61	100	44	164
100422874	0	0	0	0	0	0	0	0
105374711	1	2	0	0	0	2	2	2
64083	1748	2463	2136	1572	1951	2309	1722	2407
54545	592	1001	618	576	581	722	423	611
51663	2834	4051	3501	2969	3826	4126	3053	4362
693164	0	0	0	1	0	0	0	0
10923	2123	2903	2082	1542	1736	1783	1300	2752
105374714	0	0	0	0	0	0	0	1
4883	2039	393	203	1537	1985	98	190	2124
340113	0	0	0	1	0	0	0	0
105374715	3	26	38	9	15	2	1	15
105374716	0	0	0	0	0	0	0	0
107986411	16	25	14	12	14	18	13	14
6897	3949	4216	3675	3123	2364	4039	2698	3747
105374717	0	0	0	0	0	0	0	0
81792	381	1939	804	409	330	2501	881	496
51289	0	1	0	0	0	4	0	0
51151	1	0	1	0	2	2	0	1
23600	250	297	198	201	204	173	141	246
100534612	220	241	170	156	176	149	126	197
114899	48	32	37	33	35	61	50	50
646652	2	2	1	0	0	0	0	1
105374719	0	0	0	0	0	0	0	0
105374721	0	0	0	0	0	0	0	0
105374723	0	1	0	2	1	0	1	0
26064	2095	2541	1378	1509	1291	1563	857	2583
101929704	19	35	37	17	19	27	29	16
153657	6	10	9	2	8	8	14	15
5810	764	837	657	362	484	487	388	909
55299	722	787	701	362	427	446	362	1073
134218	1267	1628	1323	1503	1704	1249	962	1993
64902	0	0	1	0	0	0	0	0
5618	79	19	13	3	2	7	16	102
79925	362	159	236	163	288	191	267	650
105374724	5	0	1	2	1	1	1	4
3575	1627	273	497	110	143	60	119	3017
133690	16	0	1	2	1	0	0	28
100506406	0	0	0	0	0	0	0	0
133688	0	1	0	0	0	0	0	0
167127	0	3	3	0	1	1	0	0
92255	371	685	683	349	515	413	349	577
693165	0	0	0	0	0	0	0	0
6502	583	838	870	452	822	467	645	1274
133686	530	915	821	647	850	656	512	804
202151	2	5	5	20	31	16	22	14
6507	441	1310	570	1156	1520	447	349	508
107986413	8	15	4	13	8	1	2	3
107986412	1	1	0	0	0	1	0	0
646719	154	199	173	130	141	161	130	209
25836	1336	1956	1732	1533	2208	2395	1444	2082
65250	751	1080	985	809	1084	1131	864	1057
105374727	2	7	3	2	4	3	3	3
9631	509	1472	1255	437	599	652	596	1088
55100	564	716	593	517	586	659	443	750
2668	10	12	6	37	14	32	18	9
100861519	3	0	0	9	1	8	1	1
105374728	0	0	0	0	0	0	0	0
105374729	0	0	0	0	0	0	0	0
105374731	0	0	0	0	0	0	0	0
105374730	0	0	0	0	0	0	0	0
101929745	0	0	0	0	0	0	0	0
133584	101	9	12	92	145	295	229	237
100852408	0	0	0	0	0	0	0	0
100506475	0	2	0	0	0	0	0	0
105374732	1	2	1	2	1	7	4	2
3977	1262	2103	1341	894	857	3190	1046	1361
100506495	24	27	34	20	27	36	33	31
100500824	0	1	1	1	0	1	1	1
105374735	0	0	0	0	0	0	0	0
101929768	1	3	5	1	4	5	12	5
101926904	0	2	11	1	3	2	2	1
107986414	27	29	49	11	28	39	15	48
105374733	5	8	10	4	6	9	3	9
112267930	3	5	0	2	0	4	0	4
9180	5902	7403	5232	5182	6684	9186	4876	8602
253260	666	1487	1360	854	1066	1473	881	1117
2533	9	80	54	7	10	12	5	7
735	4	10	8	4	5	1	2	7
1601	15402	22047	13987	15525	16024	11056	8367	15218
112267931	0	0	0	0	0	0	0	0
101926940	24	23	13	27	21	18	15	42
102467077	0	1	1	2	5	2	1	0
105374736	0	0	0	0	1	0	0	0
105374737	0	0	0	0	0	1	1	0
5734	742	339	145	858	826	639	503	674
23548	298	377	325	252	349	432	271	437
5562	1359	2286	1524	1370	1287	1562	884	1459
6167	11550	9754	9364	8244	11012	11886	11901	16862
619564	1	1	0	4	1	1	0	2
84674	412	1066	924	630	1031	634	293	524
730	1	0	0	0	3	0	1	1
133558	0	0	0	0	0	0	0	0
105374739	0	0	0	0	0	0	0	0
729	0	0	0	0	0	0	0	0
102723740	0	0	0	0	0	0	0	0
345557	0	1	0	0	1	0	0	1
105374740	0	0	0	0	0	0	0	0
5019	1683	2470	1543	1726	1649	2324	1162	1720
102723752	0	2	1	4	0	0	1	1
100874002	25	32	17	28	19	25	23	19
285636	852	1346	1194	812	966	1226	899	1247
26272	644	1034	936	605	756	875	678	976
101926960	0	0	0	0	0	0	0	0
2690	134	60	53	156	218	89	78	302
100129792	251	462	644	762	1600	974	435	337
6414	444	854	1105	1402	2926	1770	794	546
105374745	12	25	24	12	12	0	3	13
643977	391	320	292	390	496	219	243	439
105374746	32	43	41	32	73	16	56	44
648987	115	161	104	129	121	112	78	147
105374748	8	8	3	2	5	7	2	9
389289	73	42	39	46	61	35	31	35
153684	105	101	72	120	95	123	100	83
100132356	66	52	57	52	53	54	60	70
100506639	111	109	106	86	143	107	127	158
7690	463	685	694	481	533	618	513	760
167359	51	44	49	62	77	87	78	58
3157	3618	10023	5662	926	1317	735	1080	8357
56477	62	177	212	67	141	90	104	137
64417	278	381	406	241	317	228	265	527
105374749	8	10	6	5	5	5	7	5
375444	24	89	121	26	41	43	64	78
10605	1862	2436	1972	1704	1801	2309	1283	2066
100652772	319	398	346	277	344	472	332	418
23530	3281	4336	3101	2145	2498	2626	1672	3074
2255	2909	1091	617	1926	1885	1968	878	1679
101927075	123	41	20	78	73	96	40	63
102723839	1	2	3	2	0	0	0	0
100506674	38	146	95	34	75	57	35	34
10884	368	667	421	354	352	527	305	434
348980	1	1	0	0	0	0	0	1
133418	861	530	376	262	195	231	309	1167
79668	672	682	600	334	455	518	411	1082
100287592	0	0	0	0	0	0	0	0
107986379	0	0	0	0	0	0	0	0
642366	1	0	1	0	0	0	0	0
3670	0	0	0	0	0	0	0	0
105378959	0	0	0	0	0	0	0	0
105378960	0	0	0	0	0	0	0	0
105378961	0	0	0	0	0	0	0	0
105378962	0	0	0	0	0	0	0	0
105378963	6	15	18	4	6	0	3	12
105378964	1	1	0	1	0	0	0	0
3672	649	539	689	804	1352	657	594	1360
53918	574	1000	901	583	730	673	609	955
3673	174	795	655	241	361	2065	598	241
4338	835	1051	990	823	1046	782	646	1329
257396	100	111	108	72	67	50	42	98
107986380	2	9	8	12	8	0	1	4
105378965	0	1	3	2	1	1	1	0
10468	8106	3264	3313	5731	5105	680	1480	14813
4724	661	764	445	683	691	680	452	685
105378966	0	1	0	0	0	0	0	0
54622	372	396	256	234	262	385	256	480
693166	0	0	0	0	0	0	0	0
104355136	0	0	0	0	0	0	0	0
8988	0	0	0	0	2	1	0	2
112574	1351	2124	1440	1386	1456	2032	1046	1104
105378967	3	3	5	2	7	8	7	4
105378968	3	3	4	0	6	1	4	3
102467080	3	8	2	1	1	2	0	3
105378969	0	0	1	0	0	0	0	0
11082	292	148	161	90	168	47	128	1118
102467081	0	0	0	0	0	0	0	0
3003	0	0	0	0	0	0	0	0
105378971	0	1	0	0	0	0	0	0
3001	0	0	0	0	0	0	0	0
166979	0	3	4	0	3	1	2	0
493869	4821	7051	6160	4210	4771	5270	5502	6947
554213	0	0	0	0	0	0	0	0
693123	0	0	0	0	0	0	0	0
100313923	0	0	0	0	0	0	0	0
345643	2	10	5	0	5	1	1	1
10309	47	79	73	48	63	64	64	81
54505	1297	1495	1203	1211	1463	1482	1074	1851
105378973	18	21	16	18	24	24	13	31
23517	1542	2149	1944	1370	1738	2056	1450	2472
107986415	0	0	0	0	0	0	0	0
8611	744	1111	915	897	1036	832	596	880
100847019	0	0	0	0	0	0	0	0
379013	22	43	36	21	34	25	40	46
105378975	1	1	1	0	0	1	1	6
153129	283	360	403	269	416	330	258	491
54514	0	0	1	0	0	0	0	0
133396	191	87	60	3	5	15	32	321
3572	10412	23547	17161	11859	14601	9384	7904	16468
441072	1	27	15	4	7	3	3	7
105378976	0	1	0	0	0	0	0	0
79722	4	5	1	4	3	0	1	5
101928419	8	11	11	11	14	4	2	11
105378977	0	0	0	0	0	0	0	0
102467147	0	0	0	0	1	0	0	0
101928448	0	0	0	0	0	0	0	0
105378978	0	0	0	0	0	0	0	0
105378979	0	0	0	0	0	0	0	0
4214	95	89	99	124	166	131	88	175
105378980	4	6	4	2	3	5	0	7
133383	86	144	123	90	115	96	90	169
166968	366	559	459	412	559	579	452	645
65056	1187	2029	1875	1278	1673	1748	1223	1955
107986381	0	0	0	0	0	0	0	0
345651	0	0	0	0	0	0	0	3
102724122	2	4	3	1	0	0	1	2
100996645	0	0	1	0	0	0	0	0
101928505	2	2	1	0	0	0	0	2
101928539	0	0	0	0	0	0	0	0
101928569	0	0	0	0	1	0	0	0
105378983	0	1	1	0	0	0	0	0
105378984	0	0	0	0	0	0	0	0
10769	2170	1291	849	747	885	261	287	5080
202309	0	0	0	0	0	0	0	0
100616339	0	0	0	0	0	0	0	0
101928600	0	0	0	0	0	0	0	0
115827	0	0	0	0	0	0	0	0
5144	223	95	98	128	99	153	170	183
107986348	0	0	0	0	0	0	0	0
107986347	0	0	0	0	0	0	0	0
693167	0	0	0	0	0	0	0	0
105378988	0	0	0	0	0	0	0	0
107986350	1	0	1	0	0	0	1	0
25859	262	89	58	37	22	245	206	161
55789	12	36	63	2	5	27	11	25
79993	9	6	4	15	9	36	11	16
1161	197	253	235	215	245	197	211	336
105378991	7	8	9	9	6	5	6	14
91942	316	486	363	326	304	363	240	486
643155	826	1145	1024	684	863	1021	775	1239
101928630	19	29	16	15	18	24	14	23
105378992	2	2	1	1	0	0	0	1
105378993	0	0	0	0	0	0	0	0
105378994	0	0	0	0	0	0	0	1
57688	597	667	467	418	568	985	440	812
105378997	1	0	0	0	0	0	0	0
285668	0	0	0	0	0	0	0	1
101928651	0	0	0	0	0	0	0	0
100506526	0	0	0	0	0	0	0	0
105378995	0	0	0	0	0	0	0	0
105378998	3	0	1	0	0	0	0	3
3796	891	1295	1073	790	1059	1100	838	1347
27292	659	801	634	597	764	636	516	959
51194	525	847	590	546	605	612	454	751
101180901	103	163	115	98	124	126	86	158
100130733	1	2	2	0	2	4	2	3
107986418	0	0	0	0	0	0	0	0
107986416	0	0	0	0	0	0	0	0
105378999	0	0	0	0	0	0	0	0
3350	0	0	0	0	0	0	0	0
285671	15	6	4	25	34	4	6	18
401190	0	0	0	0	0	0	0	0
100132916	2	3	2	0	1	1	3	2
285672	411	773	729	375	584	623	503	805
10283	569	827	607	530	527	663	441	771
107986419	0	0	0	0	0	0	2	0
11174	754	854	488	548	368	1381	766	783
64105	59	229	168	43	58	72	94	166
23398	708	910	808	651	802	853	645	1067
373	319	612	356	387	360	502	304	381
80006	304	428	303	326	288	411	286	410
112441434	38	59	49	22	40	52	30	41
54557	580	851	638	373	357	472	361	764
57486	1090	1340	1057	610	794	1111	956	1940
55914	2735	2989	3029	1675	2180	2645	1841	4930
100303749	0	0	0	0	0	0	0	0
140890	1168	1325	1106	1035	1148	1542	1129	1650
101928741	0	0	0	0	0	0	0	0
105379004	0	0	0	0	0	0	0	0
105379003	0	2	1	1	1	1	0	0
105379002	0	0	0	0	0	0	0	0
101928769	0	0	0	0	0	0	0	0
375449	308	276	212	460	600	1132	678	355
101928794	0	15	11	4	4	0	1	4
4064	1	0	0	0	0	0	0	0
101928819	0	0	0	0	0	0	0	0
105379006	0	0	0	0	0	1	0	0
105379005	0	0	1	0	0	0	0	0
101928858	0	0	0	0	0	0	0	0
105379007	0	0	0	0	0	0	0	0
107986420	0	0	0	0	0	0	0	0
102467655	0	0	0	0	0	0	0	0
5295	715	992	683	1073	1031	690	567	1030
105379013	0	0	0	0	0	0	0	1
105379012	0	0	0	0	0	0	0	0
105379011	0	0	0	0	0	0	0	0
105379010	0	0	0	0	0	0	0	0
105379014	0	0	0	0	0	0	0	0
105379015	0	0	0	0	0	0	0	0
107984116	0	0	0	0	0	0	0	0
101928885	0	0	0	0	0	0	0	0
64924	1328	1941	1705	1169	1463	1507	1220	2131
109616958	0	0	0	0	0	0	0	0
891	233	1763	1730	136	177	282	267	562
112267932	27	50	34	32	27	32	21	31
64946	56	253	221	35	36	72	68	106
92259	265	351	262	244	267	314	200	375
1022	470	654	752	402	519	435	388	896
202243	98	229	249	108	147	133	124	230
102157402	394	658	520	419	388	461	372	594
6880	983	1462	1001	964	812	1018	603	1078
5884	628	758	690	562	733	739	551	862
153562	98	24	31	84	102	43	52	211
101928924	0	0	0	0	0	0	0	0
100506658	45	12	15	8	13	21	18	49
109617019	0	0	0	0	0	0	0	0
728340	326	322	244	252	295	266	208	509
653188	22	23	24	14	21	26	23	32
107986357	0	0	0	0	0	0	0	0
105379623	1	0	0	1	0	0	0	0
105369228	16	20	19	16	20	14	10	25
112267941	61	69	83	43	75	58	53	83
728492	248	316	262	249	267	231	154	334
107986372	20	28	21	19	22	19	13	21
6607	549	606	490	422	487	396	308	784
11039	57	65	66	46	62	62	43	73
112267939	0	0	0	0	0	0	0	1
112267940	0	0	0	0	0	0	0	0
107986356	1	0	0	0	0	0	0	0
105379021	1	1	0	0	0	0	1	0
653238	368	381	312	281	343	306	273	600
11042	37	50	52	28	38	49	50	61
441081	1	1	1	1	0	0	1	1
105379020	0	0	0	0	0	0	0	0
107986355	1	0	0	1	1	0	0	0
107986358	0	0	0	0	0	0	0	0
653080	52	60	54	33	55	53	45	68
101929599	2	1	0	1	1	0	0	2
8293	245	304	256	245	260	225	151	328
107986373	20	28	21	19	22	19	13	21
6606	544	614	511	420	485	412	325	794
4671	67	69	72	39	49	68	54	99
112267942	6	12	16	6	8	6	10	14
2966	392	381	295	299	331	305	243	626
647859	12	2	10	2	3	9	6	18
109617021	0	0	0	0	0	0	0	0
100049076	14	18	20	8	18	20	22	24
105379016	2	1	1	1	2	2	1	2
107986421	1	0	1	1	0	0	1	0
102724392	0	0	0	0	1	1	0	0
105379026	0	0	0	0	0	0	0	0
105379025	0	0	0	0	0	0	0	0
5370	0	3	3	0	0	1	1	1
55814	757	1333	1312	941	1200	1081	820	1528
64087	784	920	732	619	801	767	569	1096
9607	0	0	0	0	0	0	0	0
105379027	0	0	0	0	0	0	0	0
107986382	1	0	0	0	0	0	1	0
105379028	19	32	33	20	19	33	37	24
4131	5075	13372	8619	5566	5091	5298	3443	7482
100616377	0	0	0	0	0	0	0	0
23107	2107	2301	1630	1789	1937	2050	1360	2237
107986422	0	0	1	2	1	0	2	1
79810	499	713	587	485	525	413	357	605
167465	0	1	1	1	1	2	0	4
102503427	0	0	0	0	0	1	0	1
102477328	1	17	11	0	2	2	0	6
3842	4837	6607	5309	3535	4037	4351	2754	7140
100616152	0	0	0	0	0	0	0	0
115548	496	809	661	623	787	863	513	699
134285	44	56	45	48	81	24	29	60
105379030	0	0	0	0	0	0	0	0
134288	0	0	0	0	0	0	0	0
340090	1	0	0	6	15	9	9	18
105379031	10	0	0	13	12	20	13	15
105379033	0	0	0	0	0	0	0	0
107986383	79	154	86	48	37	53	50	68
2297	305	69	53	231	243	293	192	404
104355294	0	0	0	0	0	0	0	0
689	6284	6357	5676	5019	6305	7005	5669	9397
57763	425	321	257	371	461	398	354	461
84135	260	372	267	225	296	270	202	416
64283	769	120	110	191	235	420	418	1080
107986423	0	0	0	0	0	0	0	0
105379034	2	0	0	3	4	2	0	1
105379036	0	0	0	0	0	0	0	0
105379035	1	0	1	0	0	0	0	0
102503429	0	0	0	0	0	0	0	0
101929082	0	0	0	0	0	0	0	0
104310351	0	0	0	0	0	0	0	0
8507	1776	451	281	435	475	242	249	1549
3074	5373	7905	4744	5549	5217	6036	3155	4557
84340	770	957	854	651	902	798	626	1415
10412	1642	1574	1247	1778	2173	2544	1901	2303
26049	18	11	17	7	22	17	13	31
441086	0	0	0	0	0	0	0	0
105379039	0	1	0	1	0	1	1	0
105379040	0	1	2	0	0	0	1	0
51301	32	70	56	15	58	24	17	67
256006	5	11	5	3	9	6	2	14
3156	2286	5671	3799	1141	1541	1129	1250	4931
10087	868	1777	1404	1428	1554	1210	890	1331
51426	668	1126	1042	718	951	856	689	1046
728780	4	3	9	5	9	13	10	6
107986424	8	9	7	4	11	9	8	9
134359	92	200	212	100	153	170	159	231
441087	1	2	7	1	1	1	1	3
22987	0	0	2	0	0	0	0	0
105379041	0	0	0	0	0	0	0	0
105379042	0	0	0	0	0	0	0	0
10788	1	3	2	5	6	0	0	0
101929109	0	0	0	0	0	0	0	0
2151	3	22	27	199	184	1	3	4
100302746	0	0	0	0	0	0	0	0
2149	394	960	708	3065	2708	7	3	335
2150	12	92	46	48	40	9	3	8
170591	0	0	0	0	0	0	0	0
1393	1	4	1	2	3	0	0	1
55109	811	1142	1002	756	1018	966	845	1055
84327	394	932	659	305	483	1005	686	518
677828	0	1	5	0	1	2	0	0
728723	4	31	37	6	10	16	13	12
8622	22	60	82	61	82	59	66	84
55255	969	1351	1466	742	1081	1191	1193	1792
23440	0	1	0	0	0	0	0	0
6902	1038	1509	1207	1074	1084	1257	849	1635
101929154	0	0	0	0	0	0	0	0
8546	1474	1966	1484	1206	1389	1578	1200	1927
728769	91	131	99	71	86	82	50	70
9522	835	1766	1228	962	936	1228	775	1025
10184	15906	16262	6367	10084	7058	11150	5874	10307
411	1543	2027	489	1627	662	1448	411	622
29958	56	246	184	92	153	64	66	75
23743	154	1095	377	474	284	288	128	90
635	5	52	32	20	21	15	9	7
133746	797	974	629	1143	853	1374	559	608
102724530	1	5	3	3	1	2	0	3
101929201	2	2	3	2	0	3	1	1
9456	112	214	190	132	156	193	87	202
107986426	0	0	0	0	0	0	0	0
105379047	0	1	0	0	0	0	0	0
167153	901	1271	1191	955	1242	1239	963	1221
202333	175	545	456	419	867	267	172	167
102724557	1	1	0	0	1	0	0	0
105379048	0	1	1	0	0	0	0	0
105616916	0	0	0	0	0	0	0	0
345778	710	1149	978	763	775	867	644	816
7060	33	86	63	962	1453	26	30	48
101929215	6	13	4	35	41	8	5	5
256987	1026	2296	855	1012	722	1572	595	957
644936	285	327	128	184	117	114	62	183
84654	0	0	0	0	0	0	0	0
441089	172	164	73	70	65	91	70	145
9765	1076	1635	1351	1324	1623	1962	1244	1804
167555	56	73	73	47	69	66	67	110
340120	0	0	0	0	0	0	0	0
103689917	1	0	0	0	0	0	2	1
1719	345	669	560	224	315	416	570	1011
100462981	3390	3536	2035	1979	1687	2283	1333	2925
4437	540	443	288	594	644	708	458	618
107986428	4	2	4	2	2	4	2	1
102524628	0	0	0	0	0	0	0	0
5924	4	8	10	10	10	3	2	12
107986359	0	0	0	0	0	0	0	0
1160	28	84	76	51	64	25	23	60
100131067	76	98	68	53	69	61	51	90
84240	422	594	493	312	380	327	294	558
134526	2	4	1	3	2	1	3	3
23635	637	759	958	709	996	920	855	779
107986384	0	0	0	0	0	0	0	0
107986385	0	0	0	0	0	0	0	0
83734	163	160	137	179	221	190	154	268
6228	9240	8484	8406	7594	9019	14118	13172	15459
92270	141	134	86	98	133	60	64	147
105379050	0	0	0	0	0	0	0	0
100616297	0	0	0	0	0	0	0	0
102546175	0	1	0	0	0	0	0	0
107986430	0	0	0	0	0	0	0	0
105379051	0	1	3	1	0	0	0	0
105379052	0	16	28	7	20	10	11	1
153339	1528	2863	2565	1705	2142	2084	1961	2917
677765	0	0	0	0	0	0	0	0
7518	120	281	230	130	135	148	195	168
105379053	0	1	0	0	0	0	0	0
1462	13706	12943	9851	16478	20980	23438	21568	17179
107986431	0	0	0	0	1	0	2	1
105379054	3	0	1	2	2	1	8	3
1404	2235	108	90	493	499	1326	1938	3339
105379055	0	0	0	0	0	0	0	2
107986386	0	0	0	0	0	0	0	0
10085	6815	1996	727	2584	1964	17913	8379	5147
105379057	153	32	12	70	37	284	154	93
105379059	0	0	0	1	0	0	0	1
101929321	0	0	0	0	0	0	0	0
105379061	0	0	0	0	0	0	0	0
105379062	0	0	0	0	0	0	0	0
105379063	0	0	0	0	0	0	0	0
285622	1	4	3	0	2	1	0	3
105379064	0	0	0	0	0	0	0	0
1350	2544	2177	1804	1930	2255	2667	1937	3158
109623460	2	0	1	0	0	0	1	3
