GeneID	control	perturbed	control	perturbed	control	perturbed
3134	1	1	1	2	3	3
285830	3	1	4	1	3	0
340198	1	1	0	0	0	0
54435	0	1	2	2	1	1
352962	0	1	0	0	1	2
3135	0	1	0	1	0	2
105375010	0	0	0	0	0	1
352990	0	0	0	1	0	0
3136	2	1	1	1	7	1
80868	0	0	0	0	0	0
3105	13	12	22	16	32	11
10255	0	1	1	0	0	0
80862	36	27	44	27	49	29
3137	0	2	5	2	7	2
30834	171	200	216	243	240	196
6992	372	448	469	771	515	695
80352	17	15	25	43	22	20
11074	4	4	4	6	4	2
104533120	2	1	0	0	1	0
135644	0	0	0	0	0	0
10107	0	1	2	0	0	0
89870	0	0	0	1	2	2
7726	611	775	750	1159	919	1011
414778	4	5	3	4	2	4
3139	4	7	1	4	7	5
414777	442	507	474	489	541	524
56658	167	194	167	239	223	229
202658	217	191	238	268	262	234
79897	167	139	202	207	204	165
105375012	0	0	1	0	0	2
3133	516	651	583	857	667	597
111082993	0	0	0	0	0	1
2794	823	930	933	1181	1103	1126
80742	290	259	359	319	372	244
107986587	8	4	5	3	10	5
23	718	803	849	966	969	874
100126314	1	1	1	1	1	1
5514	1481	1659	1872	2306	2004	1889
28973	1400	1314	1986	1967	1966	1470
79969	251	351	264	406	333	368
221545	288	367	325	522	358	421
8449	831	713	1013	975	1146	804
170954	223	174	242	338	256	255
11270	391	263	634	534	604	314
9656	3307	1939	4211	2839	4573	2070
106478956	318	219	366	250	428	185
203068	16354	13273	21905	20626	21918	13667
10211	1897	2428	2335	3353	2612	2715
105379695	6	8	7	9	7	11
8870	18	21	20	30	30	39
105375013	0	0	0	0	0	0
401247	0	1	0	0	0	1
105375014	0	0	0	0	0	0
780	7153	8549	9807	12630	10417	10609
100616237	1	1	1	2	3	1
2968	381	360	479	524	565	418
57176	606	606	721	849	841	737
389376	0	0	0	0	0	0
135656	0	2	0	0	3	1
102723346	0	0	0	1	1	0
394263	0	0	0	0	1	0
100507679	0	0	1	2	3	0
285834	0	0	0	0	0	0
29113	0	1	2	0	0	0
170679	3	5	3	2	1	2
1041	1	1	1	0	0	2
170680	0	1	1	1	0	0
54535	467	433	558	626	603	453
6941	1035	649	1343	1021	1393	676
5460	16	6	15	15	9	4
100130889	0	0	1	0	0	0
253018	0	2	0	1	1	2
3107	295	425	368	633	538	611
105375015	0	0	0	0	0	0
112267902	0	0	0	0	0	0
3106	47	55	59	92	83	81
102465537	0	0	0	0	0	0
101929072	22	7	15	9	19	8
100507436	131	150	212	236	192	161
101929111	0	0	0	0	0	0
10866	0	3	3	1	2	0
352961	0	0	0	0	0	0
102725068	0	0	0	1	2	0
4277	12	23	39	22	37	21
401250	0	1	0	0	1	1
100532737	1765	1766	1866	2144	2064	1671
7919	1762	1761	1864	2142	2058	1666
692233	0	1	0	0	0	1
692199	10	13	7	13	10	11
106478957	1	3	3	7	6	2
534	17	5	19	8	8	15
4795	170	242	240	407	251	277
100287329	3	0	0	1	2	0
4049	0	3	0	0	2	0
7124	0	0	0	0	0	0
4050	0	0	0	0	2	0
7940	0	0	0	0	0	1
259197	0	0	0	0	1	0
199	0	0	0	0	1	1
7916	6032	6771	7612	9611	9093	9334
677820	0	0	1	0	0	0
102466745	0	0	0	1	5	3
7917	4211	4895	5343	7072	5927	5911
55937	108	134	140	142	146	156
57827	374	518	465	787	473	603
7918	513	534	703	965	738	710
1460	1684	1460	2067	2073	2060	1430
58496	86	86	74	82	86	81
80741	4	3	6	6	0	7
105375019	34	53	42	74	58	56
7920	679	992	988	1466	1067	1165
105375018	3	5	4	1	7	4
100616230	0	0	1	1	1	1
110599563	1	1	1	1	1	1
259215	0	1	0	0	0	0
79136	1	2	1	0	0	1
58530	1	0	1	1	1	0
80740	16	38	13	58	20	52
80739	23	14	17	24	16	39
23564	632	1094	934	1828	888	1337
1192	4157	4063	5623	6352	6070	4593
105375020	10	6	8	9	8	9
100532732	187	180	152	181	193	151
4439	166	152	137	156	170	132
401251	16	19	12	18	17	15
80737	129	147	91	166	150	166
104413891	12	13	10	11	10	12
7407	3164	4108	3696	5356	4087	4719
57819	393	456	515	652	554	438
3305	6	10	17	7	7	16
3303	1395	1957	2129	2359	2980	2865
3304	2251	3068	3369	3796	4569	4463
50854	2259	2371	2749	3365	2912	2433
26801	10	6	4	11	9	12
26797	8	9	12	11	14	12
4758	1008	1357	1293	2045	1597	1824
80736	105	96	124	128	173	108
10919	1375	1452	1741	2110	1885	1682
107986588	152	149	198	242	210	167
717	18	13	23	16	26	18
221527	110	108	144	146	149	115
102060414	0	0	0	1	0	0
629	3	2	6	2	7	1
7936	996	980	1264	1341	1231	937
100302242	0	0	1	0	1	1
6499	588	742	656	1098	831	967
1797	360	301	402	349	462	290
8859	205	249	275	347	269	254
720	25	13	10	13	23	23
1590	1	1	2	4	1	3
7146	2	1	3	5	3	4
721	15	10	8	11	26	14
1589	1	0	1	1	1	2
7148	31	25	30	40	44	39
1388	939	1261	1175	1935	1256	1598
63943	110	106	156	199	186	125
80863	23	48	15	42	33	42
100507547	25	41	28	44	41	47
9374	264	385	345	532	477	502
100532746	181	254	191	291	296	313
80864	67	78	40	72	80	75
10554	1019	1160	1288	1602	1535	1530
102466190	54	60	69	82	71	65
6048	845	1079	1179	1588	1083	1249
102465500	3	4	4	4	1	2
177	45	52	44	75	53	65
5089	706	602	852	758	883	657
63940	5	7	9	15	6	5
4855	6	4	3	4	9	4
101929163	0	3	0	0	0	1
10665	2	4	0	2	0	3
414764	1	0	0	0	1	0
56244	0	2	1	2	2	4
3122	1	4	3	9	7	8
3127	1	2	2	2	1	2
3128	0	1	0	0	0	0
3123	3	5	6	11	3	5
107986589	0	0	1	2	1	1
3117	1	0	1	2	1	1
3119	263	398	480	722	433	586
106480429	4	4	4	9	4	4
102725019	0	0	0	0	0	0
3118	0	0	0	1	3	3
100616218	0	0	0	0	0	0
3120	344	568	536	951	623	777
3112	3	1	3	2	1	1
6891	367	346	366	421	428	429
5696	0	14	8	14	5	9
100507463	27	51	41	69	58	50
6890	264	326	354	483	408	409
5698	14	19	22	18	21	19
100294145	548	334	617	466	631	300
3109	37	56	51	98	45	78
3108	9	6	7	10	10	13
6046	4232	4627	4965	5793	5888	5518
3111	0	0	0	0	0	0
3113	0	0	0	0	0	1
3115	0	0	3	1	0	2
3116	0	0	0	1	0	0
105375021	0	0	0	0	0	0
414768	0	0	0	0	0	0
1302	11	7	7	7	11	10
6257	700	974	888	1328	1042	1163
7922	2203	1864	2471	2421	3076	2189
7923	376	600	455	828	464	623
407002	0	0	0	1	1	1
6015	503	628	623	849	709	736
105375022	1	1	1	0	1	0
414765	157	154	168	250	198	174
6293	1196	1237	1410	1632	1508	1393
6222	27018	30213	39196	43598	34519	27626
8705	47	74	70	116	63	115
9277	880	1037	1025	1373	1073	1143
102466754	1	0	1	1	1	0
10471	468	498	602	611	595	506
102465501	3	3	3	1	1	3
5863	832	1281	960	1829	1195	1600
6892	928	1235	1176	1604	1180	1412
9278	506	495	628	694	601	569
1616	1055	1104	1424	1670	1509	1280
113523636	0	0	0	0	0	1
3833	1158	967	1506	1421	1601	939
5252	568	701	735	1158	825	848
51596	1586	1836	2298	2997	2294	2158
8831	74	105	93	149	114	136
100847012	1	1	1	4	2	1
221504	255	255	378	427	396	321
107986537	0	0	0	0	0	0
578	501	551	698	781	777	641
449520	0	0	0	0	0	0
401253	0	1	0	0	0	0
3710	1710	1543	2048	1823	2242	1462
101929188	27	13	25	23	24	9
105375023	0	0	0	1	0	0
84300	609	580	741	798	813	611
100500873	15	7	3	14	22	8
117283	0	0	4	1	1	0
221496	612	670	700	821	885	853
105375024	0	0	0	0	0	0
4295	0	0	0	0	0	0
105375025	0	0	0	0	0	0
105375027	0	0	0	0	1	0
100507584	0	0	0	0	0	0
105375026	0	0	0	0	0	0
102466816	0	0	0	0	0	0
107986590	0	0	0	0	0	0
100302123	0	0	0	0	0	0
2914	10	5	8	10	13	4
3159	1168	1500	1506	2002	1863	1631
102465502	0	1	0	1	0	0
221491	450	532	607	825	642	595
11165	1127	1343	1260	1978	1281	1560
100529239	5719	7085	8490	10627	7829	7986
6204	5512	6856	8249	10280	7561	7709
29993	567	583	620	730	718	647
25803	1044	1619	1605	2712	1786	2186
64771	1164	1262	1524	1889	1662	1517
105375028	1	2	0	4	1	0
101929243	75	98	94	97	113	124
6631	1036	1109	1345	1451	1221	1101
54887	666	791	687	903	782	914
6882	471	478	509	668	554	525
23294	652	811	816	978	891	914
6954	0	0	1	0	0	1
112267955	0	0	0	0	0	0
222663	20	10	16	7	16	13
101929285	2	2	3	1	2	5
7629	820	919	948	1135	1032	821
50619	203	316	238	429	334	332
5467	339	510	438	649	515	595
2178	135	105	157	145	143	91
4736	10171	11286	14279	17716	13747	12249
102465668	4	5	4	3	7	4
7005	361	563	464	683	551	640
7287	3	0	2	5	3	5
101929309	0	0	0	1	1	0
2289	2150	773	2752	903	2407	589
112267956	1	0	0	0	1	0
100847048	0	0	0	0	0	0
285847	6	2	2	3	2	1
221481	11	8	10	8	9	7
389383	0	1	0	0	1	0
340204	0	1	0	0	0	0
1208	0	1	0	0	0	0
222662	0	0	2	0	1	1
6732	1258	639	1296	727	1474	699
116369	0	0	0	0	2	1
105375035	0	2	0	1	0	0
105375034	0	0	0	0	0	1
1432	731	734	750	999	951	835
5603	47	122	64	143	72	116
102723648	7	4	5	3	5	2
27154	927	985	1051	1137	1376	1141
105375036	0	1	1	0	0	0
285848	1	1	1	0	0	1
389384	0	2	0	0	0	3
51513	2	4	3	7	5	8
105375037	0	1	0	0	0	0
222659	0	0	0	0	0	0
222658	1309	1540	1303	1941	1480	1666
11329	415	487	448	674	548	630
6428	2950	2309	3246	3354	3371	2389
100500885	0	1	0	0	0	0
105375038	0	0	0	0	0	0
101154753	0	2	6	7	0	4
1026	1366	3043	1871	4532	2939	5500
108783646	1	3	2	3	2	8
401258	0	0	0	1	1	3
57699	3	3	9	4	2	4
221477	1099	1007	1341	1358	1384	1164
51645	584	596	691	714	740	540
221476	0	0	0	0	0	1
23787	1873	2586	2498	3703	2649	2842
221472	0	0	0	0	2	0
5292	213	115	251	208	303	102
221468	8	10	9	12	11	11
55633	166	220	210	277	236	247
105375040	0	0	0	0	0	0
9025	216	250	286	335	297	257
107986531	19	18	10	24	24	20
23070	676	652	758	824	839	703
154467	488	434	600	622	618	389
100505530	1	0	1	0	0	1
100616413	0	0	0	0	0	0
266727	33	27	50	33	59	25
107986593	0	2	3	2	2	2
60685	635	857	756	1096	822	932
114781	292	500	325	576	407	624
105375045	0	0	0	0	0	0
101929425	0	0	0	0	0	0
105375044	3	6	3	3	4	5
2739	2731	2292	2564	2993	2834	2601
1769	4	12	5	9	5	9
100131047	0	0	1	0	0	0
2740	3	1	3	4	1	1
105375046	1	0	1	1	0	0
113218508	0	0	0	0	0	0
55776	350	371	356	430	364	307
8645	116	155	158	166	151	137
89822	0	2	1	0	1	0
105375047	0	1	1	0	0	0
83795	0	0	0	1	0	0
221458	5	2	7	2	4	0
107986594	0	0	0	0	1	0
23500	7	7	7	3	6	3
100505635	0	0	0	0	1	0
4337	168	161	147	221	193	164
102723789	0	0	0	0	0	0
105375049	0	0	0	0	0	0
105375050	0	0	0	0	0	0
401260	0	0	0	0	0	0
732253	3	1	1	1	1	0
57497	5	9	2	10	5	3
105375051	0	0	0	0	0	0
101929535	0	0	0	0	0	0
105375052	0	0	1	0	0	0
105375053	0	0	0	0	0	0
101929555	0	0	0	0	0	0
222643	6	7	6	1	6	6
222642	0	0	0	0	1	0
10930	3	5	2	5	4	4
221443	416	298	459	482	415	297
4800	972	803	1057	947	1139	857
221442	31	33	26	28	37	29
340205	0	0	0	0	2	2
105375056	0	0	0	0	1	2
54209	0	0	0	0	1	0
107986595	0	0	0	0	0	0
79865	1	0	0	0	2	0
340206	0	0	0	0	0	0
105375055	0	0	0	0	0	0
285852	0	0	0	0	0	0
221438	0	0	0	0	0	0
54210	0	0	0	0	1	0
9436	0	0	0	0	1	0
100505711	0	0	0	0	0	0
107986538	0	0	0	0	0	0
112267957	0	3	2	2	0	0
103106903	0	0	0	0	0	0
101060264	6	8	8	7	10	14
116113	369	762	453	1091	487	998
100616178	1	0	0	0	0	0
4188	5	10	4	7	10	9
7942	123	162	151	219	172	196
113218489	1	0	0	0	0	0
5225	3	1	5	3	6	3
10817	106	94	77	94	118	62
29964	36	26	23	31	27	28
100188893	1683	1563	2083	2432	2189	1871
25862	179	138	152	100	200	120
9477	436	418	456	550	515	472
705	446	559	569	694	601	552
896	650	465	728	683	868	603
105375060	0	0	0	0	0	0
105375059	0	1	0	0	0	0
129685	259	272	290	335	374	285
647024	284	465	375	670	377	559
2978	0	0	0	0	1	0
114841037	0	0	0	0	1	0
2979	2	1	3	12	12	4
55173	610	517	569	577	687	534
55809	512	774	619	930	786	887
105375061	4	6	7	5	10	10
107986596	9	12	8	9	13	9
23304	763	688	759	769	979	762
5961	0	2	0	0	0	1
442211	0	0	0	0	0	0
6903	309	387	354	499	431	389
23506	616	603	612	681	757	657
401261	9	9	4	4	9	4
285855	2504	2661	2848	3337	3064	2735
441150	75	155	113	182	108	124
105375063	0	0	0	0	0	0
171558	0	0	0	0	0	0
10695	562	510	711	637	801	510
107080644	125	128	136	147	170	118
27232	15	31	22	38	20	29
5190	581	807	717	1164	1027	1245
4201	1117	1290	1523	1912	1534	1339
5528	868	934	1081	1255	1209	880
116138	2155	3037	2760	4540	2848	3284
88745	620	622	750	922	814	671
9820	861	904	963	1197	1129	1141
51069	327	427	492	506	537	451
89953	146	175	166	291	180	203
112267958	19	16	14	31	16	24
5754	193	189	223	253	206	151
6722	882	829	991	864	1266	876
23113	334	396	344	418	426	381
10591	973	1530	1216	1742	1354	1489
84630	6	5	1	9	6	17
105375064	1	0	0	1	0	0
10864	0	0	0	1	0	2
401262	3	1	3	2	3	1
24149	684	531	833	585	977	500
105375065	0	0	0	0	0	0
89845	215	333	249	446	338	380
102466746	0	0	0	0	0	0
65989	26	36	39	45	57	46
107986597	1	4	2	3	6	4
93643	415	528	429	649	557	564
221424	171	284	231	384	239	309
25844	888	1473	1289	2115	1465	1863
9533	542	630	610	804	633	651
57510	1295	1306	1534	1583	1705	1299
5429	390	326	375	379	520	389
54676	532	501	560	518	825	618
9587	324	368	427	574	504	439
221421	141	139	202	175	206	144
55168	325	325	405	396	423	306
7422	559	765	597	764	882	816
105375070	0	0	0	0	0	0
107986598	0	0	0	0	0	0
105375069	0	0	0	0	0	0
285857	0	0	0	0	0	0
105375068	0	0	0	0	0	0
100132354	0	0	1	1	5	2
105375067	0	0	0	0	0	0
101929705	22	9	31	10	34	5
221416	0	0	0	0	1	0
64928	488	555	657	817	681	657
55362	764	1072	970	1440	1106	1294
107986599	94	133	130	193	153	163
11131	0	0	0	0	0	0
105375072	0	0	0	0	0	0
101929726	0	0	0	0	0	0
2030	846	935	1033	1256	1156	948
3326	22862	25667	27151	35097	30557	28793
347734	1475	1631	2082	2428	2278	1970
100616124	67	57	80	92	98	69
4794	111	111	119	167	140	159
441151	1	3	2	1	1	0
202500	7	6	12	6	8	3
57505	465	471	471	554	644	530
221409	0	3	0	0	0	1
988	912	792	1014	1067	1106	885
100616352	0	0	0	0	0	0
105375074	0	0	0	0	0	0
105375075	0	0	0	0	0	0
101929770	5	7	8	10	9	5
8464	33	39	37	48	34	50
107986600	2	2	0	2	3	2
693171	0	0	0	0	0	0
860	6	7	11	5	7	8
105375077	0	0	0	0	0	0
107986519	0	0	0	0	0	0
53405	11	9	8	13	6	16
105375078	0	0	0	0	0	0
22875	153	286	129	338	179	352
59084	111	270	102	351	128	376
105375079	0	3	1	0	2	0
10231	35	49	31	51	43	42
101926915	0	0	0	0	0	0
101926898	0	0	0	0	0	0
51302	65	35	87	61	68	54
9481	58	60	27	42	48	67
101926934	2	0	0	0	0	1
221400	31	11	24	16	21	15
7941	325	185	312	211	389	165
100287718	0	0	0	0	1	0
4224	18	10	13	12	26	15
221395	9	4	10	2	13	2
101926962	0	0	0	0	0	0
105375080	0	0	0	0	0	0
266977	12	6	9	6	18	6
105375081	0	2	1	0	1	0
27242	2950	4943	3560	6232	4497	6694
105375082	2	0	0	1	2	0
23607	1024	1115	1144	1240	1141	1153
222611	0	1	1	1	0	2
221393	2	6	0	12	12	12
221391	0	1	0	0	1	0
107986601	0	0	0	0	0	0
442213	1	1	2	0	3	3
107986602	0	0	0	0	0	0
4594	722	757	907	1029	908	807
55166	146	72	141	127	162	81
389396	0	0	0	1	0	0
135398	0	0	2	1	0	0
6005	0	0	0	1	0	0
7180	0	0	0	2	0	0
10321	0	1	0	1	2	4
5232	1	0	1	0	0	0
101927020	0	0	0	0	0	0
101927048	0	0	0	0	0	0
167	0	0	0	2	0	1
245928	0	0	0	0	0	0
245927	0	0	0	0	0	0
245913	0	0	0	0	0	0
245915	0	1	0	1	0	1
100505985	0	0	0	0	0	0
83741	1	0	2	0	0	0
105375084	0	0	0	0	0	0
7021	0	0	0	1	2	0
105375085	0	0	0	0	0	0
5314	0	2	0	3	2	5
101927082	0	0	0	0	0	0
105375087	0	0	0	0	0	0
406989	0	0	0	0	0	0
101154644	0	0	0	0	0	0
442890	0	0	0	0	0	0
3605	0	0	0	0	0	1
102724327	0	0	0	0	0	0
112744	0	0	0	0	0	0
4172	2076	1196	2428	1701	2347	1070
85315	52	28	57	47	49	24
114327	139	126	148	164	157	148
9697	238	184	253	245	296	229
107986603	0	0	0	2	0	0
401264	80	64	90	80	97	61
730101	238	157	194	177	254	135
28978	311	248	354	348	387	253
730152	0	0	1	0	0	0
2939	4	2	4	4	7	10
2938	13	17	16	37	11	17
221357	0	0	1	0	0	1
105375091	3	1	2	1	1	1
2940	1	4	1	7	1	6
2941	527	603	556	877	584	731
125050	146	117	153	146	93	69
22858	891	766	932	784	971	735
26268	999	944	1100	1127	1163	879
8521	2	4	2	2	0	1
60481	1362	1078	1563	1365	1551	1250
100847075	0	0	0	0	0	0
647190	0	0	0	0	0	0
107986604	0	0	0	0	0	0
2729	575	568	613	602	695	519
105375095	0	0	0	1	1	1
101927136	0	0	0	0	0	0
101927171	0	2	0	0	0	1
401265	8	8	10	3	19	5
55227	149	151	180	201	184	168
101927189	0	1	0	0	0	0
100874282	0	0	0	0	0	0
90523	0	0	0	0	1	0
100873951	0	0	0	0	0	0
105375097	0	0	0	0	0	0
105375098	0	0	0	0	0	0
27283	0	0	1	1	0	1
107986605	0	0	0	0	0	0
107986606	0	0	0	0	2	0
222584	13	15	10	9	11	11
3062	0	2	1	2	1	1
389400	0	1	0	0	1	0
54511	0	0	0	0	0	1
653	5	0	3	1	2	1
107986539	0	0	0	0	0	0
105375100	0	0	0	0	0	0
81578	5	2	3	2	4	3
667	146	157	157	174	183	157
101930010	0	0	0	0	0	0
221336	7	3	15	5	8	5
57691	83	68	87	85	97	51
26036	480	361	392	397	469	406
101927211	0	0	0	0	1	0
9532	116	144	120	185	157	146
51715	140	111	139	159	141	122
100506188	0	0	0	0	0	0
5558	298	169	345	279	335	187
100422884	0	0	0	0	0	0
105375103	0	0	0	0	0	0
100189249	0	0	0	0	0	0
105375102	0	0	0	0	0	0
107986679	0	0	0	0	0	0
105375101	0	0	0	1	1	0
100189085	0	0	0	0	0	0
101927268	2	2	1	3	6	4
375513	13	12	13	7	17	9
106660613	14	18	13	14	15	18
106660612	82	67	77	84	56	80
101927293	2	2	3	4	3	2
202559	459	707	476	710	536	653
100463487	0	0	0	0	0	0
51557	2	3	2	8	4	3
7803	2295	2198	2189	2479	2716	2390
23469	780	718	701	785	801	779
346007	1	5	2	6	1	2
112935969	2	2	6	0	3	1
105377836	0	0	0	0	0	0
107986608	0	0	0	0	0	0
105377837	0	0	0	0	0	0
107986607	0	0	0	0	0	0
441155	67	53	40	61	78	59
442229	0	0	0	0	0	0
105377838	0	0	0	0	0	0
105377840	0	0	0	0	0	0
105377839	0	0	0	0	0	0
105377841	0	0	0	0	0	0
107986540	0	0	0	0	0	0
105377843	0	0	0	0	0	0
105377842	0	0	0	0	0	0
105377845	0	0	0	0	0	0
107986610	0	0	0	1	0	0
105377844	0	0	0	0	0	0
102723883	0	0	0	0	0	0
105377846	0	0	0	0	0	0
101928280	0	0	0	0	0	0
101928307	0	0	0	0	0	0
577	0	0	0	1	3	1
55788	175	130	132	226	146	240
1310	0	0	0	1	0	0
1297	0	0	0	2	0	1
105377848	0	0	0	0	2	0
105377847	0	0	0	0	0	0
101928353	0	0	0	0	0	0
105377849	1	0	0	0	0	1
57579	171	135	145	211	184	171
135154	97	73	124	106	115	75
60682	179	181	171	248	205	193
135152	88	108	91	146	107	99
105377850	0	0	0	0	0	0
79627	503	610	482	760	435	577
407032	0	0	0	0	0	0
407029	0	0	0	0	0	0
79940	15	26	8	28	23	37
102724000	3	3	2	1	1	0
105377853	0	0	0	0	0	0
22999	108	150	130	210	140	139
107986611	0	0	0	0	0	0
112267960	7	5	6	5	8	3
56479	175	103	117	112	153	91
100507381	0	2	1	1	0	1
107984120	3	2	6	6	6	1
105377855	0	0	0	0	0	0
112267959	0	0	0	0	0	0
100423005	0	0	0	0	0	0
100873997	0	0	0	0	0	1
100129128	1	1	2	0	0	0
80759	35	26	53	46	48	18
112267961	12	15	22	15	16	10
340168	0	0	0	0	0	0
154288	0	0	0	0	0	0
441161	0	0	0	0	0	0
55510	0	0	0	0	0	1
115004	1	1	1	1	2	1
25821	268	284	300	342	303	274
1915	118105	135687	169387	218379	151908	144595
26503	152	276	134	386	185	335
101928489	1	0	2	1	1	1
135228	42	18	34	27	36	21
101928516	0	0	0	0	0	0
105377858	0	0	0	0	0	0
1303	4	4	2	4	1	6
109623475	0	0	0	0	0	0
1347	2280	2481	2790	3544	2819	2708
55754	794	723	638	878	749	779
100506804	0	2	1	1	0	3
27145	3	1	1	3	4	2
101928540	0	0	0	0	0	0
100616389	0	0	0	0	0	0
26054	982	721	704	908	964	901
4646	946	1392	986	1580	1204	1791
3617	4	2	0	1	3	1
105377860	0	0	0	0	0	0
105377861	0	0	0	0	0	0
105377862	1	0	0	0	0	0
101928570	0	0	0	0	0	0
105377864	0	0	0	0	0	0
3351	0	0	1	0	0	0
101928601	0	0	0	0	0	1
105377865	0	0	0	0	1	0
113218491	0	0	0	0	0	0
107986613	1	0	0	1	0	1
134728	106	122	96	117	104	103
55023	1192	915	1094	857	1372	1004
9324	300	288	373	352	334	246
100288198	130	129	139	142	155	124
80078	2	0	1	0	2	1
100506851	1	1	2	0	2	4
105377867	0	0	0	0	0	0
167691	23	15	14	16	40	33
112267857	2	6	6	4	2	8
83699	149	193	136	298	135	234
89758	0	0	0	0	0	0
107986614	0	0	0	0	0	0
6785	73	47	90	64	110	65
7272	442	210	425	284	425	216
594	253	215	281	272	248	237
112267962	0	0	0	0	0	0
105377869	0	0	0	1	0	0
105377871	0	0	1	0	0	0
105377872	1	0	0	0	0	0
55603	593	848	605	783	814	1105
105377873	1	0	0	0	0	2
101928770	0	0	0	0	0	0
102724168	14	4	13	12	11	10
107986617	0	0	0	0	0	0
25998	972	755	785	846	1053	945
105377874	0	0	0	0	0	0
105377875	1	0	1	0	0	0
7162	184	223	202	268	271	245
105377876	0	0	0	0	0	0
105377877	0	0	0	0	0	0
90025	27	26	38	42	24	40
23033	325	350	268	377	379	334
5238	549	608	532	658	767	667
112611	149	284	152	394	205	349
4199	6	16	10	17	14	20
167681	0	0	1	0	0	0
9892	147	104	164	152	168	111
105377879	0	1	1	0	1	0
134701	0	0	0	0	0	0
51167	86	79	87	104	74	105
107986618	0	0	0	0	0	0
112609	1	2	0	3	5	5
22832	40	44	55	41	48	37
107986621	0	0	0	0	0	0
107986620	0	0	1	0	0	0
107986619	2	3	2	2	4	2
105377880	0	1	0	0	1	0
9096	38	17	26	27	45	20
102724201	1	0	0	0	0	0
105377881	0	0	0	0	0	0
101928820	0	0	0	0	0	0
4907	11	6	12	12	14	3
57231	706	610	547	738	758	735
10492	1770	1337	1662	1655	1894	1423
387066	2094	2215	2816	3473	2574	2379
26799	2	0	2	1	0	1
692088	7	2	1	0	1	5
107986622	3	0	6	0	2	0
101928842	0	0	0	0	2	0
107986532	7	9	3	9	7	8
3354	0	0	0	0	1	0
112267964	0	0	0	0	0	0
1081	2	4	5	7	2	6
23036	389	267	260	245	352	297
375519	0	0	1	1	0	2
57150	61	58	83	71	73	52
206412	5	4	2	8	3	6
63914	5	2	1	6	2	2
154313	16	12	13	7	18	13
10559	209	192	223	242	269	249
57038	349	338	397	445	409	381
23595	374	251	377	311	474	247
55122	266	334	303	418	358	381
101928911	0	0	0	0	0	0
105377882	0	0	0	0	0	0
107986541	0	0	0	0	0	0
81833	0	0	0	0	0	0
1268	0	1	1	0	0	3
105377884	0	0	0	0	0	0
105377885	0	0	0	0	0	0
101928936	0	0	0	0	0	0
8732	432	319	409	386	464	353
10957	197	248	220	320	258	310
135293	192	191	199	210	227	205
135295	27	16	34	34	44	24
101929004	3	3	2	0	0	2
2569	0	0	1	1	1	2
2570	1	3	0	2	5	0
51465	773	806	746	973	861	772
58528	502	517	613	781	600	631
22881	139	130	137	190	146	148
105377889	0	0	0	1	0	0
105377887	6	8	9	10	12	10
57226	653	625	661	849	743	730
101929057	30	34	30	30	31	36
23195	589	618	597	821	693	797
9994	441	264	404	278	453	233
84694	0	0	0	0	0	1
60468	4	2	2	3	3	6
105377890	0	0	0	0	0	0
105377891	0	0	0	0	0	0
100616109	0	0	0	0	0	0
6885	535	499	583	593	638	563
107986623	0	0	0	0	0	0
105377893	0	0	0	0	0	0
107986624	0	0	0	0	0	0
100616174	0	0	0	0	0	0
101929083	0	0	0	0	0	0
105377894	0	0	0	0	0	0
107986625	0	0	0	0	0	0
105377896	0	0	1	0	3	1
102724665	1	1	0	0	0	0
107986533	0	0	0	0	0	0
105377897	0	0	0	0	0	0
2045	292	354	294	364	310	328
105377899	4	1	6	2	5	1
643432	2	1	6	3	6	0
105377901	0	0	0	0	0	0
101927288	4	3	4	3	5	2
79694	199	185	203	228	188	202
107986543	0	0	0	0	0	0
107986626	0	0	0	0	0	0
10690	1	6	1	9	3	5
105377905	0	0	0	0	0	0
100861530	7	6	8	4	6	10
23376	402	400	359	467	434	415
9457	0	0	0	0	0	0
105377908	0	0	0	0	1	0
81491	123	124	121	170	157	152
29078	257	263	283	366	316	302
114792	44	17	39	29	53	25
253714	446	209	369	241	500	231
101927314	0	0	0	1	0	0
105377909	0	0	0	0	0	0
107986627	0	0	0	0	0	0
100302164	0	0	0	0	0	2
105377910	0	0	0	0	0	0
105447646	1	0	0	0	0	0
5454	11	4	14	3	8	5
26235	279	244	288	303	281	260
100616347	0	0	0	0	0	0
84553	127	93	105	115	129	105
51805	252	205	320	293	287	250
25957	572	575	424	443	593	516
101927365	16	19	9	15	23	11
100130890	97	73	75	100	85	79
85015	140	133	98	113	140	121
892	397	368	335	486	401	431
59336	6	2	10	11	7	1
84539	0	0	0	1	0	1
728012	0	0	0	0	0	0
105377911	0	0	0	0	0	0
6492	0	0	2	2	1	0
102724406	0	0	1	0	0	0
10973	774	664	755	748	945	718
107984041	7	8	7	4	6	5
2898	44	56	42	74	40	45
101927388	0	0	0	0	0	0
105377913	0	0	0	0	0	0
105377916	0	0	0	0	0	0
105377917	0	0	0	0	0	0
102724443	0	0	0	0	0	0
105377918	0	0	0	0	0	0
57531	279	194	292	239	293	235
100113403	0	0	0	0	0	0
389421	0	0	0	0	1	0
11149	18	17	19	11	22	16
154442	0	0	0	0	0	0
64208	14	8	7	9	13	8
105377920	17	4	12	8	15	6
5550	506	377	637	429	673	305
105377921	0	0	0	0	0	0
105377922	0	0	0	0	0	0
105377923	0	0	0	0	0	0
639	0	3	2	7	2	2
9474	321	321	339	378	367	351
