GeneID	control	perturbed	control	perturbed	control	perturbed	control	perturbed	control	perturbed	control	perturbed
28942	0	0	0	0	0	0	0	0	0	0	0	0
28941	0	0	0	0	0	0	0	0	0	0	0	0
28928	0	0	0	0	0	0	0	0	0	0	0	0
28914	0	0	0	0	0	0	0	0	0	0	0	0
28940	0	0	0	0	0	0	0	0	0	0	0	0
28939	0	0	0	0	0	0	0	0	0	0	0	0
28927	0	0	0	0	0	0	0	0	0	0	0	0
28913	0	0	0	0	0	0	0	0	0	0	0	0
28938	0	0	0	0	0	0	0	0	0	0	0	0
28937	0	0	0	0	0	0	0	0	0	0	0	0
28926	0	0	0	0	0	0	0	0	0	0	0	0
28925	0	0	0	0	0	0	0	0	0	0	0	0
28912	0	0	0	0	0	0	0	0	0	0	0	0
28906	0	0	0	0	0	0	0	0	0	0	0	0
28936	0	0	0	0	0	0	0	0	0	0	0	0
28924	0	0	0	0	0	0	0	0	0	0	0	0
28923	0	0	0	0	0	0	0	0	0	0	0	0
28911	0	0	0	0	0	0	0	0	0	0	0	0
28922	0	0	0	0	0	0	0	0	0	0	0	0
28935	0	0	0	0	0	0	0	0	0	0	0	0
28921	0	0	0	0	0	0	0	0	0	0	0	0
28920	0	0	0	0	0	0	0	0	0	0	0	0
107985910	0	0	0	0	0	0	1	0	0	0	0	0
28919	0	0	0	0	0	0	0	0	0	0	0	0
28910	0	0	0	0	0	0	0	0	0	0	0	0
28934	0	0	0	0	0	0	0	0	0	0	0	0
28933	0	0	0	0	0	0	0	0	0	0	0	0
28909	0	0	0	0	0	0	0	0	0	0	0	0
28932	0	0	0	0	0	0	0	0	0	0	0	0
28918	0	0	0	0	0	0	0	0	0	0	0	0
28931	0	0	0	0	0	0	0	0	0	0	0	0
28917	0	0	0	0	0	0	0	0	0	0	0	0
28930	0	0	0	0	0	0	0	0	0	0	0	0
28916	0	0	0	0	0	0	0	0	0	0	0	0
107985911	117	215	133	157	119	184	88	210	112	172	119	200
101927050	5	9	3	3	4	4	4	5	5	1	4	4
105374862	0	0	0	0	0	0	0	0	0	0	0	0
28878	0	0	0	0	0	0	0	0	0	0	0	0
28893	0	0	0	0	0	0	0	0	0	0	0	0
28879	0	0	0	0	0	0	0	0	0	0	0	0
28894	0	0	0	0	0	0	0	0	0	0	0	0
28880	0	0	0	0	0	0	0	0	0	0	0	0
28895	0	0	0	0	0	0	0	0	0	0	0	0
28871	0	0	0	0	0	0	0	0	0	0	0	0
28896	0	0	0	0	0	0	0	0	0	0	0	0
28897	0	0	0	0	0	0	0	0	0	0	0	0
28872	0	0	0	0	0	0	0	0	0	0	0	0
28881	0	0	0	0	0	0	0	0	0	0	0	0
28882	0	0	0	0	0	0	0	0	0	0	0	0
28883	0	0	0	0	0	0	0	0	0	0	0	0
28898	0	0	0	0	0	0	0	0	0	0	0	0
28884	0	0	0	0	0	0	0	0	0	0	0	0
28873	0	0	0	0	0	0	0	0	0	0	0	0
28885	0	0	0	0	0	0	0	0	0	0	0	0
28886	0	0	0	0	0	0	0	0	0	0	0	0
28899	0	0	0	0	0	0	0	0	0	0	0	0
28870	0	0	0	0	0	0	0	0	0	0	0	0
28874	0	0	0	0	0	0	0	0	0	0	0	0
28887	0	0	0	0	0	0	0	0	0	0	0	0
28888	0	0	0	0	0	0	0	0	0	0	0	0
28869	0	0	0	0	0	0	0	0	0	0	0	0
28900	0	0	0	0	0	0	0	0	0	0	0	0
28901	0	0	0	0	0	0	0	0	0	0	0	0
28875	0	0	0	0	0	0	0	0	0	0	0	0
28889	0	0	0	0	0	0	0	0	0	0	0	0
28902	0	0	0	0	0	0	0	0	0	0	0	0
28903	0	0	0	0	0	0	0	0	0	0	0	0
28876	0	0	0	0	0	0	0	0	0	0	0	0
28890	0	0	0	0	0	0	0	0	0	0	0	0
28892	0	0	0	0	0	0	0	0	0	0	0	0
28891	0	0	0	0	0	1	0	0	0	0	0	0
28904	0	0	0	0	0	0	0	0	0	0	0	0
28877	0	0	1	0	0	1	0	0	0	0	0	0
101060017	0	0	0	0	0	0	0	1	0	0	0	2
101930047	0	0	1	1	1	0	0	1	0	0	0	3
101926969	34	70	65	47	47	57	24	68	31	44	49	37
654342	45	95	57	78	48	93	53	104	60	90	71	107
107985798	7	13	7	8	12	9	8	12	7	5	7	9
105374868	1	1	0	0	0	0	0	0	0	0	0	0
645367	0	0	1	0	0	1	1	0	0	0	0	0
440888	0	0	0	0	0	0	0	0	0	0	0	0
728034	64	105	75	88	100	82	62	139	106	95	95	82
107985915	5	14	15	19	8	6	3	20	2	12	8	8
100133920	1	0	0	0	1	0	1	1	1	0	1	1
100509620	1	2	4	4	0	2	1	2	0	0	2	1
107985916	0	0	0	0	0	0	0	0	0	0	0	0
90499	0	2	5	0	0	3	0	2	3	0	0	0
729171	1	2	2	8	3	0	0	0	2	0	2	1
442028	2	3	0	0	1	0	0	0	0	0	0	0
150483	0	2	0	3	0	4	0	0	0	7	0	4
105373487	0	2	0	2	0	0	0	0	0	0	0	0
4118	1	11	2	2	0	3	0	8	0	4	0	7
105373488	0	0	0	0	0	0	0	0	0	0	0	0
64969	1498	1715	1918	1412	1671	1462	1557	1843	1670	1303	1638	1488
84874	477	361	731	345	526	257	475	399	497	269	498	299
7549	172	177	229	191	161	185	143	240	174	135	153	189
150696	2764	6309	3528	4715	3165	4645	2769	6195	3044	4264	2871	5400
30818	106	83	108	80	105	92	103	109	93	70	78	52
51011	391	373	563	330	507	299	470	334	484	260	442	298
653192	0	0	2	0	0	0	0	0	0	0	0	1
107985917	106	81	161	55	144	27	107	54	76	42	108	41
129868	0	0	0	0	0	0	0	0	0	0	0	1
105373490	0	2	0	2	0	0	0	0	1	0	0	0
101926959	2	8	4	3	1	2	0	2	0	5	2	1
105373492	0	0	0	0	0	0	0	0	0	0	0	0
150759	36	15	73	15	32	18	17	18	22	4	29	10
400986	59	49	83	47	70	31	39	49	52	27	75	28
729234	98	92	90	64	95	75	66	75	93	66	96	87
150763	39	63	48	36	36	47	21	57	46	35	64	50
105373493	0	0	0	0	0	0	0	0	0	0	0	0
105373494	0	0	0	0	0	0	0	0	0	0	0	0
151	41	102	31	40	43	50	31	84	46	46	38	62
431705	38	13	34	6	25	12	17	5	31	3	15	16
1844	609	592	640	462	785	615	539	490	726	331	576	488
56910	5800	10377	6808	7970	6568	9078	5449	9874	6371	7081	6577	8463
285033	235	501	334	367	313	403	260	429	271	349	246	416
109623481	0	0	0	0	0	0	0	0	0	0	0	0
55654	3216	9001	3986	6463	3842	7041	3002	8980	3446	6357	3392	7514
9391	3077	5217	3572	4120	3451	4478	2967	5321	3530	3829	3297	4471
23020	17227	34665	20667	26460	19473	25130	16070	34090	18386	22447	17711	26901
150771	0	0	1	0	0	0	0	0	0	0	0	0
23397	1659	1959	1664	1623	1733	1627	1607	1829	1750	1380	1697	1525
93082	5	39	1	28	4	33	0	58	15	41	8	28
105373496	0	0	0	0	0	0	0	0	0	0	0	0
10865	113	261	148	160	145	247	154	228	147	139	97	256
55683	1748	3186	2314	2288	2030	2586	1689	2863	1901	2026	1835	2496
90342	6	0	7	0	4	7	4	8	2	1	13	0
81562	753	658	888	528	717	596	754	683	851	544	782	641
26504	1721	2060	1839	1765	1705	1548	1646	2101	1761	1422	1622	1688
100422928	0	0	1	1	0	0	0	4	0	0	0	2
100506036	6	4	8	5	4	5	24	1	3	1	12	5
26505	1587	3311	1868	2387	1846	2732	1426	3009	1591	2188	1685	2652
200539	248	356	313	273	274	256	230	340	257	219	233	266
51239	569	1007	787	668	754	759	661	915	800	729	605	855
54910	4501	4557	5822	3640	5124	3752	4941	5023	4819	3353	4303	4040
51252	77	22	150	45	90	29	119	25	97	18	47	26
101927053	0	12	0	1	0	1	2	0	1	0	0	0
151313	252	191	270	214	284	180	204	174	254	159	279	145
375248	83	82	118	42	118	39	91	54	95	47	89	50
100506076	11	5	25	6	13	5	8	4	11	1	11	3
107985920	0	0	0	0	0	0	0	1	0	0	0	0
100506123	11	7	30	13	16	5	8	5	14	2	10	8
57730	79	60	109	32	82	61	72	59	63	36	69	33
105373499	0	0	0	0	0	0	0	0	0	0	0	0
1329	2294	3543	2751	2633	2598	3052	2269	3708	2566	3091	2331	3140
10120	1828	2506	2092	1936	1999	2301	1665	2546	1788	1762	1714	2097
728537	13	14	38	26	23	21	13	21	21	7	19	23
7535	3	2	3	6	5	6	3	6	2	8	3	2
23505	2426	3308	2903	2706	2606	2476	2065	2855	2150	1966	2563	2436
107985921	33	53	49	64	36	44	25	43	28	36	34	39
105373501	0	0	0	0	0	0	0	0	0	0	0	0
200403	1	0	3	0	6	1	2	0	8	0	6	0
1261	0	0	0	0	0	0	0	0	0	0	0	0
3631	948	1405	1280	1154	1158	1028	857	1336	1018	889	1021	1015
493753	395	650	504	530	438	517	349	722	471	475	494	602
25972	513	586	615	455	500	409	470	508	558	450	537	469
11320	1186	2980	1368	2430	1328	2227	1002	2992	1300	2120	1448	2358
107985922	0	2	0	0	0	0	0	0	0	0	1	0
101927070	0	0	0	0	0	0	0	0	0	0	0	0
343990	391	686	474	560	434	456	403	659	398	517	391	519
80705	97	148	123	92	102	105	97	90	87	80	129	103
150590	203	258	228	235	260	219	214	276	240	168	282	212
51601	81	90	87	46	81	45	68	51	82	47	88	37
129531	188	259	240	214	201	175	179	314	171	260	170	261
51263	1691	1833	2243	1345	1849	1527	1790	1818	1909	1329	1915	1563
254773	0	0	1	1	3	1	6	3	1	0	5	0
129530	7	3	2	0	3	10	8	6	2	13	1	9
10190	1010	1325	1173	1112	1158	1047	910	1424	1160	934	1280	1141
107985923	28	62	12	24	19	25	25	42	31	26	30	21
9669	4885	7293	5770	5873	5685	5673	4388	7090	5190	4772	5334	5615
51455	1042	1627	1313	1254	1241	1233	883	1543	1094	986	1143	1185
3899	265	81	282	77	248	58	197	59	214	45	145	45
105373504	0	0	0	0	2	0	0	0	0	0	1	0
112268421	1	2	5	0	5	0	0	0	2	1	1	0
150577	0	0	0	0	0	0	0	0	0	0	0	0
164832	2010	1693	2549	1286	2181	1227	1579	1362	1553	947	1693	1196
9486	240	188	317	106	310	132	232	146	276	133	208	130
129521	0	0	0	0	0	0	0	0	0	0	0	0
105373506	0	0	0	0	0	0	0	0	0	0	0	0
79031	970	1141	1102	944	1023	1028	816	1141	1017	928	1045	944
105373507	0	0	0	0	0	0	0	0	0	2	0	1
107985814	0	0	0	0	0	0	0	0	0	1	0	1
107985924	0	0	0	0	0	0	0	0	0	0	0	0
105375310	0	0	0	0	0	0	0	0	0	0	0	0
105373508	0	0	0	0	0	0	0	0	0	0	0	0
4862	492	1228	592	818	574	1019	500	1270	655	974	551	1159
101927142	0	1	0	0	0	0	1	3	0	0	0	1
6160	7019	7511	8501	6376	7872	6473	6927	7639	7587	5589	7713	6665
11138	525	1244	678	922	694	1034	582	1224	666	858	703	1093
105373510	4	0	10	0	3	1	7	0	5	2	3	1
100506286	14	5	22	5	8	16	14	8	13	9	10	6
55571	2592	3246	3123	2613	3012	2700	2430	3263	2822	2102	2985	2610
105373511	62	90	68	74	79	74	45	84	68	60	67	52
284996	1024	1498	1314	1134	1366	1254	1152	1711	1306	1087	1339	1297
692205	3	2	3	0	2	2	6	1	1	3	1	4
105373512	1	0	5	0	0	0	0	0	0	0	0	0
100847007	0	0	0	0	0	0	0	0	0	0	0	0
200407	61	180	84	114	69	151	67	233	49	124	70	177
731220	2	0	0	0	0	0	0	0	0	1	0	0
107985925	0	0	0	0	0	0	0	0	0	0	0	0
105373514	0	0	0	0	0	0	0	0	0	0	0	0
9448	3185	2502	3954	2226	3630	2267	3283	2821	3575	1941	3699	2232
100506328	0	0	0	0	0	0	0	0	0	0	0	0
7850	1	11	4	6	3	1	0	7	1	7	0	0
107985926	0	0	0	5	0	0	0	0	0	0	0	0
3554	635	2270	672	1866	686	1890	354	1766	495	1416	650	1729
8808	0	0	0	0	0	0	0	0	1	0	0	0
9173	0	0	0	0	0	2	0	0	0	0	0	0
8809	2	0	2	0	5	0	0	0	7	2	1	1
8807	0	0	0	0	0	0	0	0	0	0	0	0
100616157	0	0	0	0	0	0	0	0	0	0	0	0
389015	7	142	10	63	4	111	4	121	8	90	9	113
6549	1801	2675	1968	2102	1982	1990	1503	2278	1840	1708	1723	1966
84804	726	985	930	832	926	748	755	1112	867	731	899	813
130827	97	87	123	80	124	51	109	89	107	46	158	59
105373518	0	0	0	0	0	0	0	0	0	0	0	0
105373519	0	0	0	0	0	0	0	0	0	0	0	0
105373520	0	0	0	0	0	0	0	0	0	0	0	0
107985927	0	0	0	0	0	0	0	0	0	0	0	0
107985928	0	0	0	0	0	0	0	0	0	0	0	0
105373521	0	0	0	0	0	0	0	0	0	0	0	0
105373523	0	0	0	0	0	0	0	0	0	0	0	0
105373522	0	0	0	0	0	0	0	0	0	0	0	0
100287010	0	0	0	0	0	0	0	0	0	0	0	0
101927331	0	0	0	0	0	0	0	0	1	0	0	0
150568	2	0	0	0	0	0	0	0	0	0	0	0
101927360	0	0	0	0	0	0	0	0	0	0	0	0
105373524	0	0	0	0	0	0	0	0	0	0	0	0
105373525	0	0	0	0	0	0	0	0	0	0	0	0
105373526	0	0	0	0	0	0	0	0	0	0	0	0
101927383	0	0	0	0	0	0	1	0	0	2	0	0
284998	0	0	0	0	0	0	0	0	1	0	0	0
100506421	0	0	0	0	0	0	0	0	0	0	0	0
5455	0	0	0	0	0	0	0	0	0	0	0	0
102682016	0	0	1	0	0	0	1	0	0	0	1	0
102724691	1	0	1	0	0	0	0	0	0	0	1	0
64965	859	730	1020	493	938	576	770	695	890	455	971	577
101927492	94	87	96	65	114	73	87	83	92	55	100	75
105373527	0	0	1	1	0	0	0	1	0	0	0	0
105373984	25	22	24	16	13	19	24	26	13	14	12	21
105373528	0	0	1	0	0	1	0	0	0	6	0	1
11250	4	4	0	5	1	4	2	2	4	2	3	6
9392	1748	2230	2077	1771	2124	1792	1599	2076	1953	1474	1816	1670
100506473	106	58	143	75	142	42	120	91	115	38	116	75
79074	494	826	729	704	678	567	593	831	621	655	681	648
2274	288	584	323	516	374	579	336	672	301	506	308	576
105373529	0	0	0	0	0	0	0	0	0	0	0	0
105375311	0	0	0	0	0	0	0	0	0	0	0	0
285000	0	0	0	0	0	0	0	0	0	0	0	0
107985929	0	0	0	0	0	0	0	0	0	0	0	0
8440	994	1480	1171	1252	1225	1346	1014	1605	1153	1152	1082	1334
105373530	0	0	0	0	0	0	0	0	0	0	0	0
105373531	1	0	0	0	4	1	0	0	0	4	0	0
84417	0	0	0	0	0	0	0	4	0	2	0	0
80146	1454	2368	1667	1843	1808	1816	1338	2179	1602	1703	1660	1795
107985930	0	0	0	2	0	0	0	0	1	2	4	0
402096	63	50	70	37	73	30	58	32	73	30	65	48
285189	4	10	7	14	4	9	5	15	6	11	4	13
653489	395	704	458	542	423	449	350	611	406	370	443	500
105373534	0	1	0	0	0	0	0	0	1	0	0	1
107985931	30	28	54	27	27	20	30	31	39	13	45	16
927	0	0	0	0	0	0	1	0	0	0	0	0
102724744	0	0	0	6	0	0	0	0	0	2	0	1
84620	3	0	0	2	0	1	0	0	0	2	1	2
105373535	0	0	0	0	0	0	0	0	0	0	0	0
105373536	0	0	0	0	0	0	0	0	0	0	0	0
105373538	0	0	0	0	0	0	0	0	0	0	0	0
105373537	0	0	0	0	0	0	0	0	0	0	0	0
105373539	0	0	0	0	0	0	0	0	0	0	0	0
104326057	0	0	0	0	0	0	0	0	0	0	0	0
729121	0	0	0	0	0	0	0	0	1	0	0	0
285190	340	538	365	426	329	381	264	522	324	320	333	413
60482	0	0	0	0	0	0	0	0	0	0	1	0
107178918	0	0	0	0	0	0	0	0	0	0	0	0
102724774	0	0	0	0	0	1	0	0	0	0	0	0
442038	0	0	1	0	0	0	0	0	0	0	0	0
6819	1	0	1	1	0	0	0	0	0	0	0	0
151234	0	0	0	0	0	0	0	0	0	0	0	0
27233	0	0	0	0	0	0	0	0	0	0	0	0
9648	1004	1947	1172	1613	1043	1500	803	1975	1094	1434	1157	1537
644903	14	14	14	16	16	14	14	24	12	9	15	13
3987	1153	827	1434	642	1511	555	1218	765	1258	570	1495	543
106182118	0	0	0	0	0	0	0	0	0	0	0	1
5903	3750	7275	4297	5443	4172	4735	2974	6079	3623	4007	3819	5018
165055	223	188	298	187	265	188	228	181	297	143	296	220
10913	0	1	0	0	0	1	0	0	0	0	1	0
100287216	0	0	0	0	0	0	0	0	0	0	0	0
344558	0	0	1	0	2	0	0	0	2	0	4	0
100422863	0	0	0	0	0	0	0	0	0	0	0	0
100423027	0	0	0	0	0	0	0	0	0	0	0	0
107985773	0	0	0	0	0	0	0	0	0	0	0	0
151011	390	563	497	391	428	376	367	458	342	307	468	358
65124	666	1366	692	1118	754	1199	602	1341	703	937	618	1038
105373545	0	0	0	1	0	0	0	1	0	0	4	0
107985774	0	0	0	0	0	0	0	0	0	0	0	0
100506563	0	0	1	1	0	1	1	1	0	0	1	0
84220	504	825	589	634	545	614	427	821	484	489	530	613
102724848	3	0	9	0	2	3	1	3	7	3	1	1
100271835	51	34	56	26	46	23	46	23	48	17	46	23
96626	80	50	93	44	76	36	67	35	79	35	77	39
105373547	0	0	0	0	0	0	0	0	0	0	0	0
440895	0	0	0	0	0	0	0	0	0	0	0	0
440894	285	462	447	353	374	328	317	427	343	321	305	334
112268438	27	36	22	24	33	48	18	30	29	14	29	18
105373985	7	7	9	13	19	9	10	9	15	4	8	5
107985775	0	0	0	0	0	1	0	0	1	0	0	0
105373548	0	0	0	0	0	0	1	0	0	0	0	0
105373549	0	0	0	1	0	0	0	0	0	0	0	1
105373986	0	0	0	0	0	0	0	0	0	0	0	0
100422994	0	0	0	0	0	0	0	0	0	0	0	0
7851	215	408	245	357	315	432	312	459	324	366	373	344
100616123	0	0	0	0	0	0	0	0	0	0	0	0
4867	19	49	31	9	23	23	27	33	23	15	27	22
205251	345	362	312	289	417	321	386	367	359	321	355	366
100507334	0	0	0	0	2	1	0	0	0	0	3	0
100847033	0	0	0	0	0	0	0	0	0	0	0	0
105373551	0	0	0	1	0	2	1	0	1	2	0	1
107985776	0	0	0	0	0	1	0	1	0	1	0	0
105375809	3	0	3	5	8	3	2	4	2	0	2	1
151009	195	210	281	166	256	131	215	161	212	125	190	115
100288695	161	97	185	97	142	81	118	67	178	64	149	76
100288570	0	0	0	0	0	0	1	0	0	0	0	0
105373552	13	8	12	4	8	5	8	4	12	3	8	9
102724875	3	0	6	0	2	3	1	3	5	1	1	1
729540	565	968	682	750	618	688	499	936	590	577	620	713
105373553	0	0	1	1	0	1	1	1	0	0	0	0
699	2310	2167	2699	1833	2465	1771	2240	2092	2768	1596	2790	1682
106635550	0	0	0	0	0	1	0	0	0	0	0	0
105373554	0	0	0	0	0	0	0	0	0	0	0	0
55289	31	79	30	70	33	57	22	69	45	63	22	62
400997	2	2	0	3	1	1	1	0	2	1	0	1
10018	1852	2171	2454	1609	2203	1667	2047	2265	2135	1502	2043	1542
541471	213	577	278	440	243	446	285	640	303	468	284	501
101927283	1	3	1	1	6	3	1	0	2	5	1	4
100616341	0	0	0	0	0	0	0	0	0	0	0	0
105373557	0	0	0	0	2	0	0	0	0	0	1	1
105373559	0	0	1	0	0	0	1	0	1	0	0	0
107985933	0	0	2	4	0	1	0	0	2	0	2	0
64682	2275	1726	2685	1429	2650	1418	2137	1576	2481	1070	2549	1347
100616165	0	0	0	0	0	0	0	0	0	0	0	0
10461	42	104	63	53	49	47	37	61	37	46	39	40
84910	1212	1155	1479	927	1442	982	1156	1360	1254	758	1261	856
105373560	0	0	0	0	0	0	0	3	0	1	0	2
129804	40	53	55	41	77	36	65	67	54	36	62	34
84524	397	258	471	208	469	203	369	321	377	189	442	184
376940	174	81	179	52	146	52	137	60	134	39	178	40
727851	570	948	674	738	605	665	485	902	573	554	598	686
150465	1570	1677	1904	1536	1791	1411	1573	1451	1711	1073	1615	1259
105373562	6	3	2	0	9	1	13	3	6	0	5	2
84172	1985	2959	2657	2330	2399	2129	2164	2715	2490	1897	2549	2323
101927330	24	23	54	19	32	13	20	21	20	15	31	16
84269	550	377	615	299	624	299	605	370	563	257	544	321
107985934	0	0	0	0	0	0	0	0	0	0	0	0
400999	3	0	0	1	11	0	0	1	4	0	0	0
6574	2707	3730	3067	2893	3125	3106	2412	3305	3059	2288	2938	2730
102724955	0	0	0	0	0	0	0	0	0	0	0	2
284958	28	30	30	24	45	25	35	33	31	27	29	29
150468	673	559	759	467	660	414	506	459	683	444	680	449
3552	0	1	0	0	0	0	5	0	1	0	0	0
3553	0	0	0	0	0	0	0	0	0	0	0	1
105373563	0	0	0	0	0	0	0	0	0	0	0	0
27178	4	6	1	10	1	0	0	1	0	6	4	1
56300	0	0	0	3	0	1	0	3	0	0	0	1
27179	0	0	0	0	0	0	0	0	0	0	0	0
27177	0	0	0	0	0	0	0	0	0	0	0	0
26525	5	2	7	8	3	16	7	6	4	5	1	10
84639	0	0	0	0	0	0	0	0	0	1	0	0
3557	3	16	2	10	0	28	2	25	6	14	5	8
23550	1488	1845	1944	1556	1857	1635	1355	1485	1575	1205	1475	1484
7849	44	55	52	25	74	33	35	66	59	29	34	52
654433	662	939	818	679	706	696	605	892	681	688	648	779
105373567	0	0	0	0	2	0	0	0	1	0	0	0
101927400	7	9	10	4	10	3	4	4	9	4	4	4
107985936	0	0	0	0	2	0	0	1	0	0	0	0
150472	957	1207	1188	940	1019	1009	840	1068	1008	920	1072	930
112268422	3	8	5	12	5	2	1	6	6	3	5	3
200350	15	11	10	5	15	7	3	6	6	5	21	9
101927424	0	0	2	0	0	1	0	1	0	0	0	0
103344932	0	0	0	0	0	0	0	0	0	0	0	1
729468	0	0	0	0	0	0	1	0	0	0	0	0
654412	0	0	0	0	0	0	0	0	0	0	0	0
100302128	0	0	0	0	0	0	0	0	0	0	0	0
375260	235	417	283	305	278	291	236	372	243	282	204	331
84771	26	35	23	25	16	22	6	18	12	17	13	24
118433	62	45	67	50	53	38	76	40	61	35	71	36
11159	216	383	285	245	210	264	193	303	222	254	208	295
112268423	8	17	8	10	12	10	8	12	7	9	11	11
80255	2091	3889	2777	3065	2631	3142	1908	3741	2209	2805	2501	3120
100616208	0	0	0	1	0	0	0	0	0	0	0	0
105373570	0	0	0	0	0	0	0	0	0	0	0	0
101060091	0	0	3	0	0	0	0	1	0	2	0	0
10096	5912	9207	7002	7016	7260	7774	6035	9653	6622	6951	7390	7515
440900	0	0	0	0	0	3	0	2	0	5	1	1
100499194	0	7	0	0	0	0	0	0	0	0	0	0
57628	0	0	0	0	0	0	0	0	0	0	0	0
101927591	0	0	0	0	0	0	0	0	0	0	0	0
105373575	0	0	0	0	0	0	0	0	0	0	0	0
105373574	0	0	0	0	0	0	0	0	0	0	0	0
107985937	0	0	0	0	0	0	0	0	0	0	0	0
389023	0	0	0	0	0	0	0	0	0	0	0	0
107985938	0	0	0	0	0	0	0	0	0	0	0	0
105373572	0	0	0	0	0	0	0	0	0	0	0	0
105373576	0	0	0	0	0	0	0	0	0	0	0	0
8886	4379	4003	5110	3135	4823	3435	4189	4158	4861	2980	4938	3486
107985939	7	54	9	36	14	20	10	63	23	56	10	66
54520	1315	1636	1515	1413	1371	1156	1186	1720	1304	1156	1395	1305
101929908	2	6	0	5	0	0	0	3	0	0	2	0
102723413	0	0	0	0	0	0	0	0	0	0	0	0
107985940	0	0	0	0	0	0	0	0	0	0	0	0
51141	220	336	270	277	247	284	252	368	248	305	293	327
100506797	10	2	0	0	1	0	4	4	2	0	0	1
105373578	0	0	0	0	0	0	0	0	0	0	0	0
107985815	0	0	0	0	0	0	0	0	0	0	0	0
105373579	0	0	0	0	0	0	0	1	0	0	0	0
101927709	0	0	0	0	0	0	0	0	0	0	0	0
2019	0	0	0	0	0	0	0	0	0	0	0	0
8685	0	0	0	3	0	0	0	1	0	1	0	0
165257	0	0	0	0	0	0	0	0	0	0	0	0
107985941	0	0	0	0	0	1	0	0	0	0	0	2
55240	674	385	781	309	804	382	676	403	742	269	771	350
100874111	69	47	85	33	74	40	78	51	60	37	87	45
105373581	89	47	117	35	127	42	122	50	117	33	87	56
130355	131	193	136	120	177	177	100	166	173	135	176	179
1622	4666	8026	5519	6212	5032	6828	4367	7764	5291	5824	5536	6818
140738	73	39	95	45	105	42	59	35	98	41	112	29
6344	0	0	0	0	0	0	0	0	2	0	0	0
107105282	0	0	0	1	0	1	0	0	0	0	3	0
200373	8	13	3	13	21	9	8	14	14	10	11	11
80775	360	253	375	200	412	237	411	266	407	196	380	215
101927764	20	29	19	17	11	25	17	35	27	18	20	24
5775	794	1168	967	924	892	1006	709	1150	881	725	947	1004
107985817	1	0	0	1	0	0	0	0	0	0	0	0
57669	3541	6175	4340	5447	3883	5367	2979	5644	3638	4136	3853	4513
105373582	8	77	9	38	15	39	6	42	17	34	10	38
79134	2082	2142	2616	1604	2487	1545	2000	2160	2182	1394	2287	1615
105373583	18	29	16	29	33	31	12	31	16	40	19	20
5899	3068	5409	3587	4387	3483	4695	2948	6068	3781	4148	3545	4589
105373584	0	0	0	0	0	0	0	0	0	0	0	0
105373989	125	519	103	412	168	316	95	542	133	341	171	351
3625	1585	4767	1576	3756	2199	4264	1415	5507	1869	3934	1894	4258
84931	0	0	0	0	0	0	0	0	0	0	0	0
105373585	27	30	25	27	31	23	21	55	24	20	26	31
2736	8	47	5	27	7	20	5	24	2	18	0	21
105373587	0	0	0	0	0	0	0	0	0	0	0	0
105373588	0	0	0	0	0	0	0	0	0	0	0	0
29842	38	12	42	2	35	5	36	7	37	1	43	1
23332	2073	1733	2687	1500	2374	1453	2053	1809	2316	1266	2257	1397
107985942	7	0	2	1	18	8	7	9	2	1	2	5
100151683	1	0	0	0	2	0	2	0	0	0	0	0
254128	278	331	276	278	305	243	277	326	283	227	330	272
84365	1326	1788	1402	1204	1447	1333	1087	1850	1456	1338	1477	1445
7247	3066	5502	3842	4407	3486	4714	3362	5964	3675	4367	3640	4754
105373590	0	0	0	0	0	0	0	0	0	0	0	0
101927801	2	0	0	0	0	0	0	0	0	1	0	0
105373592	0	0	0	0	0	0	0	0	0	0	0	0
105373591	0	0	0	0	0	0	0	1	0	0	0	0
105373593	0	0	0	0	0	0	0	0	0	0	0	0
107985943	0	0	0	0	0	0	0	0	0	0	0	0
105373594	0	0	0	0	0	0	0	0	0	0	0	0
105373595	0	0	0	0	0	0	0	0	0	0	0	0
105373596	0	0	0	0	0	0	0	0	0	0	0	0
107985818	0	0	0	0	0	0	0	0	0	0	0	0
107985819	0	0	0	0	0	0	0	0	0	0	0	0
107985820	0	0	0	0	0	0	0	0	0	0	0	0
129684	0	0	0	0	0	0	0	0	0	0	0	0
105373598	0	0	0	0	0	0	0	0	0	0	0	0
105373597	0	0	0	0	0	0	0	0	0	0	0	0
105373600	0	0	0	0	0	0	0	0	0	0	0	0
105373601	0	0	0	0	0	0	0	0	0	0	0	0
105373602	0	0	0	0	0	0	0	0	0	0	0	0
2995	0	0	0	0	0	0	0	0	0	0	0	0
105373603	0	0	0	0	0	0	0	0	0	0	0	0
101929926	0	0	0	0	0	0	0	0	0	0	0	0
105373604	0	0	0	0	0	0	0	0	0	0	1	1
274	75	474	75	359	106	388	86	637	107	346	76	367
105373605	0	1	0	0	0	0	0	2	0	0	0	1
339761	0	0	0	0	0	0	0	0	0	0	0	0
2071	2316	3353	2702	2671	2706	2705	2253	3641	2700	2533	2512	3041
10746	2336	1939	3116	1633	2761	1366	1915	1680	2320	1194	2496	1445
100506922	24	20	43	23	21	16	17	34	22	14	22	17
5624	4	14	6	6	0	2	2	6	1	5	7	6
100616187	0	0	0	0	0	0	0	0	0	0	0	0
105373608	2	20	4	13	6	12	4	21	11	28	6	10
55677	1912	1668	2216	1413	2165	1380	1941	1725	2141	1142	2210	1363
