GeneID	control	control	perturbed	perturbed	perturbed	perturbed
3012	10	17	37	20	14	10
8353	0	0	0	1	1	0
3007	3	3	0	1	0	2
8361	1	0	0	0	0	0
8369	0	0	0	0	0	0
8968	1	1	5	1	3	0
8345	8	6	13	17	6	7
105374986	1	1	4	5	3	6
8355	5	2	7	4	3	3
8346	0	0	2	1	1	3
105374985	21	17	42	26	44	24
8365	14	5	29	14	17	15
7210	0	0	0	0	0	0
7232	0	0	0	0	0	0
100189218	0	0	0	0	0	0
100189321	0	0	0	0	0	0
100189185	0	0	0	0	0	0
100189430	0	0	1	0	0	0
100189094	0	1	2	1	2	2
100189436	0	0	0	0	0	0
100189410	0	0	0	0	0	0
101928743	0	0	0	0	0	0
100189382	0	0	1	0	0	0
100189396	0	0	0	0	0	0
100189040	0	0	0	0	0	0
100189048	0	0	0	0	0	0
107986582	0	0	0	0	0	0
11118	364	193	441	304	351	229
10385	231	149	327	254	241	160
11119	384	245	486	357	363	247
54718	50	36	89	53	52	50
10384	135	72	198	130	151	80
11120	651	413	917	702	664	493
285819	2	2	3	1	1	0
107986583	128	115	235	178	126	94
696	0	0	0	0	0	0
100189288	0	0	0	0	0	0
493812	375	296	619	425	302	241
100189319	0	0	1	0	0	0
7231	0	0	0	0	0	0
100189227	0	0	0	1	1	0
10473	2196	1323	2693	1935	1617	1342
100189308	0	0	0	0	0	0
100189153	0	0	0	0	0	0
100189223	0	0	0	0	0	0
100189110	0	0	0	0	0	0
100189272	0	0	0	0	0	0
105374988	1	0	1	0	0	1
100189337	0	0	0	0	0	0
100189162	0	0	0	0	0	0
100189219	0	0	0	0	0	0
29777	524	325	840	560	491	417
105374989	1	0	0	0	0	0
79692	321	195	446	291	258	214
102724851	8	6	15	11	15	11
105374991	0	0	0	0	1	0
100189303	0	0	0	0	0	0
100189401	0	0	0	0	0	0
100189391	0	0	0	0	0	0
100189354	0	0	0	0	0	0
100189372	0	0	0	0	0	0
107986682	0	0	0	0	0	0
107986683	0	0	0	0	0	0
105374992	0	0	0	0	1	0
107986680	0	0	0	0	0	0
387036	26	13	28	25	20	20
100133205	3	2	9	7	1	3
100270746	7	1	10	6	5	2
100189028	0	1	0	0	0	0
100189172	0	0	0	0	0	0
100189157	0	0	0	0	0	4
105374995	2	3	2	2	4	0
8970	12	8	28	28	14	21
8969	8	6	29	12	8	8
85236	639	368	930	644	798	658
8294	1	0	3	2	0	1
85235	1	0	1	0	2	1
100422934	0	0	0	0	0	0
100189196	0	0	0	0	0	0
100188987	0	0	0	0	0	0
100189143	0	0	0	0	0	0
100189336	0	0	0	0	0	0
100189368	0	0	0	0	0	0
100189041	0	0	0	0	0	0
100189167	0	0	0	0	0	0
100189099	0	0	0	0	0	0
100189067	0	0	1	0	0	0
100189014	0	0	0	0	0	0
100189310	1	0	2	0	0	0
10279	0	2	2	0	0	1
7202	0	0	0	0	0	0
100189213	0	0	0	0	0	0
100189363	0	0	0	0	0	0
100189408	0	0	0	0	0	0
100189329	0	0	0	0	0	0
100189002	0	0	0	0	0	0
94026	0	0	0	0	0	0
105375107	0	0	0	0	0	0
387316	0	0	0	0	0	0
100189345	0	0	0	0	0	0
100189182	0	0	0	0	0	0
7754	1	1	3	0	0	0
346157	116	82	150	98	85	53
7738	196	110	265	193	144	125
105375001	3	4	7	8	4	4
100189077	0	0	0	0	0	0
100189158	0	0	0	0	0	0
23437	0	0	0	0	0	0
100189247	0	0	0	0	0	0
100189292	0	0	0	0	0	0
107986584	0	0	0	0	0	0
23540	0	0	0	0	0	0
100189189	0	0	0	0	0	0
790951	0	0	0	0	0	0
100189352	0	0	0	0	0	0
94017	0	0	0	0	0	0
100189268	0	0	0	0	0	0
100189070	0	0	0	0	0	0
100189012	0	0	0	0	0	0
100189390	0	0	0	0	0	0
100189200	0	0	0	0	0	0
100189053	0	0	0	0	0	0
100189297	0	0	0	0	0	1
100189038	0	0	0	0	0	0
100189301	0	0	0	0	0	0
100189300	0	0	0	0	0	0
100189131	0	0	0	0	0	0
791231	0	0	0	0	0	0
100189095	0	0	0	0	0	0
100189428	0	0	0	0	0	0
100189205	0	0	0	0	0	0
100189161	0	0	0	0	0	0
100189340	0	0	0	0	0	0
100189071	0	0	0	0	0	0
100507173	0	0	0	0	0	0
100189164	0	0	0	0	0	0
100189374	0	0	0	0	0	0
100189101	0	0	0	0	0	0
791230	0	0	0	0	0	0
100131289	0	0	0	0	0	0
7212	0	0	0	0	0	0
100189214	0	0	0	0	0	0
100189074	0	0	0	0	0	0
8340	6	4	6	5	7	6
8329	3	3	8	10	6	8
8357	10	12	29	22	15	16
8331	3	2	10	7	5	4
8342	0	0	1	1	1	0
8363	4	4	6	5	4	7
8362	5	4	9	8	4	7
8330	7	0	5	2	3	1
8341	10	8	24	10	14	5
8332	5	2	6	4	7	2
3009	5	1	4	5	5	2
8354	1	0	3	2	0	2
8368	0	0	0	1	0	0
8356	1	2	6	1	3	2
8336	2	5	10	5	10	3
8348	13	8	27	16	18	11
100189315	0	0	0	0	0	0
100189314	0	0	0	0	0	0
81697	0	0	1	0	0	0
26212	1	1	2	3	1	1
442179	0	0	0	0	0	0
102724889	3	5	4	4	3	2
7718	8	8	15	13	10	6
221584	3	4	4	6	5	2
100129195	46	28	86	62	52	35
80345	114	60	133	87	86	79
7745	670	430	1059	723	560	469
651302	4	3	2	5	0	2
100189159	0	0	0	0	0	0
222699	9	3	10	3	4	7
7746	120	72	177	131	126	91
387032	129	88	194	118	136	100
222698	0	0	0	1	0	0
7741	290	188	393	260	210	190
84547	324	202	469	319	294	213
64288	20	10	18	13	8	9
80317	79	56	126	77	74	71
9753	15	10	21	6	8	7
105374998	0	0	0	0	0	0
105374997	0	0	1	0	0	0
222696	0	0	0	0	0	0
100189344	0	0	0	0	0	0
100189118	0	0	0	0	0	0
100189035	0	0	0	0	0	0
257202	0	0	0	0	0	0
2880	0	0	0	0	0	0
100189348	0	0	0	0	0	0
107986586	0	0	0	0	0	0
100189034	0	0	0	0	0	0
114821	0	0	0	0	0	0
100189138	0	0	0	0	0	0
100189225	0	0	0	0	0	0
100189299	0	0	0	0	0	0
105374996	0	0	0	0	0	0
100189114	0	0	0	0	0	0
100189360	0	0	0	0	0	0
387055	0	0	0	0	0	0
100189046	0	0	0	0	0	0
100189400	0	0	1	0	0	0
100189395	0	0	0	0	0	0
100189092	0	0	0	0	0	0
100189433	0	0	0	0	0	0
100189033	0	0	0	0	0	0
100189178	0	0	0	0	0	0
100189365	0	0	0	0	0	0
100189332	0	0	0	0	0	0
100189082	0	0	0	0	0	0
100189149	0	0	0	0	0	0
100189137	0	0	0	0	0	0
100189346	0	1	0	0	0	0
100189170	0	0	0	0	0	0
100189066	0	0	0	0	0	0
100189093	0	0	0	0	0	0
401242	0	0	0	0	0	0
100189295	0	0	0	0	0	0
100189084	0	0	0	0	0	0
107987402	0	0	0	0	0	0
414760	0	1	1	0	1	0
5987	1639	949	2477	1623	1499	1119
100189237	0	0	1	0	3	0
100189121	0	0	0	0	0	1
100189202	0	0	0	0	0	0
729583	0	0	0	1	0	0
100189216	0	0	0	0	0	0
100189234	0	0	0	0	0	0
100189111	0	0	0	1	0	0
100189254	0	0	0	0	0	0
100189024	0	0	0	0	0	0
414761	4	4	8	6	4	3
100189169	1	0	1	0	0	0
282890	0	0	1	0	0	0
105375002	0	0	0	0	0	0
100129636	0	0	0	0	0	0
26692	0	0	0	0	0	0
442184	0	0	0	0	0	0
442185	0	0	0	0	0	0
105375003	0	0	0	0	0	0
442186	0	0	0	0	0	0
26707	0	0	0	0	0	0
101929006	0	0	0	0	0	0
105375006	0	0	0	0	0	0
105375005	0	0	0	0	0	0
442191	0	0	0	0	0	0
81696	0	0	0	0	0	0
81797	0	0	0	0	0	0
26529	0	0	0	0	0	0
105379641	0	0	0	0	0	0
26530	0	0	0	0	0	0
26531	0	0	0	0	0	0
442194	0	0	0	0	0	0
26716	0	0	0	0	0	0
105375008	0	0	0	0	0	0
116511	0	0	0	0	0	0
105375009	0	0	0	0	0	0
100507362	0	0	0	0	0	0
10537	2	0	2	0	0	0
692092	0	0	0	0	0	0
7932	0	0	0	0	0	0
2550	46	21	70	38	53	31
4340	0	0	0	0	0	0
346171	0	0	0	0	0	0
3134	21	9	19	12	22	15
285830	0	0	0	0	0	0
340198	0	0	0	0	0	0
54435	0	0	0	0	0	0
352962	0	0	0	0	0	0
3135	75	48	119	95	130	92
105375010	0	0	0	0	0	0
352990	0	0	0	0	0	0
3136	276	178	393	296	584	387
80868	2	0	1	3	0	2
3105	1357	784	1847	1326	2282	1652
10255	0	0	0	0	0	0
80862	29	17	49	32	46	29
3137	7	10	11	16	20	13
30834	352	194	474	310	278	184
6992	682	407	1040	743	628	506
80352	52	27	86	71	63	40
11074	0	0	0	0	0	0
104533120	0	0	0	0	0	0
135644	0	0	0	0	0	0
10107	0	0	0	0	0	0
89870	0	0	0	0	0	0
7726	1051	634	1689	1168	1127	899
414778	4	3	14	8	5	1
3139	44	41	63	52	129	88
414777	453	276	745	556	459	378
56658	173	99	295	191	145	123
202658	205	128	339	244	204	177
79897	158	101	256	192	170	142
105375012	0	0	0	0	0	0
3133	5857	3366	7411	5097	7221	5258
111082993	0	1	2	2	0	0
2794	2494	1398	3843	2594	2386	1623
80742	592	307	759	592	450	366
107986587	24	10	29	17	14	12
23	2943	1735	4577	3287	3123	2319
100126314	0	0	2	3	1	1
5514	1235	769	1915	1279	1025	777
28973	1532	877	1960	1405	1217	896
79969	209	135	365	286	239	144
221545	215	141	289	207	238	164
8449	1320	786	2136	1454	1382	1007
170954	3373	2005	5109	3541	3691	2711
11270	596	316	956	709	588	454
9656	1842	1204	2958	2139	1791	1300
106478956	152	98	234	165	139	98
203068	46383	27154	70981	50276	37537	28433
10211	1689	948	2334	1742	1606	1138
105379695	630	370	756	551	425	328
8870	2730	1582	3577	2604	2063	1539
105375013	1	1	0	1	0	0
401247	1	0	0	0	0	0
105375014	0	0	0	0	0	0
780	652	375	1007	703	634	485
100616237	0	0	0	1	1	1
2968	637	348	989	673	649	438
57176	405	170	541	350	365	293
389376	0	0	0	1	0	0
135656	0	0	1	1	0	0
102723346	0	0	1	0	0	0
394263	0	0	0	0	0	0
100507679	0	0	0	0	0	0
285834	0	0	0	0	0	1
29113	0	0	0	0	0	0
170679	2	5	3	2	6	1
1041	0	0	3	6	8	4
170680	0	0	0	0	0	2
54535	924	542	1463	982	860	646
6941	1363	865	2225	1559	1386	1002
5460	17	10	32	23	24	21
100130889	14	10	28	15	26	24
253018	7	0	5	5	8	13
3107	6346	3787	8701	5861	10451	7654
105375015	0	0	0	0	0	0
112267902	0	0	0	0	0	0
3106	1445	848	1830	1265	3455	2580
102465537	1	1	2	1	3	3
101929072	25	8	26	16	28	21
100507436	756	433	1021	704	642	443
101929111	1	0	1	0	0	0
10866	4	5	5	9	9	16
352961	0	0	2	4	2	0
102725068	50	24	58	47	45	36
4277	300	208	494	329	319	231
401250	4	4	3	2	4	3
100532737	2914	1737	4506	3038	2437	1855
7919	2903	1729	4500	3032	2428	1846
692233	1	1	5	6	5	4
692199	17	15	42	21	35	17
106478957	5	4	4	2	5	5
534	23	24	29	20	20	16
4795	368	197	540	429	431	266
100287329	1	0	2	3	1	2
4049	2	0	1	0	1	0
7124	3	0	0	1	0	0
4050	0	0	1	2	2	0
7940	0	0	3	0	0	0
259197	3	0	0	2	0	2
199	0	0	0	0	0	1
7916	11287	7049	18729	13377	10630	7809
677820	1	3	3	2	2	0
102466745	2	3	1	4	5	2
7917	6320	3830	9316	6608	5835	4319
55937	109	71	175	131	116	91
57827	452	253	739	504	442	360
7918	479	315	848	531	539	408
1460	2603	1438	3785	2526	2398	1873
58496	83	50	180	131	142	117
80741	8	2	5	13	7	5
105375019	26	13	33	26	24	24
7920	640	401	948	698	619	445
105375018	9	5	14	5	12	14
100616230	0	0	0	1	0	0
110599563	0	1	1	1	1	0
259215	0	1	0	1	0	0
79136	0	0	0	0	0	0
58530	0	0	1	0	1	1
80740	1	1	3	6	4	2
80739	17	16	24	15	21	15
23564	1751	1026	2840	2117	1821	1324
1192	10809	6188	14292	10152	10583	7734
105375020	7	2	6	4	9	4
100532732	135	77	181	126	134	95
4439	113	60	158	113	119	74
401251	17	10	20	13	17	12
80737	25	9	34	36	32	20
104413891	8	6	7	7	10	6
7407	3083	1826	4708	3178	3113	2289
57819	594	369	850	596	471	355
3305	45	25	61	48	50	30
3303	4186	2419	6873	4703	4235	3064
3304	4063	2375	6556	4534	4177	2983
50854	2711	1552	3421	2484	2227	1756
26801	6	10	23	21	22	9
26797	28	7	19	20	23	9
4758	2329	1377	3752	2544	2700	1969
80736	0	1	0	1	2	0
10919	1557	854	2583	1760	1540	1181
107986588	165	108	266	189	166	125
717	51	40	68	38	47	31
221527	259	127	438	323	239	153
102060414	2	1	0	1	1	2
629	5448	3290	6192	4164	6554	4939
7936	1384	797	2050	1472	1242	920
100302242	1	0	1	1	1	2
6499	1504	857	2354	1628	1383	1032
1797	397	236	589	400	394	265
8859	286	152	438	303	284	202
720	42	26	80	48	58	42
1590	1	0	0	3	3	0
7146	1	1	2	2	4	1
721	35	22	72	44	52	37
1589	1	1	1	2	2	0
7148	9	6	12	3	4	7
1388	1497	962	2513	1753	1365	1042
63943	222	132	391	260	216	132
80863	32	21	42	32	39	37
100507547	27	19	34	27	30	22
9374	380	226	560	415	310	270
100532746	211	152	331	230	216	158
80864	81	55	102	76	88	61
10554	1977	1171	3264	2152	1971	1430
102466190	67	30	95	73	56	45
6048	871	522	1167	868	796	595
102465500	1	0	3	0	1	1
177	91	67	151	118	136	122
5089	1198	702	1748	1317	1146	879
63940	14	19	18	17	23	14
4855	11	3	9	10	7	6
101929163	0	0	0	0	0	0
10665	0	0	0	0	0	0
414764	0	0	1	0	0	0
56244	0	0	0	0	0	0
3122	0	0	1	0	0	0
3127	0	0	0	0	0	0
3128	0	0	0	0	0	0
3123	0	0	0	0	0	0
107986589	0	0	0	0	0	0
3117	0	0	0	0	0	0
3119	1	0	0	0	0	0
106480429	0	0	0	0	0	0
102725019	0	0	0	0	0	0
3118	0	0	0	0	0	0
100616218	0	0	0	0	0	0
3120	0	0	0	0	0	0
3112	70	36	68	46	80	60
6891	2458	1471	3627	2460	3374	2482
5696	957	532	1176	715	1187	844
100507463	315	164	340	237	359	269
6890	2199	1271	2456	1618	2551	1907
5698	299	181	370	256	427	353
100294145	227	135	349	245	234	189
3109	1	0	5	0	1	0
3108	7	4	6	10	4	5
6046	4519	2851	6586	4782	4574	3330
3111	0	0	0	0	0	0
3113	0	0	0	0	0	0
3115	0	0	0	1	0	0
3116	0	0	0	0	0	0
105375021	0	0	0	0	0	0
414768	0	0	0	0	0	0
1302	11	10	29	16	37	18
6257	794	481	1188	816	760	558
7922	4224	2421	6278	4426	4045	2806
7923	75	45	88	66	53	38
407002	1	0	6	0	2	0
6015	474	246	947	672	565	379
105375022	0	1	6	2	1	2
414765	75	36	112	72	75	49
6293	1241	688	1736	1222	1086	810
6222	25930	14987	36173	24197	24305	16749
8705	35	14	46	36	20	10
9277	1883	1061	2791	2029	1892	1453
102466754	4	2	5	2	1	1
10471	986	566	1507	1007	1002	761
102465501	2	1	2	2	1	2
5863	785	474	1114	734	656	538
6892	8790	5547	12116	8555	8008	5970
9278	333	180	533	420	327	227
1616	3457	2067	5101	3470	3193	2323
113523636	0	0	1	0	4	0
3833	2188	1279	3775	2601	2235	1624
5252	1139	721	1569	1116	1204	854
51596	3841	2121	5467	3779	3478	2621
8831	1676	1062	2729	1901	1834	1382
100847012	24	9	25	16	25	13
221504	364	201	504	332	374	239
107986537	0	0	0	0	0	0
578	580	365	831	530	568	419
449520	0	0	0	0	0	0
401253	0	0	0	0	0	0
3710	31	18	56	36	36	35
101929188	13	7	29	20	10	12
105375023	0	0	0	0	0	0
84300	793	446	1090	843	876	582
100500873	1	1	4	3	3	1
117283	1	0	0	0	0	0
221496	1214	691	1921	1262	1178	908
105375024	0	0	0	0	0	1
4295	0	0	0	1	0	0
105375025	0	0	0	0	0	0
105375027	0	0	0	0	0	0
100507584	0	0	0	0	0	0
105375026	0	0	0	0	0	0
102466816	0	0	0	0	0	0
107986590	0	0	0	0	0	0
100302123	0	0	0	0	0	0
2914	1	1	0	1	0	0
3159	6259	3469	7825	5560	6587	5024
102465502	1	0	4	2	2	1
221491	391	229	584	373	520	349
11165	2489	1456	3234	2323	1932	1526
100529239	5887	3313	7781	5361	5051	3686
6204	5832	3257	7671	5244	5063	3713
29993	0	1	2	0	0	0
25803	3	2	3	1	1	1
64771	3132	1920	4162	2933	2918	2185
105375028	2	0	2	0	2	0
101929243	88	47	177	117	105	58
6631	1579	881	2216	1665	1511	1134
54887	1044	670	1340	950	725	552
6882	799	469	1207	816	724	593
23294	685	409	1024	692	583	439
6954	7	2	7	4	0	2
112267955	1	1	3	1	2	1
222663	110	83	216	147	99	80
101929285	11	6	23	10	17	15
7629	434	249	725	480	434	333
50619	107	74	173	113	71	42
5467	461	273	787	522	477	408
2178	296	174	409	258	272	190
4736	10714	6194	14871	10091	9242	6767
102465668	20	9	13	11	18	12
7005	268	185	366	248	285	204
7287	1	0	0	0	0	1
101929309	0	0	0	0	0	0
2289	0	0	3	0	0	0
112267956	0	0	0	0	0	0
100847048	0	0	0	0	0	0
285847	0	0	0	0	1	0
221481	0	0	0	0	0	0
389383	0	0	0	0	0	0
340204	0	0	0	0	0	0
1208	0	0	0	0	0	0
222662	1	0	1	0	0	0
6732	2750	1741	3773	2729	2197	1840
116369	1	0	2	0	0	0
105375035	0	0	1	0	0	0
105375034	1	0	1	0	0	0
1432	1353	825	1867	1295	1140	821
5603	1	4	1	6	3	1
102723648	0	0	2	2	1	2
27154	690	380	1147	744	676	515
105375036	0	0	0	1	0	1
285848	0	0	1	0	0	0
389384	0	0	0	0	0	0
51513	4	5	8	5	3	4
105375037	0	0	0	0	0	0
222659	1	1	0	0	0	0
222658	1827	1156	2608	1926	1385	1113
11329	904	585	1382	985	947	708
6428	5851	3529	7817	5371	4653	3540
100500885	0	0	0	0	0	0
105375038	1	0	0	0	1	0
101154753	52	40	94	69	83	49
1026	373	225	493	334	432	352
108783646	0	1	1	0	0	1
401258	1	0	0	0	0	0
57699	3	2	3	3	7	1
221477	2311	1486	3594	2567	2157	1626
51645	611	351	800	528	490	396
221476	0	0	0	0	0	0
23787	3781	2165	5751	4093	3693	2804
221472	0	1	0	0	0	1
5292	1164	743	1502	1135	1139	812
221468	73	37	115	103	69	55
55633	650	391	990	718	494	352
105375040	0	0	0	0	0	0
9025	574	307	828	576	500	378
107986531	17	7	24	20	18	10
23070	1886	1192	2498	1813	2149	1642
154467	241	144	335	232	245	162
100505530	0	0	0	0	0	0
100616413	0	0	0	0	0	0
266727	257	166	356	263	426	296
107986593	2	0	3	1	0	2
60685	1502	887	2187	1488	1511	1124
114781	382	266	633	481	415	287
105375045	0	0	0	0	0	0
101929425	0	1	0	0	0	1
105375044	0	4	3	2	3	3
2739	4157	2344	5091	3576	2975	2393
1769	0	0	0	1	0	0
100131047	0	0	0	0	0	0
2740	0	0	0	0	0	0
105375046	0	0	0	0	0	0
113218508	0	0	0	0	0	0
55776	352	218	434	346	255	206
8645	0	0	1	0	1	0
89822	0	0	0	0	0	0
105375047	0	0	0	0	0	0
83795	0	0	0	0	0	0
221458	0	0	0	0	0	0
107986594	0	0	0	0	0	0
23500	3	0	1	1	0	1
100505635	0	0	0	0	0	0
4337	172	104	262	198	139	82
102723789	0	0	0	0	0	0
105375049	0	0	0	0	0	0
105375050	0	0	0	0	0	0
401260	0	0	0	0	0	0
732253	0	0	0	0	0	0
57497	0	0	0	0	0	0
105375051	0	0	0	0	0	0
101929535	0	0	0	0	0	0
105375052	0	0	0	0	0	0
105375053	0	0	0	0	0	0
101929555	0	0	0	0	0	0
222643	1	1	1	0	1	0
222642	0	0	0	0	1	0
10930	0	1	2	1	1	2
221443	173	112	218	177	163	120
4800	1322	859	2187	1525	1118	836
221442	40	26	72	38	63	39
340205	0	0	1	0	0	0
105375056	0	1	0	0	1	1
54209	0	0	1	0	0	0
107986595	0	0	0	0	0	0
79865	0	0	0	0	0	0
340206	0	0	0	0	0	0
105375055	0	0	0	0	0	0
285852	0	0	0	0	0	0
221438	0	0	0	0	0	0
54210	0	0	0	0	0	0
9436	0	0	0	0	0	0
100505711	0	0	0	0	0	0
107986538	0	0	0	0	0	0
112267957	2	3	1	1	0	2
103106903	0	0	0	0	0	0
101060264	20	15	19	23	14	9
116113	975	540	1636	1167	1054	810
100616178	0	0	1	0	0	0
4188	0	0	2	1	1	2
7942	79	41	107	71	81	64
113218489	0	0	0	0	0	0
5225	0	0	0	0	1	0
10817	59	33	91	84	72	57
29964	43	33	61	46	55	43
100188893	1699	1023	2588	1737	1430	1129
25862	251	179	434	306	324	248
9477	674	412	953	656	474	348
705	806	475	1379	895	837	577
896	1404	755	2021	1348	1366	969
105375060	0	0	0	1	0	0
105375059	0	0	0	0	0	0
129685	293	190	417	315	293	257
647024	11	9	20	17	16	9
2978	0	0	0	1	0	0
114841037	0	0	0	0	0	0
2979	36	23	43	27	33	20
55173	894	508	1082	805	680	542
55809	706	482	1219	806	820	590
105375061	5	6	22	13	18	13
107986596	15	9	10	14	16	15
23304	834	572	1235	853	771	549
5961	1	0	3	1	2	0
442211	0	0	0	0	0	0
6903	418	228	683	449	398	313
23506	255	153	351	248	201	150
401261	16	9	17	17	15	15
285855	3699	2384	5691	3872	3155	2469
441150	64	38	114	77	79	41
105375063	0	0	0	0	0	0
171558	0	0	0	0	0	0
10695	1054	581	1590	1134	1068	816
107080644	165	103	257	179	180	123
27232	5	5	9	5	11	10
5190	780	431	1083	799	653	536
4201	1435	848	2289	1624	1728	1175
5528	1516	887	2285	1637	1316	1019
116138	2098	1271	3174	2110	2023	1453
88745	1171	629	1643	1172	1018	731
9820	1821	1071	2867	2008	1473	1118
51069	785	428	1135	804	703	562
89953	155	97	225	175	149	107
112267958	20	11	22	18	20	12
5754	3819	2253	5664	4054	3617	2688
6722	1603	977	2712	1977	1442	1101
23113	492	285	683	521	457	317
10591	1289	710	2020	1373	1273	842
84630	2	0	0	3	1	1
105375064	0	0	0	0	0	0
10864	0	0	0	0	0	0
401262	1	0	4	1	1	0
24149	1157	745	1751	1204	963	774
105375065	0	0	0	0	0	0
89845	382	226	661	402	477	355
102466746	0	0	0	0	0	0
65989	104	63	156	127	126	89
107986597	2	0	8	3	3	4
93643	643	394	1058	766	718	564
221424	7	9	24	14	23	8
25844	1820	1094	2807	2019	1847	1354
9533	619	381	979	648	615	460
57510	3231	1958	4563	3229	2909	2178
5429	986	635	1542	1087	920	711
54676	1630	945	2141	1500	2078	1506
9587	499	294	675	438	426	324
221421	207	104	273	186	181	126
55168	384	210	547	353	351	220
7422	2683	1586	4301	3026	3989	3036
105375070	0	0	0	0	0	0
107986598	0	0	0	0	0	1
105375069	0	0	0	0	0	0
285857	0	0	0	0	0	0
105375068	0	0	0	0	0	0
100132354	1	0	0	0	0	0
105375067	1	0	0	0	0	0
101929705	15	13	14	11	23	11
221416	6	1	6	9	7	0
64928	818	519	1228	864	848	685
55362	685	426	1119	761	869	568
107986599	64	40	106	76	85	62
11131	0	0	0	0	0	0
105375072	0	0	0	0	0	0
101929726	0	0	0	0	0	0
2030	1143	660	1771	1329	1329	978
3326	27782	16579	41852	28976	26206	20103
347734	2419	1354	3496	2376	2277	1628
100616124	98	57	129	73	94	76
4794	150	86	197	175	119	78
441151	3	0	3	4	1	1
202500	5	0	2	4	1	2
57505	412	258	659	449	424	381
221409	0	0	1	2	2	1
988	1762	1107	2615	1834	1535	1198
100616352	0	0	0	0	0	0
105375074	0	2	1	2	1	0
105375075	0	0	0	0	0	0
101929770	9	2	9	3	2	3
8464	88	58	105	75	60	46
107986600	1	0	2	0	2	0
693171	0	0	0	0	0	0
860	429	280	525	408	302	236
105375077	0	0	0	3	0	0
107986519	0	0	0	0	0	0
53405	20	13	14	10	7	8
105375078	0	0	0	0	0	0
22875	367	233	480	328	281	235
59084	10	6	9	6	14	11
105375079	2	1	0	0	4	1
10231	60	39	65	43	74	49
101926915	0	0	0	0	0	0
101926898	0	0	0	0	0	0
51302	0	0	0	0	0	0
9481	0	0	1	0	0	1
101926934	0	0	0	0	0	0
221400	0	0	0	0	0	0
7941	0	0	0	0	0	0
100287718	0	0	0	0	0	0
4224	0	0	0	0	0	0
221395	0	0	0	0	0	0
101926962	0	0	0	0	0	0
105375080	0	0	0	0	0	0
266977	0	0	0	0	0	1
105375081	1	0	1	1	1	0
27242	1573	906	2198	1457	2196	1737
105375082	0	0	0	0	0	0
23607	897	571	1250	887	685	584
222611	0	0	1	0	0	0
221393	0	0	0	0	0	0
221391	0	0	1	0	1	0
107986601	0	0	0	0	0	0
442213	6	4	19	11	10	12
107986602	0	0	0	0	0	0
4594	657	373	863	552	532	397
55166	158	89	208	151	165	104
389396	0	0	0	0	0	0
135398	11	11	17	7	34	30
6005	1	0	0	0	1	0
7180	0	0	0	0	0	0
10321	0	0	0	0	0	0
5232	0	0	0	0	0	0
101927020	0	0	0	0	0	0
101927048	0	0	0	0	0	0
167	0	0	0	0	0	0
245928	0	0	0	0	0	0
245927	0	0	0	0	0	0
245913	0	0	0	0	0	0
245915	0	0	0	0	0	0
100505985	0	0	0	0	0	0
83741	0	0	0	0	0	0
105375084	0	0	0	0	0	0
7021	2	1	2	3	0	1
105375085	0	1	0	1	0	0
5314	0	0	0	0	1	0
101927082	0	0	0	0	0	0
105375087	0	0	0	0	0	0
406989	0	0	0	0	0	0
101154644	0	0	0	0	0	0
442890	0	0	0	0	0	0
3605	0	0	0	0	0	0
102724327	0	0	0	0	0	0
112744	0	0	0	0	0	0
4172	3930	2348	5927	4198	3753	2814
85315	262	150	284	241	183	137
114327	477	305	656	454	366	311
9697	1953	1252	3303	2332	2015	1581
107986603	3	2	7	2	2	1
401264	63	39	72	47	58	41
730101	115	78	193	140	120	89
28978	571	370	908	644	472	383
730152	0	0	0	0	0	0
2939	6	3	4	1	5	2
2938	1	0	0	0	0	0
221357	0	0	0	0	0	0
105375091	0	1	2	2	0	2
2940	0	0	0	0	0	0
2941	406	281	595	406	311	188
125050	63	39	111	88	84	64
22858	1346	845	2521	1787	1162	898
26268	965	602	1588	1076	828	722
8521	8	2	7	3	8	7
60481	7258	4426	10062	7048	4645	3657
100847075	0	0	0	0	4	0
647190	1	1	5	2	2	1
107986604	0	1	1	2	0	1
2729	410	293	649	489	357	280
105375095	1	0	5	0	2	0
101927136	0	0	0	0	0	0
101927171	0	0	0	0	0	0
401265	1	0	2	0	1	1
55227	183	95	243	163	144	89
101927189	1	0	0	0	0	0
100874282	0	0	0	0	0	0
90523	2	1	0	0	1	0
100873951	0	0	0	0	0	0
105375097	0	0	0	0	0	0
105375098	0	0	0	0	0	0
27283	0	0	0	1	2	0
107986605	1	0	0	0	0	0
107986606	84	53	75	59	59	45
222584	338	223	484	366	321	241
3062	1	1	7	4	3	4
389400	0	0	0	0	0	0
54511	0	2	1	2	0	0
653	15	10	26	16	13	8
107986539	0	0	0	0	0	0
105375100	0	0	0	0	0	0
81578	109	68	169	123	148	119
667	11161	8526	21081	14689	10970	8374
101930010	15	6	27	17	12	13
221336	124	66	170	131	94	78
57691	325	240	508	324	257	181
26036	1132	645	1458	994	805	659
101927211	4	1	0	1	2	0
9532	1221	724	1738	1235	914	718
51715	768	437	1079	739	681	545
100506188	1	0	0	1	1	0
5558	548	328	779	545	383	355
100422884	0	0	0	1	0	0
105375103	0	0	0	0	0	0
100189249	0	0	0	0	0	0
105375102	0	0	0	0	0	0
107986679	0	0	0	0	0	0
105375101	0	0	0	0	1	0
100189085	0	0	0	0	0	0
