GeneID	perturbed	perturbed	perturbed	control	control
100506999	0	0	0	0	1
147660	766	687	409	384	523
105370586	0	0	0	0	0
64146	453	395	349	281	266
493901	0	0	0	0	0
283624	1379	1081	1994	3285	3002
116435281	13	28	3	5	2
79334	0	0	0	0	0
105370409	0	0	0	0	0
101929718	0	2	3	3	1
105370439	0	0	0	0	0
101927153	0	0	0	0	0
105371008	0	0	0	0	0
246777	0	1	0	0	1
64150	2	0	3	0	0
101929002	1	1	0	0	0
105370540	1	2	7	3	0
145200	23	19	15	28	9
100506071	5	10	16	29	19
102724338	0	0	0	0	0
145438	20	18	24	27	35
100874185	20	18	24	27	35
105370496	20	18	24	27	35
101928969	65	77	57	64	43
100505967	0	0	0	1	0
101926928	0	0	1	0	0
101927729	0	1	0	3	0
101929107	0	0	0	0	0
254028	0	2	1	1	0
102723742	1	0	6	1	0
283592	0	0	0	0	0
100506498	0	2	0	0	0
390502	0	0	2	1	0
105370578	1	1	1	0	2
100885779	475	401	241	287	245
105370479	1	4	2	1	0
101929080	1	0	0	0	0
105370458	1	5	0	2	0
53840	249	196	270	261	258
105370526	8	5	18	13	31
104355139	0	4	4	2	2
101930294	0	1	0	2	2
103695436	1	3	2	1	2
100506412	1	0	0	1	1
196872	33	37	17	11	18
100129794	89	95	61	50	67
348120	0	0	0	0	0
128653	0	0	0	0	0
105370622	0	0	0	0	0
100507118	21	29	73	76	116
102724814	3	3	9	7	4
319085	1	1	1	0	0
101927620	3	6	2	2	1
101928767	41	46	34	23	29
145216	5	2	3	2	0
112268124	30	28	19	65	37
105370629	0	0	0	0	0
101928599	129	81	38	28	43
105370473	0	0	0	0	0
105369203	0	1	0	0	0
100628307	0	5	1	4	3
105370611	0	0	0	0	0
100506172	0	0	0	0	0
101927129	0	0	1	0	0
645687	0	0	0	5	0
105370616	1	4	0	0	2
101927690	0	0	0	0	2
283585	0	0	0	0	0
28649	0	0	0	0	0
283092	0	0	0	0	0
6038	75	67	82	56	109
102724190	127	111	97	77	69
28654	0	0	0	0	0
4157	228	192	169	131	139
105370489	0	0	0	0	0
283587	0	0	1	0	0
100132612	0	0	0	0	0
503835	0	0	0	0	0
105370589	0	0	0	0	0
105370623	16	19	14	5	12
90799	1942	1829	1687	2367	2175
28650	0	0	0	0	0
102724380	0	0	0	0	0
145195	0	2	3	2	4
400236	130	133	69	88	61
105370525	1	4	3	0	0
102723604	0	0	0	0	0
100288846	9	3	6	7	12
10381	11980	11189	10429	11497	8518
101927418	10	1	7	5	6
161342	4	1	2	1	0
105370550	7	5	5	4	6
101928559	0	2	1	0	0
105370646	2	7	2	1	3
388021	619	499	271	175	176
7258	0	0	0	0	0
101929422	0	0	0	0	0
503627	0	0	0	1	3
338002	1	3	0	2	0
105370400	0	0	1	2	0
161159	3	1	5	2	3
283547	10	17	33	25	17
29018	0	2	4	1	1
100507277	0	0	0	0	0
400208	0	1	9	4	7
28652	0	0	0	0	0
100996280	0	2	0	0	0
105370648	0	0	0	0	7
102723809	2	2	8	5	13
100506321	2	2	0	4	25
100130933	1	0	3	4	7
105751187	0	0	2	2	0
100506433	91	110	44	50	33
145820	0	0	0	0	0
101954204	0	0	0	0	0
503519	0	0	0	0	0
100506411	766	809	816	778	1058
101928909	0	0	0	1	1
104613533	0	1	0	0	0
101929586	0	0	0	1	0
102724587	0	0	0	0	0
105370802	6	6	8	8	6
3690	57	54	192	16	24
283761	0	0	0	0	0
105371022	0	1	5	7	3
643664	1	10	8	2	5
101928227	0	0	0	0	0
105370681	43	48	24	29	18
729911	0	1	3	0	1
105370822	1	0	0	2	5
109729174	15	13	11	4	9
100507480	1	0	0	0	0
100130855	15	4	5	5	5
105371964	1	0	0	0	0
105378349	2	1	17	4	28
105370783	0	0	0	0	0
101929478	0	0	0	0	0
100652749	0	0	0	0	0
100506530	0	0	0	0	0
102723481	0	0	0	0	0
109729181	163	146	195	116	182
101928694	0	0	0	0	0
100129631	0	0	0	0	0
100505573	1934	1872	2238	2115	2191
101928988	0	0	7	0	4
283688	0	0	0	0	0
101929457	29	21	14	15	25
105370854	9	8	14	20	20
2688	15	12	5	5	10
100996492	17	11	9	13	11
105370906	6	7	2	0	12
101929439	4	0	1	1	8
124900600	0	0	0	0	0
145694	24	20	34	35	49
79178	743	690	694	481	676
112543478	21	22	33	18	26
107985879	14	27	18	7	5
101928134	6	4	4	3	1
101927631	80	60	59	80	78
197003	0	0	0	0	0
283692	3	5	7	7	7
102723165	0	0	0	0	0
105370880	0	0	0	0	0
100996876	1	0	0	0	0
107984764	346	264	179	118	97
26589	2802	2747	2166	2214	2100
101929690	0	1	2	0	0
101928414	11	8	7	0	15
145978	8	9	9	129	33
101928850	0	0	0	0	0
102723335	2	0	0	0	0
649133	0	2	0	1	0
414899	0	0	0	0	0
101927310	0	0	0	0	0
101927751	17	17	16	34	29
105370804	0	0	0	0	1
101927332	0	0	0	0	0
105376713	0	0	0	1	2
102724452	0	0	0	0	0
105370954	0	0	0	0	0
105370890	2	0	0	5	1
642366	0	6	6	3	4
101927286	5	1	5	6	4
253044	1	5	5	1	1
100506686	68	64	48	61	48
390714	0	0	0	0	0
107984784	0	0	0	0	0
105370969	10	7	12	9	9
105370809	29	22	24	10	12
105370683	5	10	1	3	5
100131315	0	0	0	0	0
101927112	0	0	0	0	0
101926895	18	19	18	22	17
105371027	0	0	0	0	0
101927978	277	279	308	293	365
283710	2	5	11	13	9
103171574	0	0	0	0	0
101927606	0	0	0	0	0
102723640	1	2	0	1	1
146429	221	173	621	561	620
107984813	22	21	20	14	25
646627	0	0	0	0	0
112267983	28	27	23	33	22
283486	7	10	9	10	7
388456	0	0	0	0	0
283914	0	0	0	0	0
101927650	8	8	3	0	2
102723670	29	32	18	28	28
101927793	2	3	16	17	12
101928363	0	1	1	0	1
115409980	3	2	0	0	2
105369971	6	7	3	1	3
729652	0	4	2	4	3
791114	33	27	55	70	65
101928840	33	27	55	70	65
100509620	1	0	0	0	0
107984893	0	0	0	0	2
105371049	6	6	6	13	14
94150	0	0	0	0	0
105371048	0	0	0	0	0
283888	2	0	1	1	3
29890	13644	12856	10974	11348	11673
107984918	1	1	0	0	0
101929196	2	1	0	1	0
140828	6	8	0	0	0
100507588	40	20	46	42	57
105447648	0	0	0	0	0
105371708	0	3	0	0	0
101928614	0	0	0	0	0
3217	0	0	0	1	0
647979	9717	9226	16012	17380	21459
100506655	22	18	42	18	50
101928728	4	10	11	12	10
101927026	2	0	1	1	5
101928736	73	68	58	48	56
101929224	11	10	8	4	6
100861546	0	0	0	0	0
729597	7	17	13	17	32
101927402	7	7	9	10	8
101928698	0	0	0	0	0
124903776	1	0	1	0	2
727915	0	0	2	0	0
101928611	2	1	3	1	1
101927460	7	7	3	2	1
101928707	196	167	128	172	130
399693	6	9	4	2	6
102724163	2	2	1	1	1
23732	125	112	110	106	101
100134229	250	228	151	108	151
119746555	93	68	92	97	85
105371416	45	29	16	28	20
100507303	1206	1067	1119	809	1196
105371142	0	0	0	0	0
100505619	0	0	0	0	0
105371414	43	60	136	143	145
101928603	0	0	0	0	0
101060321	0	0	0	0	0
101929408	23	25	29	37	64
283738	3	0	2	0	1
4360	12	17	15	14	25
94086	4	5	2	7	14
80072	0	5	5	9	9
101928752	0	0	0	0	0
147429	19	19	26	22	23
105371090	0	0	0	0	0
100861549	27	24	25	52	64
105371184	11	0	2	6	7
101928880	0	1	1	0	1
101930452	125	109	71	56	76
642658	150	158	107	90	109
101928167	0	0	0	0	0
101929387	0	2	0	4	0
100289092	278	350	171	108	145
105376144	0	0	0	0	0
100506581	209	195	129	108	152
100134444	1	1	0	0	0
106144584	1	0	0	0	0
101929701	0	0	0	0	0
102723322	7	6	9	7	10
105371335	0	0	0	0	0
791115	0	0	3	1	4
101927809	14	14	11	3	15
124903770	7	2	5	1	3
105378231	0	0	0	0	0
282566	7	8	6	13	3
102723166	20	28	48	118	104
124903659	0	0	2	0	0
100288687	0	0	0	0	0
101929124	0	0	0	0	0
105377205	3	2	5	4	2
105371251	0	0	0	0	0
103344929	0	0	0	0	0
197187	223	234	297	240	349
100653233	0	0	0	0	0
100505776	0	0	0	0	0
84210	1	0	0	0	0
100132234	0	0	0	0	0
101929620	0	0	0	0	0
102723796	2	4	4	0	1
101928276	0	0	0	0	2
100861542	3	2	0	0	0
124901168	7	5	10	2	4
106660606	35	54	24	17	25
101927410	0	0	0	0	0
101928165	1	0	2	3	3
105371366	1	0	0	1	0
124903732	1	0	0	1	0
440346	6	2	1	7	4
101929634	11	7	4	9	5
101926967	12	16	37	23	22
401613	87	109	317	217	402
150967	358	308	755	1287	1002
115804232	263	223	225	237	219
403257	0	0	0	0	0
101928417	0	0	0	0	0
100996478	2	0	0	0	0
102723323	29	23	8	14	20
283932	65	44	89	101	54
101928446	0	0	0	0	0
100128905	2	0	0	2	0
105371050	12	4	15	17	18
101928248	0	0	2	3	0
283902	0	0	0	0	0
100132529	6	2	6	1	2
283854	0	0	0	0	0
107983961	0	0	0	0	0
100996425	13	15	26	34	35
100287559	6	9	10	15	14
152274	0	3	1	0	1
343702	1079	995	1052	746	929
101927350	3	3	0	2	0
9236	639	680	624	1366	1199
103344931	222	212	334	361	363
105370791	1	0	2	0	0
101927556	17	5	19	30	26
101927273	2	1	5	8	7
105370829	0	0	0	0	0
644242	6	4	4	5	11
101752400	271	257	374	375	511
105371200	0	0	0	0	0
100861544	0	0	0	0	0
105371264	0	0	0	0	0
102724047	0	0	0	0	0
105371074	6	2	12	14	3
105371046	0	2	1	7	3
101927450	0	0	2	2	1
101927957	70	72	95	117	144
101927629	0	0	0	0	0
101929504	0	0	2	0	0
6818	8	13	6	8	2
338694	0	0	0	0	0
104266959	0	0	0	0	0
101927087	0	2	0	1	0
115830329	12	14	30	23	66
112268176	0	0	1	0	0
105371248	2	2	0	0	0
101928708	0	0	0	0	0
100861554	0	0	0	0	0
101927155	7	5	9	16	27
100507421	1977	1754	2053	2182	2302
107986266	27	28	27	17	21
400533	0	0	0	0	0
100506070	14	20	39	30	81
105370941	69	46	95	168	166
83481	1195	1116	1621	1623	1687
105371350	0	0	0	0	0
101927239	1	2	1	0	3
107984827	7	15	11	20	22
102724344	544	484	517	389	510
102724362	310	284	247	209	209
101928618	0	0	0	0	0
100507599	325	319	293	332	522
100505853	0	0	0	0	0
105371115	1	0	0	0	0
114841040	2	4	4	5	3
100861545	0	0	0	0	0
728276	5	1	3	3	4
100507290	1553	1597	1730	1506	1579
101927132	0	0	4	1	1
23246	13038	12325	9478	8961	10523
112267895	68	82	136	133	148
653075	0	2	4	3	7
101929288	0	0	0	0	0
102723786	0	0	0	2	0
100507679	0	1	0	0	0
101928392	0	0	0	0	0
105371374	6	0	9	2	6
105371286	4	7	8	13	14
401720	356	331	310	129	189
107985280	0	0	0	0	0
100507534	0	0	1	2	0
105274304	25	20	8	17	10
106456574	0	0	0	0	0
105372440	17	10	15	6	8
100652740	1	0	4	1	3
728178	11	11	16	21	15
101927288	14	6	27	24	38
5175	33	29	18	14	10
100128881	949	1046	1151	1344	1422
102467146	10	8	7	9	8
101927227	0	2	0	0	1
104355218	5	0	0	0	0
112268173	0	0	0	0	0
101929480	0	1	0	1	0
101928035	1	4	1	2	1
105370888	53	52	52	47	56
106146149	0	0	0	0	0
101927605	1	1	2	2	4
100288748	60	60	101	78	71
26077	0	0	0	1	0
100874187	0	0	0	0	0
102723692	0	0	0	0	1
100128822	43	34	86	58	55
347688	133	135	26	17	14
102723385	2	4	1	0	0
124903729	0	0	0	0	0
112806053	25	34	59	93	122
100861547	0	0	0	0	0
284648	17	8	11	6	9
729355	0	0	0	0	0
107546764	25	24	13	4	8
100861552	0	0	0	0	0
284215	1	0	0	1	1
101929164	0	0	0	0	1
340393	69	52	65	35	57
100507050	175	123	43	22	29
8139	1286	1232	1698	1981	2477
101929144	0	0	0	0	0
101927009	4	2	3	12	4
101927228	0	0	2	0	0
102723548	44	31	34	16	28
105371296	15	15	8	14	4
101929222	0	1	0	0	0
728310	4	3	0	3	7
145788	48	27	31	26	10
101927726	1	1	2	1	3
102724097	0	1	0	0	0
100861553	0	0	0	0	0
101928108	23	14	3	1	2
83482	8	4	9	6	1
100505583	3	3	0	0	1
101928682	0	1	1	0	1
3250	0	1	0	0	0
105371252	0	0	0	0	1
727701	0	0	0	0	0
146336	0	0	0	0	1
101927900	0	0	0	0	0
105371653	0	0	1	2	0
645355	0	0	0	0	0
653061	1	2	1	0	3
283867	1	0	0	0	0
100128882	4	3	4	3	7
102467079	0	0	0	0	0
100508631	0	0	0	0	0
100506083	18	29	23	16	21
100505817	438	352	391	308	473
101927876	0	0	0	0	0
100129654	36	31	49	41	82
728498	28	19	37	42	77
101929536	6	0	3	9	15
100287616	644	627	858	653	830
100996345	0	0	0	0	0
101927580	0	0	0	0	0
148189	783	695	1638	1928	2397
105371361	0	0	0	2	3
730183	71	70	50	32	28
100288728	1	2	0	0	0
101927348	0	0	0	0	0
8190	15	7	1	3	7
400568	1	0	0	0	0
101927367	0	0	0	0	0
100130950	50	32	32	32	63
400627	3	0	3	1	1
56107	14	14	24	21	21
100507003	113	85	137	114	141
124904072	0	0	0	0	0
101927727	0	0	0	1	0
100506388	3	0	0	0	1
26102	13	34	11	12	17
8391	0	0	0	0	0
105371506	1	0	0	4	0
400500	2	0	0	0	0
283875	102	49	143	83	121
283887	22	22	62	50	170
119139905	12	10	9	12	14
101929726	287	261	230	146	144
102724927	6	12	21	16	14
101928738	2	2	0	2	1
56102	20	15	33	21	47
100130370	2	3	0	1	0
105371508	0	0	0	0	0
79585	2345	2188	2186	1330	1951
4321	6	1	4	0	0
100129781	32	21	64	69	50
643909	0	0	0	0	0
643669	14	7	10	10	12
110806279	0	0	0	0	0
56111	22	12	58	33	51
101928766	3	0	4	1	3
8386	0	0	0	0	0
653166	0	0	0	0	0
10418	343	341	457	542	429
124641	0	0	0	0	0
101926896	12	14	3	3	10
6182	12847	12143	9789	8454	9039
101928855	0	1	5	2	3
147646	290	266	297	178	251
101927911	1	1	0	0	2
92002	1726	1699	1487	1389	1354
101928266	0	1	2	2	3
101927131	0	0	2	2	3
2969	5333	5045	6389	6168	6972
10780	445	383	667	819	742
101929552	5	3	5	5	11
100294362	16	11	59	29	65
105371083	23	33	63	46	82
100820829	25	15	13	8	28
100131303	0	0	0	0	0
101929566	29	13	17	14	23
102724508	1	1	1	2	0
105371830	0	0	0	0	0
202020	59	29	31	47	34
653505	0	1	0	1	0
105372035	0	0	0	0	0
101101775	158	121	142	105	138
116435298	108	98	94	110	131
220158	0	0	0	0	0
100289255	0	0	3	3	2
102724651	0	0	0	0	0
10929	1954	1827	1448	1554	1377
101927539	0	0	0	0	1
554282	69	80	133	110	242
105827617	0	0	0	0	0
9641	1443	1304	1178	816	755
339298	1	4	0	0	0
100134391	0	0	0	0	0
102723641	0	0	0	0	0
103091866	0	0	0	0	0
105372173	0	0	0	0	0
105372041	0	0	0	0	0
101927323	1	5	3	4	3
4477	0	1	0	0	0
285766	0	0	0	0	0
400655	194	187	2270	2056	2701
105371907	5	2	2	1	1
201477	0	1	0	2	1
105371956	16	20	19	12	21
339290	998	943	1184	1306	1485
2658	0	0	0	0	0
112268184	42	39	46	49	51
100287042	159	137	119	83	139
100505576	565	583	273	149	172
200030	478	400	538	509	701
100505797	77	68	58	72	59
440712	1	0	0	0	0
340811	0	0	0	0	0
146795	0	0	0	0	0
107985126	1	1	2	3	0
728113	0	0	0	1	0
107985128	0	0	0	0	0
104968399	0	3	2	3	0
400657	554	577	618	600	581
105372207	0	0	0	0	0
105376854	2	0	0	0	0
100129878	3	2	6	1	0
100131655	32	28	21	12	20
101927642	0	0	0	0	0
388677	7	1	7	9	6
105372030	1	0	0	0	0
140735	13560	12665	14810	15017	15414
4622	0	0	0	0	1
114515521	0	0	5	10	3
121725015	3	4	1	5	5
101928144	0	0	0	0	1
284395	5	6	0	0	3
56957	2619	2420	2574	2988	2852
113523640	10	5	10	13	21
101927688	0	0	2	0	0
101927150	0	0	0	0	1
100996758	1	0	0	1	0
124903955	0	0	0	0	0
102724246	2	0	1	4	4
105372040	0	0	0	1	0
100652770	5	8	15	16	23
102724532	116	130	93	74	74
400612	22	2	7	4	4
101928251	3	1	0	0	0
101927877	0	0	0	0	0
124904048	21	11	9	10	4
101927188	0	0	2	0	1
2702	171	126	267	172	230
102723167	0	0	1	1	5
100506779	18	34	27	11	30
653145	8	3	3	9	5
5949	2	4	5	4	5
105371734	4	6	5	6	4
9939	8970	8269	8362	9325	8557
204777	0	0	0	0	0
124903956	3	1	0	0	0
102724913	0	0	0	0	0
100287932	10835	10145	8551	8231	8096
728606	0	0	0	0	0
729950	0	0	0	0	1
100128006	0	1	2	0	5
27246	3308	3035	3163	3366	3490
105371969	0	0	0	0	3
643542	0	0	0	1	1
100506677	0	0	0	0	0
101927430	0	0	0	0	0
101929693	13	16	2	8	9
6139	87987	80387	53375	50736	52780
92659	290	298	223	182	161
101929511	36	51	25	31	40
105371855	9	6	4	3	7
118738	1013	972	1216	1021	1131
101927989	32	33	29	6	37
105372009	0	0	0	0	0
9554	2994	2665	2327	2232	2214
100861412	414	379	314	513	547
101927715	0	0	0	0	1
101927018	0	1	0	3	0
400643	7	8	43	29	46
100130480	0	2	0	1	0
100287082	27	26	14	22	19
10628	1788	1669	805	606	253
790952	88267	79395	88410	78234	87820
100128893	1	0	7	2	0
105371766	0	0	0	0	0
23380	2630	2472	3757	2899	4075
101927275	23	28	25	40	19
57597	68	76	55	30	41
83593	189	195	205	202	254
101927557	0	0	0	0	0
100192426	0	0	1	6	1
92335	2826	2705	2563	2152	2596
5408	53	39	17	9	23
284276	32	52	27	15	12
400660	32	52	27	15	12
101927481	3	4	4	15	5
136259	0	2	0	0	2
101060542	0	2	0	0	1
101927666	6	4	4	4	4
284565	201	251	369	269	419
102723567	3	1	1	1	0
105371967	0	0	0	4	0
105376843	318	323	229	278	294
8031	9575	8845	9691	11098	10371
54460	8342	8043	7505	7280	7205
2662	17	14	18	4	18
400644	0	0	0	0	0
100533997	0	0	0	0	0
84815	221	232	210	105	278
80022	330	273	205	121	175
101927718	0	0	0	0	0
645545	0	0	0	0	0
100505592	51	45	34	31	35
101927571	5	18	9	7	3
105372288	38	35	43	8	22
101927720	138	154	138	132	125
101928063	7	14	17	10	14
400654	0	0	0	0	0
108783654	279	257	230	206	238
5348	324	314	269	165	271
80755	4582	4170	3064	2907	2910
101928674	122	122	120	148	170
106144598	2	2	0	0	1
102724908	8	8	22	20	35
105372348	0	0	0	0	0
101927017	0	0	0	0	0
100128568	22	26	16	11	18
112268408	0	1	0	0	0
101927229	0	0	0	0	0
124904332	2	0	0	0	1
124904695	2	1	0	1	4
102724684	0	1	4	3	20
105372127	0	0	0	0	0
105372069	0	0	0	0	0
100505549	73	80	109	83	104
342892	1515	1370	2274	3082	3253
102724698	8	5	10	8	2
100505715	44	34	46	72	71
100885848	224	238	163	210	178
100133957	10	19	16	17	15
101928514	0	0	0	1	0
339201	504	471	592	444	496
105372273	20	16	32	20	32
147727	1587	1553	1537	1171	1904
284385	794	725	426	310	336
100505495	0	0	0	1	0
339192	24	22	26	31	50
124904611	1	4	0	1	2
101928710	3	0	0	1	4
100507218	40	39	68	45	26
101927855	0	0	0	0	0
284294	0	0	0	0	0
101928845	28	34	14	9	20
106660605	1	1	1	0	0
100507373	202	160	251	218	243
118827818	30	30	27	33	49
101928602	3	5	6	3	12
105372068	0	0	0	0	0
101927411	0	0	0	0	0
158062	0	0	0	0	0
400684	140	110	54	50	76
110806298	158	172	136	111	137
101927322	53	47	29	24	30
100288123	43	44	66	71	99
100996660	17	22	31	32	40
101927433	0	0	0	0	0
284408	128	159	269	306	305
728485	335	318	398	481	468
100130522	39	30	104	80	130
339524	121	92	116	92	131
103689912	3	0	0	4	2
105371795	10	6	16	6	7
100996288	3	1	2	1	0
105372397	5	7	6	1	6
80054	249	219	135	157	205
101927755	18	16	9	19	17
728752	38	54	47	38	47
641516	195	167	249	254	342
677769	8	9	18	24	28
103091864	8	9	18	24	28
107985164	98	117	124	98	66
101927921	0	0	0	0	1
124904290	0	0	0	0	1
148145	10	6	3	2	4
105372390	0	4	3	1	0
105372419	22	15	14	17	18
400617	20	17	15	5	25
100134938	334	255	526	390	516
647946	404	400	204	237	248
112441433	0	0	0	0	0
109729182	7	20	24	13	25
105372155	0	0	0	0	0
105372360	0	0	0	0	0
101927943	23	17	5	3	3
105371849	6	9	14	20	8
101928982	2	8	2	0	13
105371994	0	0	0	0	0
105372244	0	0	0	0	0
440446	0	1	7	5	2
105371828	0	1	7	5	2
386758	173	202	150	197	186
100507527	0	0	0	0	0
346	1	2	3	1	1
100507433	9	13	23	28	48
105372363	0	0	0	0	1
148046	40	23	57	82	68
23591	15	10	8	6	10
105372352	5	14	4	9	17
26974	297	226	264	175	268
105372292	0	0	0	0	0
101928886	5	0	1	1	0
107985343	57	59	46	56	54
100506755	4	10	3	7	13
9294	842	845	795	665	699
283994	0	0	0	0	0
100996351	0	0	0	0	0
105371899	18	22	34	21	49
101927151	209	208	478	569	706
105372145	0	0	0	0	0
284260	2	1	0	3	1
105372147	0	1	0	0	0
101928141	0	0	0	0	0
114335	2	0	1	0	2
105371789	0	0	0	0	0
101928104	4	0	2	2	3
400622	14	10	4	3	12
112812	1231	1182	1089	1104	938
7767	186	184	300	491	493
100288122	0	0	1	0	0
101928844	0	0	0	0	0
100506374	5	6	17	8	11
100505474	0	0	2	3	5
100652929	13	16	3	0	2
105372138	0	0	0	0	0
105372132	0	1	0	0	1
105372143	0	0	0	0	0
105372233	77	62	80	130	96
100287177	1	0	0	0	2
110175910	1	0	3	3	3
400685	51	74	46	50	65
388406	0	1	0	0	0
107985312	1	0	0	2	0
100996665	0	0	0	0	0
100132174	0	0	0	0	0
440335	11	5	5	16	1
55957	92	126	157	94	85
4701	5287	5040	3635	2680	3041
100131691	51	50	60	37	42
105372476	23	33	9	4	13
100131496	13	15	13	12	11
56936	550	565	210	110	124
105372441	0	3	0	0	0
728269	0	0	0	1	0
100505812	20	23	29	14	16
100506033	40	48	89	80	83
6759	0	0	0	0	0
374890	0	0	0	0	0
390937	16	10	5	2	6
149013	347	364	466	632	617
124904710	1	0	0	0	0
100126270	6	2	0	5	2
55879	1807	1633	2385	1762	2010
101928571	24	24	7	10	4
11254	5	8	2	0	0
105372321	519	497	1765	2218	2632
100289361	1	1	0	0	0
101929050	0	0	0	0	0
147670	5	13	4	8	15
105372429	28	27	14	5	16
2652	0	0	0	0	0
644100	0	0	0	0	2
100996631	0	0	0	0	0
100271873	0	0	0	0	0
110806301	10	4	0	3	7
105372444	0	0	0	0	3
653486	0	0	0	0	0
83598	6	15	10	16	11
29057	4	6	2	4	3
400550	0	0	0	0	0
105372421	7	2	9	8	10
644656	78	62	105	99	151
727837	0	0	0	0	0
93429	0	0	0	0	0
54553	192	202	297	411	608
100132686	0	0	0	0	2
105372267	0	1	4	1	1
8778	0	0	0	0	1
105372482	223	207	188	189	224
105372430	0	0	0	0	0
146513	1	0	0	0	0
124904620	8	8	2	0	1
4101	0	0	0	0	0
645553	0	0	1	0	1
56157	8	9	3	0	0
102725254	9	2	13	3	12
246100	0	0	0	0	0
100073347	0	0	0	0	0
101059948	2	2	3	2	3
400680	338	312	101	115	114
101928295	23	17	18	12	23
646864	0	0	0	0	0
100130086	0	0	0	0	0
340096	0	0	3	0	0
107984811	0	0	0	0	0
91370	15	13	22	16	15
112268269	241	259	330	260	408
100128054	0	0	0	0	0
503538	54	53	56	49	62
102723547	1	3	0	0	0
389903	2	4	0	0	0
541466	0	0	0	0	0
79160	0	0	3	1	1
100271846	7	1	46	17	33
494119	0	0	0	0	0
100132304	0	0	0	0	0
100289341	74	62	86	79	110
100652911	11	10	18	17	33
105372316	2	0	1	5	1
125972	47	35	19	17	15
388523	0	0	0	0	0
101928517	21	36	9	4	10
441519	0	0	0	0	0
388630	454	432	486	330	459
441179	9	2	2	0	7
100506542	0	0	0	0	0
115290	1821	1684	2407	1988	2177
105372435	1	3	4	1	0
375196	13	8	13	2	10
200298	4	5	4	3	3
122394733	11	19	9	12	9
101669766	11	9	40	60	30
100505851	0	0	0	0	0
100129195	212	179	175	118	159
79917	29	45	40	17	28
8517	888	859	656	675	597
100293516	2509	2290	3193	3734	3559
100128139	0	0	0	0	0
100507567	224	164	182	156	139
6689	1737	1748	1834	1600	1383
56001	0	0	0	2	0
104472717	2862	2509	2782	1968	2512
106144526	0	2	1	1	1
101060233	0	0	0	0	0
728343	0	0	0	0	0
100507551	29	32	27	47	45
391769	0	0	9	4	2
63947	0	0	0	1	0
147664	0	6	2	1	6
84548	722	660	564	580	594
102723631	0	0	0	0	0
100505761	966	898	1140	1037	1420
123706511	2	6	7	10	13
106144593	10	3	11	8	9
23619	0	0	0	0	0
400818	228	186	260	168	262
110806280	6	3	9	8	9
401612	1003	910	917	928	1036
548313	0	0	0	0	0
10984	109	89	248	520	453
122539214	174	154	194	394	223
102724105	406	318	161	134	135
646862	7	3	3	4	4
112398	10272	9894	8709	7082	7560
100093630	6025	5754	3216	2697	2379
112903833	174	192	245	302	373
124904535	45	52	63	67	80
100507423	15	6	9	8	7
102238594	2	0	6	13	11
101928601	70	55	37	69	37
101927972	0	0	0	0	0
440173	530	493	441	259	341
101928659	17	37	17	13	12
101927837	25	25	18	12	15
101928557	2	2	5	8	10
101927931	0	1	7	26	10
152217	2725	2757	2198	1589	2203
101927950	0	0	0	1	0
28863	0	0	0	0	0
152048	93	66	53	72	48
728841	35	31	64	45	59
105371745	1	0	3	1	3
554313	0	0	0	0	0
101928550	12	19	34	30	45
105371242	0	0	0	0	0
100288198	68	65	69	100	85
256957	0	1	0	1	0
100526820	37	43	29	26	35
28307	0	0	0	0	0
28435	0	0	0	0	0
401492	1	0	1	1	1
28439	0	0	0	0	0
105374811	7	5	6	17	5
343068	0	0	0	0	0
414778	19	12	5	8	2
25832	41	43	45	56	73
9383	5	3	2	4	1
8148	24819	23647	22313	24420	24308
101410533	100	90	50	39	63
102191832	0	1	0	0	0
246176	14	22	10	4	5
146853	7	1	7	1	2
338005	0	0	0	0	0
102216341	0	0	0	0	0
8370	2	4	1	5	8
91608	1680	1668	1679	1289	1531
102723680	0	0	0	0	0
339929	28	16	22	17	7
441294	17	24	0	0	0
100996569	1	1	2	0	0
101930085	162	146	206	298	257
388255	0	0	0	0	0
101927811	97	99	55	23	39
105372377	3	1	1	3	1
102724250	121	149	198	322	309
100507032	104	117	123	124	158
574537	0	0	0	0	0
140809	2895	2693	4078	4571	3749
340307	0	0	0	0	0
101926940	0	2	0	0	0
107984208	3	1	0	0	0
101060226	161	171	228	276	320
118827814	22	14	14	18	23
100132406	22	35	46	43	49
79148	8	3	1	1	1
728911	0	0	0	0	0
6352	0	0	3	0	1
115308161	6	6	12	14	10
103191607	0	0	0	0	0
730262	0	0	0	0	0
105369490	17	21	21	5	7
128077	266	256	295	213	437
284021	3	2	1	1	0
338758	18	11	27	16	22
105377023	105	98	115	131	114
124907880	0	0	1	3	0
780529	0	1	0	0	1
285804	0	0	0	0	0
389332	5	7	4	2	2
101927352	21	24	24	17	25
105370158	1	0	0	0	0
101929623	0	1	0	0	0
101927314	240	211	123	118	67
105374758	2	2	6	0	1
105378083	48	36	25	33	44
105377862	13	19	25	30	4
101929733	3	1	3	9	3
284615	7	13	3	2	10
404672	1805	1679	928	1069	995
118597831	4	6	9	17	12
101927067	32	34	5	7	13
100129461	80	70	85	58	59
283481	338	365	233	173	221
106144532	3	7	1	1	3
63930	2	5	1	1	2
105374952	23	42	26	25	9
105379695	4	1	0	1	2
283483	67	84	46	61	46
101929243	78	63	61	42	48
101929704	20	30	17	16	28
11165	4031	3896	3785	3283	4226
