GeneID	perturbed	perturbed	perturbed	perturbed	perturbed	perturbed	control	control	control	control	control	control
9293	0	0	0	0	0	0	0	0	1	0	0	0
101928696	0	0	0	0	0	0	0	0	0	0	0	0
105371622	570	136	699	320	136	138	724	202	190	1005	195	214
27101	4765	1082	5392	2288	1192	1256	4364	1577	1416	4241	1461	1831
63931	826	220	844	478	222	254	683	307	307	936	343	359
63923	47	13	35	31	15	8	23	22	11	26	21	21
9674	679	191	758	418	186	217	696	252	252	749	229	406
7143	4	0	1	0	0	1	0	1	0	2	1	2
105371623	0	0	0	0	0	0	0	0	0	0	0	0
107985228	1	1	0	0	0	1	2	0	0	1	2	1
101928751	0	0	0	0	0	0	0	0	0	0	0	0
64326	1879	461	2226	924	496	538	1796	695	583	1703	541	787
113839518	0	0	0	0	0	0	0	0	0	0	0	0
677679	0	0	0	0	0	0	0	0	0	0	0	0
60676	32	11	68	27	16	26	19	11	20	40	9	35
460	467	112	359	167	110	111	206	150	107	239	140	217
574441	0	0	0	0	0	0	0	0	0	0	0	0
57795	53	13	21	10	8	12	8	23	7	6	14	23
105371625	4	1	2	1	1	1	0	2	1	1	2	1
102724661	0	0	0	0	0	0	0	0	0	0	0	0
101928778	0	0	0	0	0	0	0	0	0	0	0	0
111240474	38	11	42	18	22	22	15	9	13	38	12	29
89866	27	7	28	12	18	17	9	5	10	27	8	21
730102	64	19	71	36	15	21	53	20	13	56	23	21
100302401	18	6	16	16	2	4	18	5	9	29	11	8
9462	896	205	1207	421	225	325	798	301	267	976	237	508
105371630	1	1	4	2	2	1	4	1	1	5	0	2
105371629	4	2	3	0	2	3	4	3	0	4	6	0
101928866	0	0	0	0	0	0	0	0	0	0	0	0
84066	0	0	0	0	0	0	0	1	1	0	0	0
105371631	0	0	0	0	0	0	0	0	0	0	0	0
400798	13	4	14	8	5	1	11	10	4	28	4	8
105371632	0	0	0	1	0	0	0	0	0	0	0	0
100616328	1	0	0	0	0	0	0	0	0	0	0	0
646976	7	4	14	5	3	4	11	4	6	17	6	8
55103	1953	399	2706	838	630	643	1897	634	594	2286	489	1082
9068	0	0	4	0	1	0	1	1	0	1	0	0
102724754	0	0	0	0	0	0	0	0	0	0	0	0
9917	2690	555	2897	1134	780	919	1892	778	704	1864	617	1246
64222	851	189	921	465	270	286	600	285	382	827	315	399
27	1007	272	1309	444	262	349	842	316	329	1051	250	634
6646	207	46	181	100	34	38	188	102	38	182	56	64
126859	6	2	5	6	0	2	6	0	2	2	1	3
7827	3	0	1	1	1	0	1	0	0	0	2	1
163589	66	17	51	13	13	81	32	12	26	51	13	23
105371635	0	0	0	0	0	0	0	0	0	0	0	0
148753	13	7	10	14	3	4	12	10	8	9	9	10
113219451	0	0	0	0	0	0	0	0	0	0	0	0
105371634	4	2	2	2	0	1	1	1	0	3	2	1
107985229	0	1	1	1	0	0	0	0	0	0	0	0
163590	822	207	1090	451	252	266	782	262	292	747	288	428
26092	1101	248	1233	524	307	353	1077	361	341	925	315	490
101928933	6	0	3	2	0	0	4	0	0	4	0	1
9857	1565	335	1857	632	351	423	1402	473	351	1369	323	723
105371636	0	0	0	0	0	0	0	0	0	1	1	0
5768	1823	558	1225	1165	878	938	752	711	1104	1414	877	1124
89884	96	53	88	87	14	13	278	92	43	182	84	46
84320	1418	349	1427	783	363	419	1122	538	548	1352	544	661
100527964	14	5	11	8	3	7	21	11	7	23	9	8
105371637	9	1	8	3	3	3	4	3	6	3	1	4
100423032	0	0	0	0	0	0	0	0	0	0	0	0
148756	2	0	0	1	2	0	0	0	0	0	0	0
9213	2985	672	3332	1365	907	955	2363	936	787	2286	772	1449
107985230	1	1	2	1	0	0	1	0	0	0	1	0
105371638	0	0	0	0	0	0	0	1	0	0	1	0
57710	40	19	30	39	8	14	27	23	20	54	24	22
107985231	1	1	2	2	0	1	1	1	0	2	1	0
103344928	8	3	9	6	2	1	6	9	3	10	6	3
10228	2271	513	2541	1105	760	836	1592	746	736	1839	717	1163
3140	6	2	18	10	5	5	6	4	8	19	1	3
51278	320	85	319	195	153	145	202	82	132	286	136	197
101928973	4	0	2	0	0	1	0	2	2	1	2	1
100287948	0	0	0	0	0	0	0	0	0	0	0	0
107985454	0	0	0	0	0	0	0	0	0	0	0	0
777	33	10	28	21	22	9	18	10	10	48	7	33
107985232	0	0	0	0	0	0	0	0	0	0	0	0
105371640	0	0	3	0	0	0	0	0	0	1	0	2
127665	7	2	10	8	0	2	7	8	6	10	2	2
105371642	0	0	0	0	0	0	0	0	1	0	0	0
107985233	0	0	0	0	0	0	0	0	0	0	0	0
400799	0	0	0	0	0	1	0	0	0	0	0	0
2752	6673	1745	8159	3653	2718	2777	5645	2279	2883	6887	2359	3788
127670	0	0	0	0	0	0	0	0	0	0	0	1
388719	0	0	0	0	0	0	0	0	0	0	0	0
353299	0	0	0	0	0	0	0	0	0	0	0	0
6041	35	10	46	24	11	10	32	16	14	42	8	16
6004	310	85	290	203	174	147	192	142	176	286	119	204
284648	9	1	5	4	2	1	1	4	3	8	6	4
85397	10	0	6	4	4	7	13	4	0	8	3	6
105371644	0	0	0	0	0	0	0	0	0	0	0	0
80896	72	13	78	32	22	21	74	24	45	66	28	38
647070	181	49	240	79	45	48	209	80	53	201	53	82
1660	10675	2951	12571	4947	1732	2067	10620	4711	2750	9958	3559	3545
81626	0	0	0	0	0	0	0	0	0	0	0	0
3915	9527	2585	13728	5952	3114	3633	5683	2362	3305	9883	2342	4837
110841583	3	0	2	2	1	0	0	0	1	8	1	4
3918	430	111	477	255	164	172	303	155	185	437	149	231
23057	611	156	648	403	229	255	540	208	259	710	174	402
105371646	0	0	0	0	0	0	0	0	0	0	0	0
284649	12	2	6	2	0	4	0	7	4	6	0	1
9887	2694	665	2705	1231	777	847	2425	945	865	2811	819	1339
4688	3	0	2	0	1	1	0	0	0	1	0	1
107985235	0	0	0	0	0	0	0	0	0	0	0	0
10092	2504	499	2789	1076	792	769	2217	770	784	2287	784	1034
23179	64	19	82	31	18	20	65	29	25	64	25	30
403314	0	0	0	0	0	0	0	0	0	0	0	0
23127	154	40	130	85	41	60	128	66	48	96	56	84
116461	1410	429	1674	792	345	496	1693	671	496	1816	549	602
102724830	2	0	3	2	1	1	9	3	0	6	3	0
81563	769	234	830	569	174	189	926	375	286	1131	280	359
102724857	0	0	1	0	0	0	0	0	0	0	0	0
107985236	280	80	305	192	71	69	355	141	92	402	101	126
105371648	2	1	5	3	0	0	3	0	1	6	1	1
80267	656	133	796	262	219	227	586	191	157	626	160	357
105371649	0	0	0	0	0	0	3	0	1	1	0	0
116496	1224	327	796	617	232	285	910	604	226	667	397	410
107985238	0	0	0	0	0	0	0	0	0	0	0	0
101929069	0	0	0	0	0	0	0	0	1	1	0	0
6045	1877	414	2007	877	512	547	1791	646	602	1938	534	798
81627	1379	281	1709	579	332	431	1237	404	455	1520	390	629
54823	289	56	292	115	64	83	241	100	80	247	73	113
105371651	0	0	0	0	0	0	0	0	0	0	0	0
10625	8914	2027	10509	4580	2609	3129	7018	2527	2950	7589	2461	4459
100288079	0	0	1	0	0	0	1	0	0	1	0	0
107985455	0	0	0	0	0	0	0	0	0	0	0	0
107985239	0	0	0	0	0	0	0	0	0	0	0	0
101929093	0	0	0	0	0	0	0	0	0	0	0	0
105371653	1	0	0	0	0	0	0	0	1	0	0	0
83872	385	102	566	154	89	94	259	95	119	301	65	197
105371654	0	0	0	1	0	0	3	0	0	2	0	0
10216	106	23	115	42	33	28	77	27	28	128	25	39
7175	6004	1402	6606	2737	1445	1576	4889	1985	1554	5955	1591	2968
54953	589	133	683	294	199	189	542	190	165	531	157	253
102724919	0	0	0	0	0	0	0	0	0	1	0	1
5132	0	0	0	0	0	0	0	0	0	0	0	0
5743	7	2	10	7	2	1	5	2	3	5	1	2
103752588	0	0	1	0	0	0	0	0	2	2	0	0
5321	51	9	58	19	11	19	42	10	12	35	13	28
104169671	0	0	0	0	0	0	0	0	0	0	0	0
105371655	0	0	0	0	0	0	0	0	0	0	0	0
106144535	1	0	4	1	0	0	0	1	1	2	0	1
105371656	3	0	5	0	0	2	5	1	2	7	0	2
105371657	0	0	0	0	0	0	0	0	0	0	0	0
107985456	0	0	0	0	0	0	0	0	0	0	0	0
339479	2	0	0	2	0	0	1	0	0	0	0	1
105371659	0	0	0	0	0	0	0	0	0	0	0	0
105371658	0	0	0	0	0	0	0	0	0	0	0	0
101929120	22	4	20	16	1	1	21	7	4	18	10	3
440704	0	0	0	0	0	0	0	0	0	0	0	0
105371660	0	0	0	0	0	0	0	0	0	0	0	0
107985457	0	0	0	0	0	0	0	0	0	0	0	0
105371661	0	0	0	0	0	0	0	0	0	0	0	0
64407	0	0	0	0	0	0	0	0	0	0	0	0
105371662	0	0	0	0	0	0	0	0	0	0	0	0
431704	0	0	0	0	0	0	0	0	0	0	0	0
105371664	0	0	1	0	0	0	0	0	0	0	0	0
5996	0	0	0	0	0	0	0	0	0	0	0	0
107985241	0	0	0	0	0	0	0	0	0	0	0	0
6003	0	0	0	0	0	1	0	0	0	0	0	0
100616345	351	63	309	137	97	122	208	87	108	278	115	112
105371665	1	0	0	0	0	0	0	0	0	0	0	0
5997	466	86	594	230	187	195	373	140	207	439	111	239
105371668	0	0	0	0	0	0	0	0	0	0	0	0
105371667	0	0	0	0	0	0	0	0	0	0	0	0
102724954	1	0	0	0	0	1	2	0	0	0	0	1
51377	1403	315	1658	657	319	397	1361	470	436	1480	399	578
107397392	0	0	0	0	0	0	0	0	0	0	0	0
6738	1335	263	1688	537	371	432	1249	385	408	1252	306	707
51022	92	20	115	39	26	33	113	53	46	97	37	41
101929160	55	15	60	22	18	12	49	22	17	49	15	17
79577	2000	427	2219	865	432	526	1718	640	523	1727	510	852
100302163	0	0	0	0	0	0	0	0	0	0	0	0
8707	0	0	0	0	0	0	0	0	0	1	0	0
101929184	1	0	0	0	0	0	0	0	0	0	0	0
107985242	0	0	0	0	0	0	0	0	0	1	0	0
105371670	0	0	0	0	0	0	0	0	0	0	0	0
107985458	0	0	1	0	0	0	0	0	0	0	0	0
105371671	0	0	0	0	0	0	1	0	0	0	0	0
105371672	2	0	0	0	0	1	1	0	0	0	0	0
105371673	0	0	0	0	0	0	0	0	0	0	0	0
105371674	0	0	0	0	0	0	0	0	0	0	0	0
343450	497	130	534	229	158	187	426	179	107	429	164	275
100616363	0	0	0	0	0	0	0	0	0	0	0	0
3075	1	1	1	0	0	0	0	0	0	0	0	0
10878	14	3	29	4	7	4	27	7	9	34	7	7
3078	1	0	0	0	0	0	0	0	0	0	0	0
10877	5	1	0	1	1	0	1	1	1	6	0	0
105371675	0	0	0	0	0	0	0	0	0	0	0	0
3080	0	0	0	0	0	0	0	0	0	0	0	0
81494	0	0	1	0	0	0	0	0	0	0	1	0
2165	0	0	0	1	0	0	0	0	0	0	0	0
259266	2534	603	3291	1150	432	533	2643	898	462	2305	712	1045
360023	418	92	484	149	139	172	353	110	122	417	84	245
23418	2	1	4	2	1	0	0	2	0	5	1	1
163486	192	51	156	81	46	59	147	52	49	161	48	113
388722	6	0	7	2	1	1	0	1	1	2	2	0
56956	0	0	0	0	0	0	0	0	0	1	0	0
140609	495	97	595	182	168	219	343	122	142	424	98	261
105371677	0	0	0	0	0	0	0	0	0	0	0	0
127124	0	0	0	0	0	0	0	0	0	0	0	0
5788	1	0	0	0	0	0	1	1	0	1	0	0
100131234	0	0	0	0	0	0	0	0	0	0	0	0
406955	0	0	0	0	0	0	0	0	0	0	0	0
406995	0	0	0	0	0	0	0	0	0	0	0	0
105371679	0	0	0	0	0	0	0	0	0	0	0	0
102800316	0	0	0	0	0	0	0	0	0	0	0	0
104266961	0	0	0	0	0	0	0	0	0	0	0	0
107985243	0	0	0	0	0	0	0	0	0	0	0	0
400800	0	0	0	0	0	0	0	0	0	0	0	0
105371680	0	0	0	0	0	0	0	0	0	0	0	0
105371682	0	0	0	0	0	0	0	0	0	0	0	0
2494	34	12	22	22	4	11	48	11	19	42	16	15
107985244	3	0	1	0	1	0	1	0	1	4	2	1
554279	60	8	42	21	8	12	26	15	5	42	18	12
23528	3379	774	4006	1502	776	1015	3410	1112	1005	3188	863	1623
107985459	0	0	0	0	0	0	0	0	0	0	0	0
9928	1473	338	1832	646	309	402	1238	479	345	1185	411	614
83479	631	122	651	262	196	214	528	190	192	575	164	301
101929224	2	0	5	7	8	5	1	1	4	7	1	5
23271	1450	339	1989	716	364	408	1526	450	506	1878	412	759
2848	0	0	0	0	0	0	0	0	0	0	0	0
107985245	0	0	0	0	0	0	0	0	0	0	0	0
55765	508	155	446	355	182	173	357	229	254	484	232	271
647215	0	0	2	1	1	0	0	0	0	6	0	1
23046	952	272	617	541	335	399	377	328	392	591	376	611
101929305	124	43	95	70	35	45	56	43	35	88	54	82
779	7	1	3	2	0	1	6	0	5	12	4	2
647219	2	0	1	2	0	1	0	1	0	0	0	1
252839	2081	540	1854	1189	940	1000	982	662	1020	1714	781	1184
91156	0	0	0	1	0	0	0	0	0	1	0	0
5317	8	4	9	10	3	3	5	0	6	12	3	9
101929326	0	0	0	0	0	0	0	0	0	1	0	0
7139	13	20	37	77	11	13	107	8	71	154	28	26
3898	375	118	282	351	132	128	218	175	269	380	209	224
101929343	43	12	50	19	13	13	26	18	11	41	13	23
7135	50	29	55	27	22	14	33	20	24	69	30	29
101929367	0	0	0	0	0	0	0	0	0	0	0	0
23612	208	74	229	149	206	176	100	54	217	196	112	173
1465	122	57	13	6	3	107	117	27	164	215	36	11
107985246	1	2	1	0	0	1	3	0	2	10	0	0
376693	68	20	80	32	19	18	45	21	19	64	22	25
89796	1262	342	1798	707	204	249	950	495	409	1313	408	628
100873949	87	24	89	50	20	28	55	33	29	62	30	47
100847050	0	0	0	0	0	0	0	0	0	0	0	0
100302158	0	0	0	0	0	0	0	0	0	0	0	0
55705	6042	1575	5907	3111	1443	1643	4236	2331	1712	4980	1991	2752
102466724	2	0	0	2	1	0	2	0	0	2	0	2
149345	93	34	90	82	81	76	51	38	85	133	63	96
25802	65	23	73	54	38	30	59	20	39	104	25	42
10440	1562	391	1965	806	590	546	1365	606	572	1523	574	750
109616993	0	0	0	0	0	0	1	0	0	0	0	0
6051	1437	356	1293	717	570	590	784	468	611	1054	433	801
112268254	9	1	17	10	7	6	17	4	15	36	10	17
102723465	9	6	8	19	4	7	9	10	6	28	4	4
102465443	0	0	0	0	0	0	0	0	0	0	0	0
1999	132	47	139	143	76	64	105	60	95	267	46	55
105371684	0	0	0	0	0	0	0	0	1	0	0	0
9283	39	18	44	20	17	21	22	19	19	44	13	25
105371683	0	0	0	0	0	0	0	0	0	0	0	0
127829	563	170	513	370	258	283	282	236	305	522	244	334
5778	4	0	1	4	1	2	0	0	0	0	3	1
148713	1	1	1	4	2	5	0	0	4	5	1	7
59352	37	7	27	18	23	16	25	14	14	40	10	30
101929388	2	0	0	0	0	1	0	0	0	1	0	1
29089	1301	291	1419	583	377	427	1039	462	421	1099	413	587
4660	581	142	543	255	176	206	474	185	199	480	187	374
127833	497	140	527	302	173	208	294	188	169	341	218	394
105371686	31	10	18	17	10	15	17	13	10	16	8	21
10765	10565	2071	10462	4218	2846	3438	6853	2851	2890	8802	2423	5139
100506696	72	24	52	54	66	68	21	28	76	86	29	77
641515	1	1	5	3	5	4	5	2	0	5	3	1
148709	102	23	91	68	36	39	78	36	49	104	35	54
5877	284	71	301	154	64	74	274	113	92	274	80	116
59349	2209	520	2588	1045	621	780	1773	709	789	2291	635	1074
51094	2388	575	2531	1106	924	1062	1386	723	913	1902	765	1315
51706	334	90	351	197	112	103	183	111	120	294	115	159
100506747	2	1	8	0	0	1	4	2	2	5	2	3
92703	2969	771	3152	1532	965	1093	2088	1141	967	2191	998	1421
8497	275	42	133	105	93	80	119	50	70	241	81	177
105371687	1	0	0	0	0	0	0	0	0	0	0	0
4656	1	0	1	0	0	0	0	0	0	1	0	0
114004358	1	0	0	0	0	1	0	0	0	0	0	0
134	61	16	37	38	33	11	31	19	30	49	16	45
4608	0	0	0	1	0	0	0	0	0	0	0	0
1116	4	1	1	9	1	1	5	1	2	12	0	0
1118	0	0	1	0	1	2	0	0	1	1	0	1
100506775	0	1	0	0	0	0	1	0	0	0	0	1
730227	0	1	0	0	0	0	0	0	0	0	0	0
7832	207	33	469	78	339	241	100	16	119	163	56	233
2331	4	0	14	5	4	6	7	2	5	6	1	13
102723529	0	0	0	0	0	0	0	0	0	0	0	0
107985249	0	0	0	0	0	0	0	0	0	0	0	0
5549	11	7	7	10	8	6	4	5	5	17	3	6
26254	55	14	44	59	25	17	20	27	31	54	29	30
105371688	1	1	0	1	1	2	1	1	1	2	0	1
493	1255	319	1330	813	285	381	1022	318	335	1586	229	535
677843	0	0	0	0	0	0	0	0	0	0	0	0
84719	1	0	2	2	1	1	0	0	0	0	0	0
102723543	0	0	0	0	0	0	3	1	0	2	0	0
54900	0	0	0	0	0	1	1	0	0	0	0	0
9877	3885	878	3936	1777	1166	1357	3185	1196	1081	3422	1153	2323
100381270	231	35	175	84	55	56	151	53	45	225	51	146
6635	3841	832	3946	1838	1051	1181	3441	1276	1112	3626	1201	1555
105371689	1	0	1	4	0	0	2	0	1	2	1	1
284573	0	0	0	0	0	0	0	0	0	1	0	0
9580	1679	435	1300	1006	625	694	888	619	799	1485	676	943
55224	565	142	413	284	214	256	164	175	238	314	178	288
101929441	43	10	34	20	16	17	21	12	13	20	10	16
5972	2	0	3	0	0	2	1	0	2	0	0	0
3814	1	0	1	0	1	2	2	0	1	1	1	1
127845	97	20	67	30	57	43	39	32	45	75	35	43
22874	462	94	283	224	149	132	168	136	137	257	187	231
127841	0	0	0	0	0	0	0	1	1	0	0	0
84919	2717	625	3050	1297	1158	1163	2159	902	853	2213	796	1554
5287	675	186	520	326	173	189	357	218	196	454	185	326
100189122	0	0	2	1	0	0	2	0	0	2	0	0
100189425	0	0	0	0	0	0	0	0	0	0	0	0
4194	620	151	657	243	224	190	518	207	210	639	190	383
105371692	5	0	0	6	1	0	3	1	8	2	1	5
10446	61	14	30	12	16	39	15	33	14	5	37	46
105371693	0	0	0	1	0	0	0	0	0	0	0	0
105371695	0	0	0	1	0	0	0	0	0	0	0	0
105371694	0	0	0	0	0	0	0	0	0	0	0	0
23114	268	54	183	93	114	122	86	73	98	161	101	187
6900	66	25	52	37	16	28	53	37	48	99	30	42
388730	47	14	69	12	18	21	32	13	11	42	15	35
5929	983	232	1023	387	264	239	751	340	268	732	255	402
25778	804	179	939	329	202	238	541	262	263	827	219	346
9911	142	44	134	97	70	63	49	64	95	156	68	87
101929459	0	0	1	0	0	0	0	0	0	0	0	0
81788	273	116	357	257	171	129	250	86	249	531	134	144
55220	24	4	35	37	23	13	24	5	25	48	21	29
284576	1	0	2	3	0	0	0	0	0	2	1	1
105371698	0	1	0	0	0	0	0	0	0	0	0	0
93273	97	23	83	43	17	30	104	30	39	111	54	48
101669762	388	115	327	197	56	93	326	181	80	379	197	158
442891	0	0	0	0	0	0	0	0	0	0	0	0
284577	67	24	39	50	11	7	61	36	22	77	14	23
100189098	0	0	0	0	0	0	0	0	0	0	0	0
5129	782	249	470	558	377	414	262	257	518	755	379	580
284578	5	2	12	1	0	1	15	0	3	16	1	5
148808	16	7	25	8	14	5	13	6	3	24	5	17
2005	911	153	862	376	449	347	626	219	248	824	255	779
85414	244	63	230	178	85	88	184	100	138	296	116	166
105371701	0	0	0	2	0	0	0	1	1	0	0	1
64710	37170	8709	44245	18609	9540	11429	35945	12276	10613	35716	9684	17027
8934	435	107	557	272	168	141	346	157	166	392	149	245
105371702	0	0	0	0	0	0	0	0	1	1	0	0
254428	1022	244	1012	477	367	407	801	317	382	1032	315	646
148811	1	0	1	0	0	0	0	0	0	0	0	0
107985250	7	5	8	3	0	3	3	4	1	8	1	5
284581	374	94	386	196	77	97	285	87	78	293	123	131
115019	0	0	2	1	0	0	0	0	1	3	2	0
103021296	43	5	41	15	16	12	10	9	15	20	9	13
103021295	314	65	325	131	67	87	256	117	90	362	82	130
338382	23	5	20	7	7	10	8	5	5	11	4	4
1510	0	0	1	0	0	0	1	1	1	0	0	1
440712	0	0	2	0	0	1	0	0	0	0	0	0
105372857	0	0	2	0	0	0	0	0	0	2	0	1
553	24	2	18	5	7	17	14	4	9	19	10	12
105372869	1	0	0	0	0	0	0	0	1	0	0	0
105372873	0	0	0	0	0	0	0	0	0	0	0	0
729533	783	153	818	291	377	381	502	191	271	693	221	512
23380	1304	305	1245	587	484	521	783	423	382	939	378	767
9641	191	79	100	157	34	41	112	86	78	200	88	68
102466202	0	0	0	0	0	0	0	0	0	0	0	0
83593	25	7	31	23	18	12	19	12	18	35	11	12
1939	1369	340	1442	768	465	532	885	380	529	1196	430	669
105372876	2	0	3	4	2	4	1	0	4	2	1	2
8444	310	51	314	156	82	93	209	88	63	219	96	140
9261	1209	335	1206	808	510	541	916	418	634	1358	422	719
105372877	0	0	0	0	0	0	0	0	1	0	0	0
3586	0	0	0	0	0	0	0	0	0	0	0	0
29949	0	0	0	0	0	0	0	0	0	0	0	0
105372878	0	0	0	0	0	0	0	0	0	0	0	0
50604	0	0	0	0	0	0	0	0	0	0	0	0
105372879	0	0	0	0	0	0	0	0	0	0	0	0
11009	1	0	1	1	0	1	0	0	1	2	0	0
9214	5	2	7	6	0	3	0	2	3	3	1	2
5284	0	0	0	0	0	1	0	0	0	0	0	0
83953	0	0	0	0	0	0	0	0	0	0	0	0
79098	171	47	101	86	45	61	108	68	47	91	69	92
107984109	1	0	0	1	0	1	1	0	0	0	1	0
55432	836	175	933	389	383	345	808	256	248	735	236	505
5208	872	203	1144	409	271	323	673	269	336	940	264	515
725	0	0	0	0	0	0	0	0	0	0	0	0
722	0	0	0	0	0	0	0	0	0	0	0	0
107985251	1	0	0	1	0	0	2	0	0	1	0	0
1604	711	152	759	310	263	254	558	197	255	767	198	302
105372880	0	0	0	0	0	0	0	0	0	0	0	0
1380	332	88	350	160	91	102	220	96	118	285	111	173
1378	13	5	21	8	3	2	15	7	7	16	4	11
1379	8	0	3	0	2	3	7	0	2	4	0	19
4179	4407	811	4267	1654	1612	1862	3128	1157	1171	4523	1353	2723
100128537	1	0	2	0	0	0	2	1	2	1	1	0
407026	0	0	0	0	0	0	0	0	0	0	0	0
407025	0	0	0	0	0	0	0	0	0	1	0	0
148696	0	0	0	0	0	0	0	0	0	0	0	0
947	18	6	42	13	3	8	13	10	11	28	11	13
107985253	0	0	0	0	0	0	0	0	0	0	0	0
105372883	2	0	4	0	0	0	0	0	0	2	0	0
5362	23	10	22	17	13	14	8	10	13	20	6	19
105372887	0	0	0	0	0	0	0	0	0	0	0	0
105372884	1	0	0	0	0	0	0	0	0	1	0	0
105372888	0	0	0	0	0	0	0	0	1	0	0	0
105372889	0	0	0	0	0	0	0	0	0	0	0	0
107985460	0	0	0	0	0	0	0	0	0	0	0	0
107985254	0	0	1	0	0	0	0	0	0	1	0	0
105372891	1	0	0	0	0	0	0	0	0	0	0	0
105372892	1	0	0	0	0	0	0	0	0	0	0	0
105372893	0	0	0	0	0	0	0	0	0	0	0	0
107985255	0	0	0	0	0	0	0	0	0	0	0	0
105372894	0	0	0	0	0	0	0	0	0	0	0	0
105372895	0	0	0	0	0	0	0	0	0	0	0	0
105372896	0	0	1	0	0	0	0	0	0	0	0	0
105372897	0	0	0	0	0	0	0	0	0	0	0	0
101929476	0	0	0	0	0	0	0	0	0	0	0	0
642587	89	14	218	62	143	78	25	16	74	80	49	118
406988	2	1	12	1	9	3	1	1	4	1	3	3
105372898	0	0	0	0	0	0	0	0	0	0	0	0
105372899	0	0	0	0	0	0	0	0	0	0	0	0
107985256	1	0	1	0	1	0	1	1	1	3	0	1
57172	97	17	44	46	31	16	58	17	22	57	19	29
3914	11	0	6	7	4	1	15	4	9	5	6	7
100422894	0	0	0	0	0	1	0	1	0	0	0	0
101930114	15	4	4	6	0	2	9	9	3	27	4	4
50486	17	13	7	13	3	6	45	21	11	30	10	5
3290	0	0	0	0	0	0	0	0	0	2	0	0
80342	34	9	35	20	9	11	24	10	16	36	10	16
148304	364	71	353	172	94	85	240	108	139	324	99	181
3664	686	131	631	323	311	307	407	157	218	535	190	355
27042	590	141	725	322	162	199	597	207	208	575	188	275
255928	441	93	565	237	115	115	486	196	121	611	157	253
574036	4	0	7	3	1	2	5	1	5	0	1	2
56256	31	7	76	29	13	13	47	13	21	46	18	18
107985257	0	0	0	0	1	1	1	1	1	1	0	1
55733	27	5	17	8	8	11	10	4	7	16	9	10
3756	5	1	3	1	0	1	4	2	2	1	2	5
105372901	0	0	0	0	0	0	0	0	0	1	0	0
100874296	1	0	0	0	0	0	1	0	0	0	0	0
105372902	13	5	10	3	8	3	3	4	2	16	2	7
55758	423	113	452	240	96	106	420	171	139	542	142	198
7188	755	163	775	356	183	183	789	242	264	1176	292	418
107985258	0	1	0	2	0	2	3	0	0	3	1	1
84791	126	33	152	84	40	30	100	37	44	172	45	54
107985259	16	4	14	7	4	7	18	3	4	20	3	8
343035	16	4	11	7	2	0	8	5	4	6	4	1
107985261	0	0	0	0	0	0	0	0	0	0	0	0
107985260	0	0	0	0	0	0	0	0	0	1	0	0
7779	1398	243	2446	487	440	404	560	286	376	1706	222	664
105372903	0	0	0	0	0	1	0	0	1	1	0	0
105748977	0	0	0	0	0	0	0	0	0	0	0	0
4751	1537	291	1659	654	435	483	1031	414	392	1223	403	572
91548	4	0	7	3	0	0	3	0	0	6	2	2
105372904	0	0	0	0	0	0	0	0	1	0	0	0
9926	878	218	1010	425	185	232	934	324	277	977	278	357
102723727	0	0	0	0	0	0	0	0	0	0	0	0
25896	1058	225	1135	497	206	266	1042	413	321	1153	325	403
51514	2690	623	2943	1345	718	805	2226	813	828	2423	700	1370
100131205	1416	322	1420	632	441	501	1022	472	445	1266	472	642
100422947	0	0	0	1	0	0	0	0	0	0	0	1
101929541	0	0	0	1	0	0	0	0	0	3	0	0
5525	1582	303	1625	669	486	543	1732	538	609	1870	502	735
107985262	0	0	0	0	0	0	0	0	0	1	0	0
692157	0	0	0	0	0	0	0	0	0	1	0	0
55248	532	126	570	257	199	219	330	164	185	397	176	269
105372906	8	0	11	2	5	1	6	5	4	10	4	1
29937	515	128	407	316	197	195	263	215	245	379	221	241
105372907	0	0	0	0	0	0	0	0	0	0	0	0
105372908	0	0	0	0	0	0	0	0	0	0	0	0
101929565	0	0	0	0	0	0	0	0	0	0	0	0
467	698	142	709	409	427	350	545	216	364	927	184	404
149647	0	0	0	0	0	1	0	0	0	2	0	0
102723761	4	1	3	1	0	0	4	1	1	3	2	4
55509	6	5	5	7	6	5	4	4	18	16	6	11
25936	1471	315	1645	678	339	414	1210	484	429	1430	444	590
128387	637	136	686	287	214	241	389	175	173	496	151	321
149643	7	3	5	7	0	4	6	2	0	3	5	4
642946	354	68	263	121	163	180	133	107	126	178	121	233
28982	1289	291	1165	447	343	491	965	457	289	938	495	710
79805	3833	651	3250	1362	1175	1613	2600	1045	973	2728	1074	2247
90806	1028	291	1231	494	199	233	1047	441	311	1302	397	428
26750	920	224	943	474	311	325	853	330	264	819	287	454
105372912	0	0	0	0	0	0	0	0	1	0	0	0
100505832	0	0	1	0	0	0	0	0	0	0	0	0
100861504	0	0	0	0	0	0	0	0	0	0	0	0
5629	15	3	18	11	5	10	15	3	4	40	6	3
105372911	0	0	0	0	0	0	0	0	0	0	0	0
56950	88	18	71	54	17	16	68	37	20	63	33	33
107985263	7	3	10	3	2	2	9	4	1	8	2	5
5784	1673	375	2458	890	676	722	1767	469	866	1980	455	1339
1063	5446	1292	7394	2273	1255	1363	4241	1581	1429	5011	1268	2963
105372916	0	0	0	0	0	0	0	0	0	0	0	0
105372915	0	0	0	0	0	0	0	0	0	0	0	0
3776	63	10	32	21	13	18	19	22	13	17	11	31
