GeneID	perturbed	perturbed	perturbed	perturbed	perturbed	perturbed	perturbed	control	control	control	control	control	control	control
8626	0	0	1	0	1	0	2	5	1	5	3	4	4	0
100126340	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55214	64	27	45	74	136	129	87	16	29	49	40	52	38	33
101929152	0	0	0	0	0	0	0	0	1	1	1	0	0	1
107986170	0	1	0	0	0	7	1	2	8	2	3	13	13	0
9076	491	418	524	352	536	506	281	328	527	494	434	519	660	211
10686	1	1	0	0	0	1	1	0	0	0	1	0	1	0
131920	1	0	0	0	0	0	2	0	0	0	0	0	0	0
3556	122	131	177	163	217	249	166	219	532	470	345	403	542	273
105374272	0	0	0	0	0	0	0	0	0	0	0	0	0	0
647309	0	0	0	0	0	1	0	0	0	0	0	1	0	0
100170222	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986171	0	0	0	0	0	1	0	0	0	0	0	0	0	0
344901	0	0	0	0	0	0	0	0	0	0	0	0	2	0
106480738	0	1	0	0	0	0	0	0	0	0	0	0	2	0
257313	1	2	4	2	2	3	5	3	7	2	3	3	7	3
152137	528	449	566	487	610	597	425	847	1743	1221	1138	1807	1688	631
103344926	24	34	26	14	31	13	15	3	1	3	4	3	8	7
152138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374275	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374276	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374277	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2257	2	1	1	0	2	0	0	1	1	1	0	4	0	5
100873986	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100873987	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986028	0	0	0	0	0	0	0	0	0	0	0	0	0	1
107986056	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151963	16	14	31	10	34	28	13	46	64	43	36	58	57	20
105374280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57110	2	0	0	1	1	0	4	3	3	2	4	4	4	4
84789	2	0	0	0	0	0	0	1	0	0	0	0	0	3
344905	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100874218	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84239	4	7	14	9	12	9	10	14	8	9	8	10	10	18
101929198	0	1	0	1	0	1	0	1	1	0	1	0	0	0
4976	676	724	762	703	988	1000	626	933	1521	1135	991	1252	1649	949
100873941	14	15	6	17	25	25	9	28	34	28	19	23	49	18
102724808	2	3	2	2	1	1	2	3	2	7	3	3	4	1
105374282	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374283	1	0	0	0	1	0	0	0	0	0	1	1	1	0
105374284	0	0	0	1	0	0	3	3	3	4	0	2	0	3
105374285	19	13	9	24	47	37	14	62	48	42	39	47	58	40
105374287	2	1	4	3	2	4	0	3	1	2	0	2	6	1
105374286	0	0	1	0	0	0	0	0	2	0	0	0	0	0
647323	1	0	0	0	2	0	1	1	0	0	0	0	0	0
100128023	0	0	0	0	0	0	0	0	0	0	0	0	1	0
285389	1	6	2	9	3	5	9	7	7	3	4	4	6	1
102724877	0	0	0	1	0	0	0	0	0	2	1	1	1	1
3280	417	237	259	375	579	544	387	572	703	659	642	547	656	277
107986172	0	0	0	0	1	0	0	1	0	0	0	0	0	0
100505920	8	12	7	7	9	6	7	12	7	12	16	8	14	6
101929337	0	0	0	0	0	0	0	1	0	1	0	1	0	2
105374289	0	0	0	1	0	1	1	0	1	2	3	1	0	4
100131551	1	2	1	1	4	3	4	3	3	7	5	5	2	5
1370	20	10	28	23	0	0	0	0	0	0	0	0	0	0
131578	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2814	0	0	0	0	0	0	1	0	0	0	0	0	0	0
79572	625	618	703	774	1715	1484	548	1242	4045	1879	1305	2194	3536	1537
401106	0	0	0	0	1	0	1	0	1	0	2	3	1	1
100507297	42	57	62	62	59	57	62	68	46	46	61	88	59	46
93109	409	279	270	466	517	552	335	472	392	472	467	570	526	230
105374291	0	2	0	0	2	0	1	0	2	3	2	5	5	0
55341	699	436	495	628	850	871	536	747	853	963	714	947	993	432
131583	10	7	5	9	21	10	9	16	22	25	22	20	13	19
105374292	0	0	3	1	1	0	0	0	0	0	0	0	0	1
100507391	0	0	0	2	1	0	0	0	1	3	1	0	0	1
105374293	0	0	1	0	2	0	2	0	0	0	0	0	0	4
107986174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986173	0	0	0	0	0	0	0	0	0	0	1	0	0	0
105374294	1	0	0	0	0	0	0	0	0	0	3	1	0	2
105374295	0	0	0	0	0	0	0	0	0	0	0	0	0	1
152002	140	101	106	151	182	162	155	197	166	253	164	257	254	93
100874528	1	0	0	1	0	0	2	0	0	0	0	0	0	0
100422926	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101410543	46	43	20	34	67	48	51	41	35	25	33	38	36	49
105374296	11	9	7	6	6	3	7	6	7	6	22	17	15	10
23527	228	212	274	209	384	441	221	366	1106	587	475	628	940	470
5504	481	473	464	485	724	698	544	518	610	379	345	437	524	542
347	8	9	6	9	10	7	12	14	10	23	22	25	27	13
107986029	1	0	1	0	0	0	0	0	0	0	0	0	0	0
105374298	15	5	9	21	12	12	6	24	25	18	29	37	22	18
105374297	3	1	0	2	1	3	1	2	1	1	2	4	4	2
727956	91	69	85	140	172	142	105	142	156	164	125	165	171	106
440993	20	17	12	20	25	23	23	25	18	14	14	24	25	22
693155	0	4	4	4	6	6	0	2	7	4	1	8	7	6
200958	188	112	109	297	317	330	185	412	476	664	604	606	528	125
4585	4	1	1	1	3	2	1	0	4	1	0	3	1	0
105374299	1	0	0	0	1	0	0	0	0	0	0	0	0	1
101929697	0	0	0	0	0	0	1	0	1	0	0	0	0	0
107984010	1	1	0	0	0	1	0	0	0	0	0	0	0	0
10188	643	359	422	837	1201	1068	597	1462	1285	1747	1483	1603	1356	453
102465977	0	1	0	0	1	1	0	1	0	0	0	0	1	1
100128262	3	2	4	5	6	5	1	4	10	9	6	12	13	3
727978	5	4	0	6	1	2	1	4	13	6	4	11	14	5
255812	124	107	112	144	214	180	141	206	209	175	195	253	210	124
105374301	2	3	3	3	2	2	1	3	4	3	6	9	6	3
7037	4085	3178	3577	3816	5471	4895	3447	3502	6249	4895	3782	5456	7794	5353
401109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374304	1	0	1	0	1	0	0	0	1	0	0	0	1	0
200931	4	4	4	1	4	2	2	1	0	3	6	2	1	1
5130	561	366	380	501	743	744	470	747	936	888	727	955	1066	376
255758	190	195	190	104	178	139	180	64	30	28	28	49	36	98
100534611	82	106	98	56	79	71	86	32	17	15	9	19	20	49
107986031	3	2	2	4	3	3	2	3	3	2	2	4	3	5
100874214	1	2	3	6	5	6	2	3	3	2	1	4	1	1
116211	1	2	2	2	3	4	2	2	2	2	1	1	2	1
26043	417	267	327	389	621	544	220	461	1099	638	468	797	906	281
100874034	2	0	1	5	3	4	1	7	9	5	4	4	7	1
165918	191	141	163	174	366	278	144	300	482	329	323	483	497	209
105374306	4	2	3	5	2	2	8	4	3	5	2	12	4	4
105374307	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255798	0	0	1	1	0	1	0	0	0	0	0	0	0	0
348793	229	192	191	175	211	180	184	196	151	180	128	196	230	196
200933	428	397	435	342	633	517	402	562	1011	668	567	819	975	564
101929769	6	9	4	1	1	3	0	8	0	1	1	1	1	9
375387	0	0	0	0	0	1	2	0	0	0	0	0	0	0
84984	17	20	17	12	38	27	24	32	22	32	16	36	46	18
54965	311	223	209	249	422	366	338	351	454	375	324	393	488	278
5062	767	546	776	843	1176	1106	552	1147	2742	1990	1525	2235	2423	697
205564	233	195	209	263	403	323	223	412	589	455	355	488	584	280
22916	1758	1353	1518	1388	2102	1803	1468	2047	2566	2068	1977	2541	2733	1912
100874001	66	47	41	44	94	68	50	84	74	89	51	73	104	62
152217	405	252	298	409	459	398	477	504	251	358	367	431	334	346
80235	179	142	169	361	288	397	300	446	363	340	424	541	427	221
4241	84	43	57	127	135	123	100	134	129	176	159	148	156	51
100507057	6	8	3	9	6	13	6	13	9	11	6	7	7	8
1739	608	615	697	584	888	836	412	683	1389	953	702	1082	1420	724
100616216	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100507086	5	5	6	3	8	6	3	8	7	12	6	6	11	5
101926923	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374308	1	1	0	0	1	1	2	0	2	0	4	1	0	2
105374309	0	0	0	0	1	1	0	0	0	0	0	0	0	0
100129516	5	5	3	13	11	10	7	22	29	34	31	48	36	10
622	577	340	411	707	818	767	622	929	888	866	896	1152	1076	433
220729	90	93	124	123	138	123	78	143	200	135	146	202	230	102
107986175	0	0	1	1	1	2	5	4	3	2	1	4	9	0
112268458	16	11	12	32	27	28	14	37	39	32	31	49	44	28
9711	139	76	106	153	210	165	105	217	277	284	257	322	290	88
100126321	2	1	2	1	1	4	0	5	5	6	5	5	8	0
84248	964	1042	857	715	1329	1243	724	923	1375	890	707	938	1366	1254
84859	243	150	167	234	330	342	162	325	587	463	311	515	567	158
105374310	0	1	1	0	0	0	0	0	1	0	0	0	0	0
84223	82	96	97	60	105	124	126	36	47	40	29	46	47	61
6165	32876	30774	29604	20955	25253	25374	30933	19088	8105	8464	9078	9769	8497	23619
89782	21	17	28	24	32	34	10	17	30	32	7	24	39	10
100873947	0	0	1	1	2	3	0	1	3	1	0	3	6	0
348840	0	2	1	0	0	0	0	1	0	0	0	0	0	2
107986177	0	0	1	0	1	1	0	0	0	0	1	1	0	0
728262	82	101	90	151	178	159	78	242	218	209	184	273	234	130
105379426	0	0	1	0	1	0	2	0	1	2	0	0	0	0
101928669	12	9	15	13	20	16	14	12	11	13	12	12	9	14
101059949	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107987361	1	0	1	1	0	1	0	0	0	0	0	0	0	1
152687	31	24	30	9	22	14	16	37	27	17	23	34	32	55
255403	6	5	3	5	3	11	3	12	17	19	18	27	29	8
642280	1	1	0	1	0	3	0	1	2	0	0	2	0	1
107986244	0	0	0	1	0	1	0	0	0	0	0	0	0	0
654254	6	8	6	5	8	8	11	8	4	5	4	6	5	5
105374336	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7700	0	0	2	1	3	5	8	0	4	1	2	2	1	4
693156	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79963	130	149	138	102	167	166	154	146	84	93	66	106	121	166
170960	248	286	265	197	311	247	206	264	337	237	210	292	396	402
54872	293	216	250	318	401	392	235	554	800	832	715	878	928	293
112441426	0	0	1	0	0	2	1	0	0	0	0	0	0	7
105374338	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5158	2	0	1	1	3	0	1	0	0	2	0	0	2	1
101928521	0	0	0	0	1	0	0	0	0	0	0	0	0	0
521	3673	3718	4009	1893	2754	2650	3323	2611	913	1135	1188	1224	1088	3949
4636	1789	1887	1965	1001	1372	1360	1621	1383	515	600	554	643	604	2300
84179	12	11	14	22	22	20	29	21	11	22	23	18	25	19
107986245	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10336	403	352	382	459	644	534	342	691	904	684	701	946	1000	506
107986246	2	0	0	0	0	2	1	2	8	2	4	10	1	3
107986211	39	33	40	41	50	44	34	62	91	60	59	89	77	44
100129917	15	12	24	19	34	30	12	51	64	50	33	80	78	31
10815	4	3	5	3	8	5	2	23	17	17	18	18	19	7
105374339	3	3	0	1	1	1	0	7	4	2	2	2	1	0
105374340	0	0	4	0	4	0	3	1	0	5	0	3	0	2
2580	446	246	300	619	818	754	410	1173	1297	1593	1173	1432	1273	384
105374341	0	2	4	4	3	2	2	4	6	1	3	9	7	1
84286	45	34	38	79	52	79	43	135	89	121	141	112	104	40
1609	351	257	263	445	617	579	391	895	724	881	834	899	835	459
10861	33	15	25	40	41	54	19	63	77	73	61	74	67	25
3425	80	71	93	128	110	99	83	152	133	163	170	164	146	72
53834	189	111	126	281	492	384	221	538	605	731	550	554	518	181
105374343	0	0	0	1	0	1	2	1	0	0	1	1	1	0
285498	0	0	0	0	2	0	0	0	0	1	0	0	0	0
105374344	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100379220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10417	5	4	3	3	15	8	9	12	7	6	5	3	3	8
100130872	28	13	18	33	35	29	27	69	31	53	49	36	47	27
101928548	0	0	0	1	1	1	4	7	2	1	1	6	6	5
285463	186	111	113	216	321	266	162	423	333	458	378	472	425	157
1487	859	615	572	1081	1586	1316	724	1898	2035	2224	1967	2367	2279	811
92070	26	17	18	36	57	44	27	66	74	91	79	87	100	30
105374347	1	1	0	0	1	0	3	1	1	0	0	0	0	2
105374346	16	5	11	8	15	11	11	14	7	9	11	5	5	21
10296	745	362	452	704	885	845	610	1282	1330	1505	1352	1497	1522	539
57654	51	52	47	94	137	149	58	189	304	299	206	326	400	93
54729	0	0	0	0	0	1	0	0	0	0	0	0	0	0
105374348	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152877	46	29	22	34	68	50	54	61	52	54	44	44	69	36
105374349	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7884	1361	1207	1288	947	1490	1253	1006	1408	1432	1324	1323	1614	1590	1387
92305	346	184	222	439	520	583	426	806	580	775	683	766	667	344
10460	479	323	356	581	668	669	442	1144	1235	1502	1189	1589	1414	419
112268460	67	43	55	81	79	75	55	144	133	186	154	239	210	60
2261	723	470	504	887	1366	1153	747	1074	1280	1200	1084	1187	1330	484
3954	225	107	155	302	359	322	184	481	665	640	553	877	750	214
7468	717	527	578	1080	1553	1386	589	2126	2901	2805	1940	3233	3102	839
677770	3	2	2	1	3	2	1	7	9	5	2	8	8	6
7469	217	131	172	309	391	392	218	506	463	529	498	541	473	158
100126332	9	1	3	13	13	18	9	21	14	22	15	23	20	6
401115	237	126	152	143	233	203	258	284	137	239	237	138	138	149
339983	20	3	24	14	7	4	2	6	5	11	2	9	9	8
353497	13	10	13	23	22	23	30	31	34	26	15	19	27	22
79441	119	119	147	81	182	118	73	157	334	166	159	243	344	226
10608	580	226	265	629	921	646	448	1064	913	1062	899	949	871	452
100616358	7	5	4	17	19	16	8	29	22	25	17	20	24	7
57732	8	6	3	15	15	29	11	14	14	18	13	14	10	15
105374352	5	0	0	2	0	4	5	3	4	1	3	4	2	3
107986249	0	0	0	0	0	0	0	0	0	0	0	2	1	0
402160	0	1	0	1	1	3	2	1	1	1	0	0	1	0
105374353	1	0	1	0	1	0	0	1	1	1	1	0	0	0
107986250	4	3	1	9	10	3	1	5	6	2	4	10	2	4
6047	584	300	365	562	847	766	379	1075	1205	1383	989	1320	1333	403
8603	98	75	82	158	177	188	67	285	432	398	276	442	410	88
79155	903	450	503	904	1180	1113	861	1395	977	1250	1131	1189	1116	615
102723763	9	2	3	7	16	7	7	11	6	4	7	5	7	6
6452	350	301	366	630	774	747	272	1265	1733	1516	1311	1846	1481	568
118	734	327	438	944	1158	1160	515	1614	2122	2399	1885	2310	2343	447
10227	1059	628	656	1235	1581	1202	815	2076	1708	2162	2038	2111	1697	728
317648	139	75	121	167	186	165	132	283	308	333	288	361	308	123
8602	509	242	326	618	794	703	406	949	1202	1329	1121	1433	1475	306
2868	15	5	6	8	23	19	13	14	10	15	18	20	17	8
100750326	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3064	289	147	205	428	595	511	158	838	1666	1501	819	1528	1442	298
345222	47	31	38	45	53	44	31	74	65	87	110	123	91	25
6002	72	60	59	105	108	88	65	125	125	133	114	190	142	36
3083	0	8	1	2	1	0	0	1	0	0	4	3	0	0
105374354	0	3	0	0	1	1	0	0	0	0	0	1	0	0
285489	48	25	28	32	44	47	28	35	14	10	9	17	9	4
105374355	2	2	3	1	7	12	0	1	2	0	2	0	4	0
4043	901	461	468	1123	1422	1248	912	1940	1518	1934	1659	1890	1936	732
285492	8	7	2	5	10	24	19	21	12	12	19	18	15	11
112268461	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100133461	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986251	1	0	0	0	6	7	12	11	0	0	0	0	0	0
152	0	0	0	1	10	9	15	17	1	0	1	2	0	2
348926	63	37	53	46	83	80	60	88	93	92	98	86	111	47
105374358	0	0	0	0	0	0	0	0	1	1	0	0	0	0
105374359	0	0	0	0	0	1	0	1	0	0	0	0	0	0
101928217	0	1	2	0	3	1	2	1	1	0	0	0	0	3
107986252	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133060	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85013	346	353	310	284	433	398	383	434	417	318	293	325	399	544
55646	732	562	519	426	612	623	596	665	545	612	585	712	849	528
166793	42	27	42	43	59	44	44	61	73	62	50	67	75	37
112268462	0	0	0	0	0	0	0	0	0	0	0	0	0	3
27065	9	3	8	5	7	8	2	7	16	15	8	11	17	2
107986253	0	1	0	0	1	0	0	0	0	1	0	0	0	0
53407	561	325	348	428	515	542	391	741	696	732	657	763	805	449
104472519	0	0	0	0	0	1	0	0	0	0	0	0	0	0
107986254	0	0	0	1	0	0	0	0	2	2	0	1	1	0
100507266	5	1	3	11	8	9	9	9	10	6	9	9	12	13
101928237	2	1	2	1	1	4	1	3	3	0	1	2	2	3
109623454	0	1	2	0	0	0	0	0	1	0	0	0	0	0
101928279	0	0	1	0	3	1	0	0	0	0	0	0	2	0
103695434	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4487	8	14	10	8	4	6	3	4	3	2	4	4	3	7
101928306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986218	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54360	0	0	0	0	0	0	0	0	0	0	0	0	0	1
107986256	0	0	1	0	0	0	0	0	0	0	0	0	0	0
55351	0	0	0	0	0	0	0	1	2	3	0	3	0	3
105374362	0	0	0	0	0	0	0	0	0	0	0	0	0	2
10141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132884	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2121	1	1	1	2	0	1	3	0	2	1	4	0	0	1
1400	0	0	2	1	1	1	1	0	2	0	0	0	0	2
389197	0	3	1	1	1	2	2	2	1	4	2	3	8	3
100616201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152789	1	0	0	0	0	0	0	0	0	0	0	0	0	1
285484	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374364	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7466	193	136	193	291	295	259	204	896	1102	1188	983	1271	1064	301
107986257	19	16	25	20	21	19	27	67	63	77	99	102	75	35
5522	2	5	3	5	28	14	29	220	179	156	115	191	216	147
105374365	0	0	0	0	0	0	0	1	0	0	0	0	0	0
23324	179	91	132	230	303	279	165	536	767	855	704	847	895	194
93621	2841	1733	2062	1979	2498	2583	1863	3086	3245	3188	3000	3492	3485	2117
105374366	106	86	91	59	102	68	93	75	36	23	33	33	32	118
93622	236	162	235	196	242	238	220	297	284	259	327	380	344	213
339988	16	23	15	11	11	33	12	42	30	21	35	39	31	25
6286	14717	15256	13963	7866	12535	12155	12133	13785	4561	5480	5103	5393	4441	15460
114932	1357	1347	1235	871	1303	1136	1035	1145	969	877	861	1174	1268	1705
105378240	1	0	1	0	1	0	0	0	0	1	0	0	2	0
55330	166	94	136	158	217	262	215	296	221	265	252	268	251	172
105374367	2	0	2	0	0	2	2	0	0	0	1	0	0	0
9778	484	352	357	352	742	703	307	530	1015	890	571	866	1087	383
57533	446	217	320	504	727	608	281	920	1304	1250	838	1256	1331	342
100129931	271	132	201	267	312	280	183	392	482	510	449	560	545	157
257236	12	5	5	9	31	15	24	23	23	26	25	32	31	6
93624	99	78	100	117	192	193	80	299	417	529	334	412	443	113
80273	1280	897	952	791	1174	1065	954	1061	901	1036	890	979	981	858
105374368	0	2	2	0	1	0	1	6	1	2	0	1	9	0
105374370	0	0	0	1	1	0	0	0	0	1	0	0	0	0
730971	2	3	2	1	6	2	0	1	0	1	0	0	0	0
57537	0	0	0	0	1	2	3	2	3	7	5	6	1	7
105374371	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616471	0	0	0	0	0	0	0	0	0	0	0	0	0	0
768239	0	0	0	0	0	0	0	0	0	2	0	1	0	1
100422826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986258	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84740	186	128	157	361	493	445	171	861	1247	1214	898	1407	1299	338
60312	97	55	74	139	153	184	73	230	333	316	255	367	332	143
389199	1	1	1	2	4	3	3	5	6	8	4	9	9	7
84448	6	7	3	6	5	17	5	8	5	11	5	5	5	5
407052	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54436	50	52	44	70	160	100	113	262	276	323	254	281	289	141
105374373	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94031	0	0	0	0	1	0	0	0	0	0	0	0	0	0
112268463	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374374	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8310	59	24	32	72	77	63	48	92	96	120	88	117	105	46
105374376	0	0	0	0	1	0	0	0	0	0	0	1	1	0
152992	86	63	60	84	114	120	79	141	183	182	125	193	209	71
27201	1	0	5	0	2	0	1	2	1	2	3	2	2	7
8532	0	2	3	3	0	0	0	1	3	4	3	2	0	2
101928532	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3166	0	0	0	0	0	0	0	0	0	0	0	0	0	1
105374474	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105369250	0	1	1	3	2	1	0	4	1	3	1	5	4	3
100287045	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287144	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287178	0	0	0	0	0	0	0	1	1	0	0	1	1	0
100287205	0	0	0	0	0	0	0	0	1	0	0	0	0	0
100287238	0	0	0	0	0	0	0	0	1	0	0	0	0	0
100288520	1	0	0	0	0	0	0	0	0	0	1	1	0	0
100287327	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287364	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100287404	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287441	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287478	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287513	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728369	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728373	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728379	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728386	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728393	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728405	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391627	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728419	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391622	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644414	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100302277	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56606	16	5	18	22	10	7	2	14	30	25	12	19	22	6
1816	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374476	1	3	1	2	0	1	0	1	0	2	1	2	2	0
9948	2209	1124	1468	2564	3307	3326	1856	5211	6239	6932	5676	6970	6938	1770
100423011	0	0	0	0	0	0	0	0	1	0	0	0	0	0
105374478	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986260	0	2	0	2	1	0	1	0	0	0	0	0	1	1
85460	0	0	0	0	1	0	0	0	0	0	1	0	0	2
116449	0	1	2	0	0	0	0	0	0	2	0	1	0	2
105374482	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374481	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374480	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723525	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374479	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374488	0	0	0	0	0	0	0	0	0	0	0	0	0	0
693157	0	0	0	0	0	0	0	0	1	0	0	1	0	0
9957	282	191	219	265	329	299	281	845	880	1060	882	854	1023	472
107986178	3	2	5	7	1	3	2	11	12	14	11	19	20	17
105374484	0	0	0	0	0	0	0	1	0	0	0	0	0	1
105374483	0	2	0	0	0	0	0	3	1	3	2	4	4	2
113218507	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374489	0	0	0	0	0	0	0	1	0	1	0	0	0	1
107986179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986180	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929019	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374492	1	0	0	0	0	0	1	0	0	0	0	0	0	2
105374490	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986181	0	0	0	0	0	0	0	0	0	0	1	0	0	2
105374493	5	11	6	5	3	5	7	8	3	6	5	11	5	2
105374494	5	2	4	5	3	2	8	3	3	3	1	7	4	6
9364	184	180	214	146	181	216	153	258	195	166	149	204	198	269
105374495	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285547	0	0	0	0	1	0	0	0	0	0	0	0	0	0
579	0	0	0	0	0	1	0	1	2	0	2	0	0	1
285548	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259282	310	208	258	320	412	410	147	481	1137	842	515	1002	1092	292
100847023	0	0	0	0	0	0	2	0	1	0	1	0	0	0
101929071	0	1	1	0	0	0	1	0	0	0	0	0	0	3
107986183	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986184	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929048	0	0	0	0	0	0	1	0	1	1	0	0	0	2
107986182	1	1	0	0	1	0	1	1	1	1	2	0	0	3
152742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201853	0	1	2	0	0	0	0	2	0	0	0	2	3	1
105374496	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441009	0	0	0	0	0	0	0	0	1	0	0	0	0	0
105374498	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132864	44	70	75	70	136	101	36	88	307	181	146	154	217	119
101929095	0	0	0	0	0	0	0	0	0	1	0	0	0	0
105374501	0	3	0	0	0	0	1	0	0	0	0	0	0	4
114905	3	0	1	0	0	0	0	0	1	0	0	0	0	0
107986185	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57545	103	87	88	129	141	134	123	167	218	217	161	232	251	121
26234	490	541	500	423	606	528	411	649	758	583	506	627	794	604
285550	139	166	176	101	104	106	96	111	150	75	90	146	141	166
683	3	0	4	0	2	4	1	0	1	0	1	0	0	3
107986186	0	0	0	0	0	0	0	0	0	0	0	0	0	0
952	2	2	1	1	1	1	1	3	1	2	0	2	4	1
9982	23	15	20	9	4	10	6	10	6	5	8	12	7	7
83888	2	4	1	0	2	4	2	3	2	2	6	1	3	4
8842	755	819	883	834	663	876	545	1123	2127	2263	2052	2332	2922	1030
107986261	1	1	0	2	0	0	1	2	2	1	2	0	5	0
105374502	5	1	0	2	3	1	2	2	1	1	3	2	1	3
202018	116	92	115	146	175	154	104	229	471	346	310	343	418	217
107986187	0	0	0	0	1	0	0	0	2	3	0	0	1	0
202020	17	10	24	15	15	9	18	6	25	21	11	19	16	9
105374505	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9079	6	7	3	12	7	7	5	16	29	20	10	19	27	14
107986188	0	0	0	0	0	0	0	0	0	0	0	0	0	1
105374507	0	0	0	0	0	0	0	1	0	0	0	0	0	2
101929123	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986219	0	0	0	0	1	0	0	0	0	0	0	0	0	1
