GeneID	control	control	control	control	control	perturbed	perturbed	perturbed	perturbed	perturbed
100861552	0	0	0	0	0	0	0	0	0	0
284215	0	0	0	0	0	0	0	0	0	0
100133920	0	0	0	0	0	0	0	1	0	0
728248	0	0	2	0	0	0	0	0	2	1
100420066	1	0	0	0	1	0	2	2	1	0
100419017	0	0	0	0	0	0	0	0	0	0
100506060	816	782	762	614	599	399	433	517	426	339
101929164	0	0	0	0	0	0	0	0	0	0
100129339	0	0	0	0	0	0	0	0	0	0
340393	5	2	2	0	3	1	2	3	0	3
100422288	0	0	0	0	0	0	0	0	0	0
100507050	0	2	0	0	1	0	0	1	0	1
440366	1	0	0	1	2	0	0	1	0	0
100287362	0	0	0	0	0	0	1	1	0	0
8139	1021	997	1077	694	653	645	576	745	501	418
101929144	0	0	2	0	1	0	0	0	1	0
101927009	0	0	0	1	1	2	2	3	0	4
101927228	0	0	0	0	0	0	0	0	0	0
107075304	0	0	0	0	0	0	0	0	0	0
102723548	0	0	1	1	0	0	0	4	2	4
105371296	0	0	0	0	0	0	0	0	0	0
101929222	0	0	1	0	5	1	2	1	3	0
728310	0	0	0	0	0	0	0	0	0	0
145788	105	85	71	55	51	118	103	143	50	37
101927726	0	1	0	0	2	3	0	0	2	3
102724097	0	0	0	0	0	0	0	0	2	0
106479041	0	0	0	0	0	0	0	0	0	0
100861553	0	0	0	0	0	0	0	0	0	0
101928108	0	0	0	0	0	0	0	0	0	0
83482	0	0	0	2	0	0	0	0	11	5
390581	0	0	0	0	0	0	0	0	0	0
100505583	0	0	0	0	0	0	0	0	0	0
100129351	0	0	0	0	0	2	0	0	0	0
101928682	0	0	1	3	2	0	1	0	1	3
3250	0	0	1	0	0	0	0	0	0	0
105371252	1	0	0	0	1	0	1	0	3	0
727701	0	0	0	1	1	0	1	0	0	1
124900370	0	0	0	0	0	0	0	0	0	0
146336	0	0	0	0	0	0	1	0	0	2
101927900	0	0	0	0	0	0	0	0	0	0
337873	201	208	206	298	313	279	309	337	374	291
105371653	0	0	2	0	0	2	1	1	0	0
645355	0	1	0	0	0	0	0	0	0	0
653061	1	0	1	0	0	0	0	0	0	0
107282092	319	277	311	260	232	238	202	245	249	244
102724018	0	0	0	0	0	0	0	0	1	1
283867	0	1	0	0	0	0	2	4	0	0
100128882	17	19	8	7	9	7	11	10	7	6
441750	0	0	0	0	0	0	0	0	0	0
102467079	0	0	0	0	0	0	0	0	0	0
100128804	0	0	0	0	0	0	0	0	0	0
100507334	0	1	0	0	0	0	0	3	0	0
100508631	0	0	0	1	0	0	0	0	0	0
342374	1	0	0	1	0	0	4	0	3	1
100533483	0	0	2	1	1	0	0	2	4	0
100506083	37	38	31	28	40	28	33	39	48	27
100505817	0	0	0	0	0	1	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0
100129654	0	1	0	2	10	1	2	3	4	2
728498	7	8	10	3	7	9	1	2	2	0
100534599	1	7	1	4	4	4	3	2	8	4
101929536	0	0	0	0	0	0	0	0	0	0
100287616	560	485	526	554	469	398	346	472	399	296
100996345	0	0	0	0	0	1	0	0	0	0
101927580	0	0	0	0	0	0	0	0	0	0
106480749	0	0	0	0	0	0	0	0	0	0
197331	0	0	0	2	0	0	0	0	0	0
728138	10	13	13	16	17	17	17	12	14	5
730058	0	0	0	0	0	0	0	0	0	0
148189	4663	4277	4599	3179	2863	2738	2832	3012	1638	1360
100130602	0	0	0	1	0	0	0	0	3	0
105371361	0	0	0	2	0	0	0	0	0	0
730183	25	24	35	45	36	20	23	24	37	23
100288728	0	0	0	0	0	0	0	0	0	0
101927348	0	0	0	0	0	0	0	0	0	0
8190	1	1	0	0	0	1	1	0	0	0
400568	0	0	0	0	0	0	0	0	0	0
101927367	0	2	0	0	0	0	0	0	0	1
100130950	103	81	97	121	123	86	99	87	117	114
107075118	0	0	0	0	1	0	0	0	0	0
102723981	0	0	0	0	0	0	0	0	0	0
400627	0	0	0	1	0	1	0	0	0	0
56107	65	42	82	58	71	54	62	61	73	43
106481699	0	0	0	0	0	0	0	0	0	0
100507003	0	0	0	0	0	0	0	0	0	0
124904072	0	1	1	0	0	0	0	0	1	0
101927727	77	90	73	28	38	154	122	167	29	37
100506388	631	520	508	1083	933	502	361	485	1089	807
26102	27	10	16	25	30	16	12	12	22	18
8391	0	0	0	0	0	0	0	0	0	0
647208	0	0	0	0	0	0	0	0	0	0
107075203	0	0	0	0	0	0	0	0	0	0
105371506	0	0	0	2	1	0	0	0	0	1
107075298	0	0	0	0	0	0	0	0	0	0
400500	0	0	3	0	6	2	1	0	3	5
107075169	0	0	0	0	0	0	1	0	0	0
100419764	0	0	0	0	0	0	0	0	0	0
283875	260	251	264	64	99	2597	2046	2719	222	140
100130566	0	0	0	0	0	0	0	0	0	0
283887	42	29	34	52	56	32	31	38	92	55
107075217	0	0	0	0	0	0	0	0	0	0
119139905	33	40	43	55	41	35	27	26	50	22
101929726	10	5	7	186	128	34	26	41	73	57
102724927	71	63	85	89	86	67	46	60	51	40
101928738	0	0	0	0	0	1	3	0	8	3
56102	41	35	67	93	80	46	37	53	52	46
100130370	7	8	8	16	5	19	20	33	29	17
105371508	0	0	0	0	0	0	0	0	0	0
79585	90	65	95	69	62	75	56	86	78	68
107075103	0	0	0	0	0	0	0	0	0	0
106479052	0	0	0	0	0	0	0	0	0	0
107075232	0	0	0	0	0	0	0	0	1	0
4321	1	1	8	59	52	32	35	57	47	92
100129781	2018	1726	1956	1097	1165	639	568	692	1011	588
643909	0	0	0	0	0	0	0	0	0	0
100421331	0	0	0	0	0	0	0	0	0	0
643669	2	0	0	2	3	4	1	1	1	1
100421621	0	0	0	0	0	0	0	0	0	2
644253	0	2	1	0	1	0	1	1	0	0
100128007	1	0	2	3	1	7	1	2	3	8
110806279	0	0	0	1	0	0	0	0	0	0
56111	44	53	65	123	111	44	34	52	102	100
101928766	2	0	1	0	0	2	0	1	7	3
554206	23	21	35	29	25	25	25	36	41	34
100132641	0	0	0	0	0	0	0	0	0	0
8386	0	0	0	0	0	0	0	0	0	0
100873752	0	0	0	0	0	0	0	0	0	0
10418	3790	2971	3941	20439	18762	1840	1515	2846	8079	4781
124641	0	0	0	0	0	0	0	0	0	0
101926896	0	0	1	4	0	0	1	1	3	4
100421173	0	0	0	1	2	1	0	0	0	0
6182	440	368	360	372	323	537	416	521	417	316
101928855	0	0	0	0	0	0	0	0	0	0
147646	0	0	0	0	0	0	0	0	0	0
101927911	0	0	0	0	0	0	0	0	2	0
107075172	16	18	12	51	37	7	13	7	25	21
100533619	3	0	0	0	4	2	1	2	0	1
92002	1227	981	1098	1255	1210	934	728	962	949	600
245	0	0	0	4	4	1	2	0	2	5
101928266	0	0	0	0	1	3	0	0	0	2
79274	0	0	0	0	0	0	0	0	0	0
101927131	0	0	0	0	0	0	0	0	0	3
2969	2760	2169	2510	2961	2670	3675	3346	4489	3019	2016
10780	1244	986	1141	1240	1296	1323	1229	1410	1219	1005
727758	50	47	46	151	114	56	48	39	61	51
101929552	3	2	8	2	1	4	1	2	3	0
100294362	9	11	20	17	6	6	5	1	11	5
105371083	1	0	0	0	1	1	6	3	12	6
644397	2	0	0	1	4	0	2	1	3	1
100820829	3	1	4	117	114	9	14	6	36	15
100287461	0	0	0	0	0	0	0	0	0	0
107075277	0	0	0	0	0	0	0	0	0	1
100131303	0	0	0	2	1	1	0	1	8	4
645443	5	1	6	6	9	4	0	2	3	2
109729143	0	0	0	0	0	0	0	0	0	0
388363	288	232	234	166	190	195	150	209	149	107
101929566	7	3	6	17	14	3	6	13	6	7
102724508	0	1	1	0	0	0	0	1	1	1
105371830	0	0	0	0	0	0	0	0	1	0
202020	99	81	91	98	85	68	55	82	49	41
653505	0	0	0	0	0	0	0	0	0	0
100847002	0	0	0	0	0	0	0	0	0	0
643582	0	0	0	0	0	0	0	0	0	0
106479271	0	0	0	1	0	0	0	0	0	0
100616306	1	3	4	2	0	1	1	0	1	3
100847053	0	0	0	0	0	0	1	0	0	0
100847068	0	0	0	0	0	0	0	0	0	0
100533653	0	0	0	0	0	0	0	0	0	0
100847089	0	0	0	0	0	0	0	0	0	0
105372035	0	0	0	0	0	0	0	0	0	0
100616311	1	0	0	0	0	0	0	0	0	0
100423010	0	0	0	0	0	0	0	0	0	0
100422881	0	0	0	0	0	0	0	0	0	1
101101775	97	65	62	68	53	21	19	37	25	12
100616242	0	0	2	0	0	0	0	1	0	0
100616350	0	0	0	0	0	0	0	0	0	0
100616337	0	0	0	0	0	0	0	0	0	0
106481048	0	0	0	0	0	0	0	0	0	0
116435298	72	80	100	45	46	85	69	69	48	41
100616276	0	0	0	0	0	0	0	0	0	0
100422854	0	0	1	0	0	0	0	0	0	0
220158	0	0	0	0	0	0	0	0	0	0
106481051	60387	43798	43194	36104	28170	105758	87104	110262	83633	59898
100289255	0	0	0	0	0	0	0	0	0	0
106481111	24	21	29	40	16	9	8	18	11	11
100422900	0	0	1	0	0	0	0	0	0	0
102724651	0	0	0	0	0	0	0	0	0	0
100616224	0	2	0	0	2	3	1	1	1	0
100616299	0	0	0	0	0	0	0	0	0	0
100847057	0	0	0	0	1	0	0	0	0	0
100616111	0	0	0	0	0	0	0	0	0	0
10929	2144	1902	2080	2015	1935	1490	1358	1747	1438	1108
100423002	1	0	0	0	0	2	0	0	0	0
100422988	0	0	0	0	0	0	0	0	0	0
106479409	0	0	0	0	0	0	0	0	0	0
106479043	0	0	0	0	0	2	0	0	0	0
106479278	0	0	0	0	0	0	0	0	0	0
101927539	0	0	0	0	0	0	0	0	0	0
100616454	0	0	0	0	0	0	0	0	0	0
100847086	0	0	0	0	1	2	0	0	0	3
100422905	0	0	0	0	0	0	0	0	0	0
554282	17	9	19	27	29	14	17	12	16	7
100500879	0	0	0	0	0	0	0	0	0	0
100616144	0	0	0	0	0	1	0	0	0	0
105827617	0	1	0	0	0	0	0	0	0	0
100616321	0	2	0	2	0	0	0	0	0	0
100616130	0	0	0	1	0	1	0	0	0	0
9641	401	259	388	442	458	1738	1691	2434	2311	1641
106480954	1	3	3	0	2	1	1	1	2	1
100616389	0	0	0	0	0	0	0	0	0	0
106481029	0	0	0	0	0	0	0	0	0	0
100847020	0	1	1	0	0	1	0	0	0	0
339298	0	0	0	0	0	0	1	0	0	0
106479363	0	0	0	0	0	0	0	0	0	0
106479484	0	0	0	0	0	0	0	0	0	0
100616205	0	0	0	0	0	0	0	0	0	0
23666	16	10	17	23	24	19	18	36	26	17
102466866	0	0	0	0	0	0	0	0	0	0
100422868	0	0	0	0	0	0	0	0	0	0
100134391	0	0	0	0	0	0	0	0	0	0
100616288	1	0	0	0	0	3	0	0	2	1
100616302	0	0	0	0	0	0	0	0	0	0
100616277	0	2	2	3	2	0	1	3	2	0
100616151	0	0	0	0	0	0	0	0	0	0
102723641	0	0	0	0	0	0	0	0	0	0
103091866	0	0	0	1	0	0	0	0	0	0
100616152	0	1	2	0	4	2	1	4	1	3
105372173	0	0	0	0	0	0	0	1	0	1
106479522	0	0	0	0	0	0	0	0	0	0
100500865	0	0	0	0	0	0	0	0	0	0
100500915	0	0	0	0	0	0	0	0	0	0
100422978	0	0	0	0	0	0	0	0	0	0
106481020	0	0	0	0	0	0	0	0	0	0
105372041	0	0	0	0	0	0	0	0	0	0
100422861	0	0	0	0	0	0	0	0	0	0
106479286	0	0	0	0	0	0	0	0	0	0
101927323	12	13	6	20	17	7	4	9	8	5
100422989	0	0	2	0	1	0	0	0	1	0
100847088	0	0	0	0	0	0	0	0	0	0
100616201	0	0	0	0	0	0	0	0	0	0
100500803	0	0	0	0	0	0	0	0	0	0
4477	0	1	0	0	2	0	0	0	0	0
100616317	0	2	2	1	1	0	1	0	0	1
100616274	0	0	0	0	0	0	0	0	0	0
100616404	0	0	0	0	0	0	0	0	0	2
109286551	0	1	1	0	0	0	1	0	0	0
100616218	0	0	0	0	0	0	0	0	0	0
100847063	0	0	0	1	0	0	0	1	0	0
100379141	3	2	2	1	3	0	0	0	0	2
285766	0	0	0	0	0	0	0	0	0	0
106479394	0	0	0	0	0	0	0	0	0	0
100616235	0	0	0	0	0	0	0	0	0	0
106481126	0	0	1	0	0	0	0	0	2	0
100847010	5	8	7	5	7	2	10	14	7	7
100616438	1	0	0	0	0	0	0	1	0	1
100423023	7	2	7	0	0	0	0	0	1	2
693131	0	0	0	0	0	0	0	0	0	0
100423000	0	0	0	0	0	0	0	0	0	0
100500811	0	0	0	0	0	0	0	0	0	0
100846998	0	0	0	0	0	0	0	0	0	0
400655	1	0	0	3	1	8	2	0	4	5
100616269	0	0	0	0	1	0	1	2	3	0
645423	1	1	0	0	0	2	0	1	0	0
105371907	0	0	0	0	0	0	0	0	0	0
124900521	1	0	0	1	2	1	0	0	0	2
201477	0	0	0	3	0	1	0	2	2	0
100462793	0	0	0	0	0	0	0	0	0	0
100500822	0	0	0	0	0	0	0	0	0	0
100132647	0	0	0	0	0	0	0	0	0	0
100616174	0	0	0	0	0	0	0	0	0	0
100616255	0	0	0	0	0	0	0	0	0	0
6030	15492	15174	18194	6814	13017	14257	17790	14105	8211	11114
100847092	0	0	0	0	0	0	0	0	0	0
100422953	0	0	1	0	0	0	0	0	0	0
100500844	0	0	0	0	0	0	0	0	0	0
105371956	1	1	0	1	2	2	6	7	3	7
100422966	0	0	0	0	0	0	0	0	0	0
100847083	0	0	0	0	0	0	0	1	0	0
100422942	0	0	0	3	0	0	0	0	0	0
339290	2651	2192	2515	2388	2381	1955	1858	2184	1875	1387
106479405	0	0	0	1	0	0	1	1	0	1
2658	0	0	0	0	0	0	0	0	0	0
100422982	0	0	0	0	0	0	0	0	0	0
100500839	0	0	0	0	0	0	0	0	0	0
26807	2	3	7	4	13	8	11	13	11	4
112268184	9	11	13	18	15	14	18	19	11	17
390846	0	1	1	0	0	0	1	0	2	0
619568	0	0	0	0	0	0	0	0	0	0
100847069	0	0	0	0	0	0	0	0	0	0
100422853	0	0	0	0	0	1	0	2	0	1
100616229	0	0	0	0	1	0	2	1	0	0
100422866	0	1	0	0	2	0	0	0	2	0
106481047	0	0	0	0	0	0	0	0	0	0
100847014	0	0	0	0	0	0	0	0	0	0
100847071	0	0	0	0	0	0	0	0	1	0
100500876	0	0	0	0	0	1	0	0	0	0
100500878	0	0	0	2	6	0	1	1	0	0
106481842	2	0	1	1	1	0	1	0	0	0
100846992	1	0	0	0	0	0	2	0	1	0
100131347	1	3	2	8	12	4	3	0	4	0
100616207	0	1	1	0	1	1	3	4	1	1
100616498	0	0	0	0	0	0	0	0	0	0
100616479	0	0	0	1	0	0	0	0	0	0
100616486	0	4	0	0	0	0	0	0	0	0
106480934	0	0	0	0	1	0	0	0	0	0
100287042	47	30	42	13	12	37	30	35	24	19
100616420	0	0	0	1	0	0	0	0	2	0
100616204	0	0	0	2	1	0	0	0	0	0
100616147	0	0	0	1	1	1	2	6	1	3
100500898	0	0	0	0	0	0	0	0	0	0
100616232	0	0	0	0	0	0	0	0	0	0
100505576	21	24	29	52	31	15	15	21	24	14
100847033	0	0	0	0	0	0	0	0	0	0
106481761	0	1	0	1	4	0	0	0	0	1
100422656	9	2	4	4	1	1	9	2	4	1
100500823	0	0	0	0	0	0	0	0	0	0
100422924	0	0	0	0	0	0	0	0	0	0
100616214	0	0	0	0	0	0	0	0	0	1
100500885	0	0	0	0	0	0	0	0	0	0
100616236	0	0	0	0	0	0	0	0	0	0
106479424	14	8	11	5	2	16	9	7	4	1
100422902	0	0	0	0	0	0	0	0	0	0
100846995	0	0	0	1	1	0	0	1	0	0
100873345	0	0	0	0	0	0	0	0	0	0
100500910	0	0	0	0	0	0	0	0	0	0
100616413	0	0	0	0	0	0	0	0	0	0
100616127	1	0	1	2	0	0	0	0	0	0
106480301	0	0	0	0	0	0	0	0	0	0
106480997	0	0	0	0	0	0	0	0	0	0
106480930	0	0	0	0	0	0	0	0	0	0
106479381	0	0	0	0	0	0	0	0	0	0
100500919	0	0	0	0	0	0	0	0	0	0
106479532	0	0	0	0	0	0	0	0	0	0
200030	408	340	345	375	335	318	315	371	381	238
100505797	10	7	6	15	15	6	15	8	15	21
440712	0	0	0	0	0	0	0	0	0	0
100616382	0	0	0	0	0	0	0	0	0	0
100422963	0	0	0	0	0	0	0	0	0	0
106479362	26	47	49	21	35	21	31	36	19	10
106481108	5	11	6	10	13	9	10	6	6	3
100616251	0	0	0	0	0	0	0	0	0	0
100616148	0	0	0	0	0	0	0	0	0	0
106479265	0	0	0	0	0	0	0	0	0	0
106480273	0	0	0	0	0	0	0	0	0	0
100616304	0	0	0	0	0	0	0	0	0	0
100616429	1	2	1	2	2	1	1	3	2	1
100847027	0	0	0	0	0	0	0	0	0	0
100847024	0	0	0	0	0	0	0	0	0	0
106479274	0	1	0	0	0	1	2	0	1	0
106479446	0	2	0	0	3	0	2	4	0	2
106479506	0	1	0	0	0	0	1	1	0	0
106479240	0	0	0	0	0	0	0	0	0	0
106480937	0	0	0	0	0	0	0	0	0	0
100616241	0	0	0	0	1	1	0	1	0	0
100422983	0	0	0	0	0	0	0	0	0	0
340811	3	7	3	4	4	3	8	5	13	10
100616469	0	0	0	0	0	0	0	0	0	0
100500875	0	0	0	0	0	0	0	0	0	0
100422914	0	0	0	0	0	0	0	0	0	0
106479346	3	5	3	11	1	3	0	3	4	5
100616135	0	0	0	0	0	0	0	0	0	0
146795	0	0	0	0	0	0	1	2	0	0
106479493	2	1	0	6	1	5	1	0	1	1
106480485	0	0	0	0	0	0	0	0	0	0
100616330	0	0	0	0	0	0	0	0	0	0
106479294	0	0	0	0	0	0	0	0	0	0
100616309	0	0	0	0	0	0	0	0	0	0
106481105	0	0	0	0	0	0	0	0	0	0
106479389	0	0	0	0	0	0	0	0	0	0
100616210	6	7	14	10	7	8	16	20	4	5
100421028	0	0	0	0	0	0	0	0	2	0
619464	0	0	0	0	0	0	0	0	0	0
100847075	0	0	0	0	0	0	0	0	0	0
100422851	0	0	0	0	0	0	0	0	0	0
100500829	0	0	0	1	0	1	0	0	1	0
106479416	0	0	0	0	0	0	0	0	0	0
100423034	0	0	0	0	0	0	0	0	0	0
100616187	0	0	0	0	0	1	0	0	0	0
100847077	0	0	0	0	0	0	0	0	0	0
100500884	0	0	0	0	0	0	0	0	0	0
100847047	0	0	0	0	0	0	0	0	0	0
106481052	0	0	0	0	0	0	0	0	0	0
100616377	1	2	2	3	3	0	4	0	5	0
100616421	0	0	0	0	0	0	0	0	0	0
100616368	0	0	0	0	0	1	0	0	0	0
100129135	0	1	0	1	0	0	0	2	10	0
100500881	0	0	0	0	0	0	0	0	0	0
100422823	0	0	0	0	0	0	0	0	0	0
106481134	0	0	0	0	1	0	0	0	0	0
100500852	0	1	0	3	1	0	2	0	4	5
100616161	0	0	0	0	0	0	0	0	0	0
100421167	0	0	0	0	0	0	0	0	0	0
106480381	0	1	1	1	1	0	1	0	0	0
100616344	0	0	0	0	0	0	0	0	0	0
100500882	0	0	0	0	0	0	0	0	0	0
100500901	0	0	0	0	0	0	1	0	1	0
107985126	0	0	0	1	0	0	0	3	0	0
100422928	0	0	0	0	3	0	2	0	2	0
100616351	0	1	2	2	1	0	0	0	0	0
100616253	0	1	1	0	1	1	1	2	0	0
100500906	0	0	0	0	0	0	0	0	0	0
100288998	0	0	0	0	0	0	0	0	0	0
106481104	32	18	23	17	20	20	17	19	13	10
100422940	0	0	0	0	0	0	0	0	0	0
100419427	0	0	0	0	0	0	0	0	0	0
100422943	29	26	17	21	23	34	35	43	87	34
106479264	0	0	0	0	0	0	0	0	0	0
100616457	0	0	0	0	0	0	0	0	0	0
100616262	0	0	1	1	2	0	0	0	1	0
100616332	0	3	0	0	0	0	0	0	0	0
100616376	1	2	5	4	0	4	3	5	5	0
100422878	0	0	0	0	0	0	0	0	0	0
100151683	107	88	94	78	94	135	123	179	67	68
728113	0	0	0	0	0	0	0	0	3	4
107985128	0	0	0	0	0	0	0	0	0	0
100616381	0	0	0	0	0	0	0	0	0	0
104968399	15	11	8	17	6	9	18	12	4	4
100418959	0	0	0	0	0	0	0	0	0	0
109729163	0	0	0	0	0	0	0	0	0	0
400657	1074	966	922	855	770	770	742	897	735	520
100500831	1	2	0	0	0	0	1	0	5	0
106479526	0	0	0	0	0	0	0	0	0	0
106481145	0	0	0	0	0	0	0	0	0	0
548594	0	0	0	0	0	0	0	0	0	0
105372207	0	0	0	0	0	0	0	0	0	0
105376854	0	0	0	0	0	0	0	0	0	0
100422925	2	6	2	13	8	0	2	1	3	2
100616467	13	11	16	44	48	10	21	17	40	23
100129878	0	0	0	1	0	1	0	0	0	0
106479401	0	0	0	0	0	2	0	0	0	0
100616246	0	1	0	0	1	0	2	0	0	0
106479496	14	16	19	13	10	16	15	22	7	23
100131655	130	85	134	139	115	103	77	132	127	91
100616417	0	2	0	0	1	0	2	3	3	2
100616360	0	0	0	0	0	0	0	1	0	0
107074708	0	0	0	0	0	0	0	0	0	0
26811	0	0	0	0	0	0	0	0	0	0
100500843	0	0	0	0	0	1	0	0	0	0
102465833	0	0	0	0	0	0	0	0	0	0
101927642	8	3	8	0	1	1	1	6	0	0
100616426	0	0	0	0	0	0	0	0	0	0
106481853	0	0	0	0	1	0	0	0	0	0
100847030	0	0	0	2	1	1	1	1	2	0
107075224	0	0	0	0	0	0	0	0	0	0
106479277	0	0	0	0	0	0	0	0	0	0
100616435	0	0	0	0	0	0	0	0	0	0
106481843	3	2	0	2	1	1	2	0	0	0
100847036	0	0	0	0	2	0	0	0	0	0
100500825	0	0	0	0	0	0	0	0	0	0
388677	30	24	38	43	26	30	46	46	38	38
105372030	1	2	1	44	32	11	5	11	31	12
109617010	0	0	0	0	0	0	0	0	0	0
100423020	5	6	2	2	4	3	4	17	8	5
106479441	0	0	0	0	0	0	0	0	0	0
100422990	7	3	0	4	2	4	3	2	0	2
100616116	3	6	1	6	12	3	5	4	8	10
100422947	0	0	0	0	0	0	0	0	0	0
100421734	0	0	0	0	0	0	0	0	0	0
140735	2237	1846	2324	4333	3931	2036	2076	2736	3777	2564
100422986	2	2	2	10	17	5	8	7	8	8
100616365	0	0	0	0	0	0	0	0	0	0
100616380	0	0	0	0	0	0	0	0	0	0
124900282	18	20	27	26	24	25	30	34	56	33
106866913	0	0	0	0	0	0	0	0	0	0
100616183	0	0	0	0	0	0	0	0	0	0
100846996	0	0	0	0	0	0	0	0	0	0
100616180	0	0	0	0	0	0	0	0	0	0
106480978	0	0	0	0	0	0	0	0	0	0
100422904	5	2	2	21	19	8	6	9	22	12
100500916	0	0	0	0	0	0	0	1	0	0
100616220	0	0	0	0	0	0	0	0	0	0
106480514	0	0	0	0	0	0	0	0	0	0
100616215	0	1	3	1	0	1	1	0	2	5
100500903	0	0	0	0	0	0	0	0	0	0
100847084	0	0	0	0	0	0	0	0	0	0
100616484	0	3	2	2	0	3	1	0	0	0
100616384	0	0	0	1	0	0	0	0	0	0
106479485	0	0	0	0	0	0	0	0	0	0
4622	2	2	3	0	3	1	0	2	0	0
100616117	0	2	5	5	3	2	2	8	2	2
100422917	0	0	0	0	0	0	0	0	0	0
100422835	0	0	0	1	1	0	1	0	3	1
106479426	0	0	0	0	0	0	0	0	0	0
114515521	19	9	5	5	4	19	18	28	4	6
121725015	0	0	0	0	0	0	0	0	0	0
124905068	0	0	0	0	0	0	0	0	0	0
103504731	73	11	56	11	593	789	19	1008	43	48
101928144	0	0	0	0	0	0	0	0	0	0
100616401	0	0	0	0	0	0	0	1	0	1
100616338	0	0	0	0	0	0	0	0	0	0
100616465	0	0	0	0	0	0	0	0	0	0
100847043	0	0	0	0	0	0	0	0	0	0
100616432	1	0	3	0	1	2	3	2	0	3
100616239	0	0	0	4	1	1	2	2	0	0
100847072	3	2	0	1	2	0	2	2	4	1
106480526	0	0	0	0	0	0	0	0	0	0
100423021	0	0	0	0	0	0	0	0	0	0
100616331	0	0	0	0	0	0	0	0	0	0
100422879	6	6	3	2	5	6	5	6	5	8
107048981	0	0	0	0	0	0	0	0	0	0
100500841	0	0	0	0	0	1	0	0	0	0
100847038	0	0	0	0	0	0	0	0	0	0
284395	0	0	0	0	0	0	0	0	0	0
106481085	0	0	0	0	0	0	0	0	0	0
56957	2661	2238	2604	2785	3071	3050	2959	3847	3821	2714
100616464	0	0	0	0	0	0	0	0	0	0
100421525	0	2	3	1	2	2	0	0	2	5
106479233	1	0	0	0	0	0	0	0	0	0
100422933	0	0	0	0	0	0	0	0	0	0
100847085	0	0	0	0	0	0	3	3	1	1
100847035	2	1	4	2	0	1	6	3	1	0
106479373	0	0	0	0	0	0	0	0	0	0
619570	0	0	0	0	0	0	0	0	0	0
100422997	0	1	0	0	0	2	0	1	0	0
106481137	1	4	1	0	3	8	0	2	2	0
100422880	1	3	1	3	0	4	3	3	8	3
100616175	0	0	1	0	0	1	0	0	0	2
100500809	0	0	0	0	0	0	0	0	0	0
113523640	0	0	2	0	1	1	0	0	0	0
100616290	0	0	0	0	0	0	0	0	0	0
100423041	1	2	4	2	2	2	5	2	1	2
106479230	0	5	3	0	2	1	2	0	0	1
100847013	0	0	0	0	0	0	0	0	0	0
106479342	0	0	7	0	0	2	0	1	0	1
100616222	0	0	0	0	0	0	0	0	0	0
100616436	17	8	12	20	17	13	15	11	14	2
106480957	0	0	1	0	1	3	0	0	0	0
100423016	0	0	0	0	0	0	0	0	0	0
100422981	0	0	0	2	2	1	1	0	0	1
100616482	2	1	2	1	2	0	0	2	0	0
106481001	0	0	0	0	0	0	0	0	0	0
100847054	0	0	0	1	0	0	0	0	0	0
106481851	0	0	0	1	0	0	0	0	0	0
100616434	1	0	1	4	2	1	3	3	1	1
106481122	28	23	29	17	12	27	28	32	21	11
100847065	0	0	0	0	0	0	0	0	0	0
100616166	0	0	1	3	0	1	1	0	0	0
100422952	0	0	1	0	1	0	0	0	0	0
100422869	0	0	0	1	0	0	1	1	0	0
100847051	0	0	0	0	1	0	0	0	4	2
100422830	0	0	0	0	0	0	0	0	0	0
100616471	0	0	0	0	0	0	0	0	0	0
100422912	0	0	0	0	0	0	1	0	0	0
101927688	24	9	17	25	11	33	34	36	58	33
100422858	0	0	0	0	1	0	2	0	0	0
106480977	0	0	1	3	2	0	0	0	0	1
100422896	0	5	5	5	8	3	3	3	8	4
100616392	2	1	0	1	1	2	2	2	5	1
100422496	0	0	0	0	0	0	0	0	0	0
100422898	0	0	0	0	0	0	0	0	0	0
100616171	0	0	0	0	0	0	0	0	0	0
106479301	0	9	2	3	0	3	2	2	0	0
101927150	0	0	0	0	0	2	0	0	0	0
100616261	0	0	0	0	0	0	0	0	0	0
100996758	0	0	0	0	1	1	0	0	0	0
100422871	0	0	0	11	2	3	4	3	11	10
100846994	0	0	0	0	0	0	0	0	0	0
100422908	2	2	4	3	3	1	4	1	3	1
100616342	0	0	0	3	0	0	1	1	2	0
100616195	0	0	0	0	0	0	0	0	0	0
124903955	0	0	0	0	0	0	0	0	0	0
100616379	0	0	1	0	0	0	0	1	0	0
100616158	0	0	0	1	0	0	0	0	0	2
503645	4	5	1	6	7	1	2	4	3	2
100616333	0	0	0	0	0	0	0	0	0	0
102724246	14	7	13	13	10	7	5	1	11	2
100500834	0	0	0	0	0	0	0	0	0	0
100422957	0	0	0	14	11	0	1	0	2	2
100423025	0	0	2	3	0	1	0	2	4	1
100422950	0	0	0	0	0	0	0	0	0	0
100422909	0	0	0	0	1	0	0	0	1	2
100616157	0	0	0	1	0	0	0	0	0	0
106479308	3	2	1	1	2	0	2	0	0	1
100616164	0	0	0	0	0	0	0	0	0	0
100616422	0	0	0	0	0	0	0	0	0	0
100422876	0	0	0	0	0	0	0	0	0	0
105372040	0	0	0	0	0	0	0	0	0	0
100616271	0	0	1	0	4	0	1	5	4	2
100616370	0	0	0	0	0	0	0	0	0	0
100846993	1	1	2	1	1	3	0	1	2	1
